shark_col,shark_temp_col,Q10,overlap_form,overlap_slope,shark_transform,n,aic,bic,cfi,rmsea,b_hake_cpue,p_hake_cpue,b_cpue_sar,p_cpue_sar,b_shark_sar,p_shark_sar,model_group,sig_shark,sig_hake,sig_cpue
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,logistic,0.6,log1p_z,24,105.568574306046,113.81495111848162,0.8484078558063214,0.26670962418533267,-0.37201497826753915,1.4367408686299932e-4,0.7071996026670844,4.887351538327422e-4,-0.2430290821448375,0.12886299098430198,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,pdo_djf,2,constant,0,log1p_z,24,105.56982910629151,113.81620591872712,0.8572608614976969,0.25745626132540184,-0.37201497826753915,1.4367408691340344e-4,0.6980423291438217,5.622913658278605e-4,-0.23308470735536765,0.12897709895601484,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,linear,0.2,log1p_z,24,105.57155387830491,113.81793069074052,0.8583199811364932,0.25632945318617106,-0.37201497826753915,1.436740869167341e-4,0.6953030614674278,5.87783316558399e-4,-0.22972089416831268,0.1291341188094952,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,sst_wgoa_coastwatch_junjulaug,2,constant,0,z,24,105.5744211054807,113.82079791791631,0.8327719841740098,0.2827012284953909,-0.37201497826753915,1.4367408684878846e-4,0.7268022921574081,3.768001628887685e-4,-0.22787770821673328,0.129395592014246,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,pdo_djf,2,linear,0.8,z,24,105.57864877663789,113.8250255890735,0.7935922500653845,0.3217010368317043,-0.37201497826753915,1.4367408685811434e-4,0.7081716278494739,4.8327702500694514e-4,-0.19357245380101423,0.12978214891256723,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,logistic,0.6,z,24,105.5797453026043,113.82612211503991,0.84450562902834,0.27066479054753906,-0.37201497826753915,1.436740869320552e-4,0.7101596353146444,4.697890676690353e-4,-0.2249449595937825,0.12988260864578383,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,egoa_clim_1970_t1,2,linear,0.6,z,24,105.58311938153219,113.8294961939678,0.8258488899475959,0.2896344151892808,-0.37201497826753854,1.4367408698712225e-4,0.709378208176805,4.7555573689050945e-4,-0.19820040707643516,0.1301922447960242,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,linear,0.4,log1p_z,24,105.58694855206005,113.83332536449566,0.8577837450195156,0.25679082289273925,-0.37201497826753915,1.4367408692494976e-4,0.6929285955297835,6.135366461010872e-4,-0.228046882520525,0.13054458872226138,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,akclim_goa_egoa_win_sst,2,linear,0.8,z_roll2,24,105.59139429042295,113.83777110285857,0.7674153907147445,0.347151021043747,-0.37201497826753915,1.436740869320552e-4,0.726677477824419,3.7960811944981465e-4,-0.22166208402179985,0.13095493043842632,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,logistic,0.4,log1p_z,24,105.59198400168611,113.83836081412173,0.843889520810999,0.2712125206559803,-0.37201497826753915,1.436740868430153e-4,0.7141953018153401,4.4567487606506084e-4,-0.23364885866149251,0.13100946306977468,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,logistic,0.4,z_roll2,24,105.59286354173207,113.83924035416769,0.8317096347410358,0.28364181574817293,-0.3720149782675392,1.4367408689452965e-4,0.7081092917354543,4.857548314163296e-4,-0.23370673306888648,0.13109084174423002,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,logistic,0.4,log1p_z,24,105.5936709521927,113.84004776462831,0.8504401060376479,0.2644253072295845,-0.3720149782675386,1.436740869589226e-4,0.7050950013508759,5.078953771973094e-4,-0.23799114184301257,0.13116559371706993,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_egoa_spr_sst,2,logistic,0.8,z,24,105.59492258318306,113.84129939561868,0.845979950352372,0.26903678357144795,-0.3720149782675387,1.4367408692628203e-4,0.7061667214927685,5.000668081427406e-4,-0.22285333465640933,0.13128156172052297,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,constant,0,z,24,105.59926205646423,113.84563886889984,0.8213000217668966,0.2940796790373913,-0.3720149782675389,1.4367408692494976e-4,0.7364599357478643,3.4099103017015686e-4,-0.2257941433298413,0.13168446897806407,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,egoa_clim_1985_t1,2,constant,0,log1p_z,24,105.60066577810687,113.84704259054249,0.8576950851241789,0.2567918257174194,-0.37201497826753915,1.4367408688986671e-4,0.6974985566736187,5.719947403037828e-4,-0.22363384231719619,0.13181507998795228,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,linear,0.2,log1p_z,24,105.6009031811439,113.84727999357952,0.8435827074872102,0.27146481713538856,-0.37201497826753915,1.436740869331654e-4,0.7143797839908571,4.457895149461155e-4,-0.2331177687035784,0.13183718298799363,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,pdo_djf,2,linear,0.6,log1p_z,24,105.60443838750848,113.8508151999441,0.8423920198084743,0.2726633332289594,-0.37201497826753915,1.4367408686055683e-4,0.6967529956836951,5.794170628510287e-4,-0.26109458249904793,0.13216678625555822,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,logistic,0.2,log1p_z,24,105.60463549720384,113.85101230963946,0.8579136963194339,0.25653511665384027,-0.37201497826753915,1.436740869167341e-4,0.696218205561034,5.844220339066286e-4,-0.22644597921347911,0.13218518931081902,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,linear,0.2,z_roll2,24,105.60512970512542,113.85150651756103,0.8315418689164218,0.28372056608588325,-0.37201497826753915,1.436740868558939e-4,0.7078883465287352,4.890865469944217e-4,-0.23268187468190035,0.1322313427149333,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,egoa_clim_1985_t1,2,linear,0.6,z,24,105.60793870025157,113.85431551268718,0.8259352852627924,0.28935918144612394,-0.37201497826753915,1.4367408686521976e-4,0.7092037573373232,4.802973009929712e-4,-0.19578323780444332,0.13249399488248037,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,logistic,0.4,z_roll2,24,105.60868659318314,113.85506340561875,0.8317018476709948,0.28353209741311963,-0.37201497826753915,1.4367408684878846e-4,0.7077981585572581,4.902423076422746e-4,-0.2321676229287314,0.13256401881148827,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,linear,0.4,log1p_z,24,105.60892763024137,113.85530444267698,0.8313329787844952,0.2839038145778619,-0.37201497826753915,1.4367408687698813e-4,0.7275082450444751,3.782017048439279e-4,-0.2372897104569009,0.13258659503665426,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,constant,0,z,24,105.60921708924707,113.85559390168268,0.8210343854336654,0.29426897311200884,-0.37201497826753915,1.436740869296127e-4,0.7366633667352644,3.415755006042076e-4,-0.22553189071692512,0.13261371197481253,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,egoa_clim_1970_t1,2,constant,0,log1p_z,24,105.60957728851409,113.8559541009497,0.8575840108661695,0.2568486482678813,-0.37201497826753915,1.436740869027453e-4,0.6974789773298772,5.735749436499571e-4,-0.223071763751363,0.13264746416093187,long,FALSE,TRUE,TRUE
goa_spiny_dogfish,sst_egoa_coastwatch_junjulaug,2,logistic,0.8,log1p_z,24,105.60964818877974,113.85602500121536,0.8181568014681962,0.2971431327658833,-0.37201497826753904,1.4367408701287943e-4,0.715675443326496,4.392368153900428e-4,0.24294432061855661,0.1326541088818911,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,constant,0,z,24,105.61239882476525,113.85877563720086,0.833850565443606,0.2813257162972586,-0.3720149782675394,1.436740869917852e-4,0.7249253912069481,3.905484957380523e-4,-0.22767383807560845,0.1329121685725836,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,logistic,0.6,z_roll2,24,105.61655532456962,113.86293213700523,0.8160845662408838,0.2991563827203623,-0.3720149782675386,1.4367408694493378e-4,0.706866961660575,4.98090912554261e-4,-0.23258726264100887,0.13330313216101475,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,linear,0.2,log1p_z,24,105.61660784511585,113.86298465755146,0.8499185105672836,0.264807993703582,-0.37201497826753904,1.4367408700000084e-4,0.7053183267913602,0.00050958640736076255,-0.23642442021441099,0.1333080800680917,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,logistic,0.2,log1p_z,24,105.6194351103261,113.86581192276171,0.8527412832943313,0.26185195461192207,-0.3720149782675387,0.00014367408691207117,0.7024798337157473,5.321973412109049e-4,-0.23198128098719747,0.13357472070278797,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,constant,0,z,24,105.61976313215786,113.86613994459347,0.8334605759631174,0.28166716303064443,-0.37201497826753915,1.4367408686055683e-4,0.7251729523807203,3.903692393181224e-4,-0.22707154377569752,0.1336056931209586,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,linear,0.2,z_roll2,24,105.6212096944067,113.86758650684231,0.8315337028981646,0.2836092070370595,-0.37201497826753904,1.436740869917852e-4,0.7075786185954615,4.936291909201085e-4,-0.23111394997569845,0.1337423708644656,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,wgoa_clim_1985_t2,2,constant,0,z,24,105.62222557219025,113.86860238462586,0.8286516220740308,0.2865142118816515,-0.37201497826753915,1.43674086886314e-4,0.7304358759462145,3.673651494739971e-4,-0.2296290191388492,0.1338384440667968,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,linear,0.8,z_roll2,24,105.62445237934418,113.87082919177979,0.7900326355050485,0.3248031020960529,-0.37201497826753915,1.4367408702709028e-4,0.7124936147881672,4.608463239699212e-4,-0.21142535553962483,0.1340492925786385,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,logistic,0.8,log1p_z,24,105.62667225923425,113.87304907166987,0.8453569587093557,0.2694552254702261,-0.3720149782675391,1.4367408691806638e-4,0.7095306744523118,4.8074782733520394e-4,-0.24564096989730042,0.13425983533280572,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,logistic,0.2,log1p_z,24,105.6278371281721,113.87421394060772,0.8490789096113269,0.2656006587376258,-0.37201497826753915,1.4367408690052486e-4,0.7075676793050661,4.946741502778185e-4,-0.22790318629734868,0.13437045649761936,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,enso_dj,2,logistic,0.4,z_roll2,24,105.6290024038392,113.87537921627481,0.8269302749414099,0.28819804478085936,-0.37201497826753915,1.4367408694493378e-4,0.7057889550564093,5.078793604844645e-4,-0.24442539144084433,0.13448121287695747,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_spr_sst,2,constant,0,log1p_z,24,105.63173602329894,113.87811283573456,0.8573093192428765,0.2569879695428403,-0.3720149782675387,1.4367408701998485e-4,0.6974269858113193,5.775514742534238e-4,-0.2216179038674602,0.1347414159632767,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,logistic,0.8,z,24,105.63193835328298,113.87831516571859,0.8458764867446644,0.2688824318327641,-0.37201497826753915,1.4367408689097694e-4,0.7053178081947598,5.11861053780871e-4,-0.2182435188384028,0.13476069619233155,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,linear,0.8,log1p_z,24,105.63301868937145,113.87939550180707,0.8105243255474146,0.30455297081131766,-0.37201497826753915,1.43674086946044e-4,0.747923665767389,3.0954539877181553e-4,-0.2309355998848242,0.13486369200202653,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,logistic,0.2,z,24,105.63473509960258,113.8811119120382,0.8356758234412998,0.2793067159125042,-0.37201497826753915,1.4367408693094497e-4,0.7221102005589847,4.0740171658337765e-4,-0.23184834678453006,0.1350275006730155,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_egoa_spr_sst,2,constant,0,z,24,105.63960829760575,113.88598511004136,0.8324925142505796,0.2825016124591763,-0.37201497826753915,1.4367408690052486e-4,0.7257304300405155,3.9044273385102635e-4,-0.22538213183969294,0.1354937333874655,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,logistic,0.6,log1p_z,24,105.64688913496397,113.89326594739958,0.8472017265154245,0.26740944180202075,-0.37201497826753915,1.4367408693782835e-4,0.7077405976404689,4.962235062695441e-4,-0.24075135006457368,0.13619349453258822,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,logistic,0.8,z,24,105.64778234467951,113.89415915711513,0.8458260363979899,0.2688225721269089,-0.37201497826753915,1.4367408688520378e-4,0.7049694081899572,5.168741367618246e-4,-0.21628909667189816,0.13627960449327858,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_egoa_spr_sst,2,linear,0.4,z,24,105.64851819548531,113.89489500792092,0.8453170720379941,0.269341772248619,-0.37201497826753865,1.4367408691806638e-4,0.704233667483246,5.226641092144213e-4,-0.217925701610086,0.13635058764519004,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,logistic,0.4,z,24,105.65202338284632,113.89840019528194,0.8370593236342282,0.27777232749782804,-0.37201497826753893,1.4367408698601203e-4,0.7175991157865432,4.3400863946163604e-4,-0.23299866098734182,0.13668925107221397,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,logistic,0.4,log1p_z,24,105.65515236404505,113.90152917648066,0.8495429408069548,0.26492945225514763,-0.3720149782675387,1.436740868923092e-4,0.7053993691501294,5.14701356363334e-4,-0.2358190930635906,0.1369923203747765,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,constant,0,log1p_z,24,105.65881080425444,113.90518761669006,0.8549789488004226,0.2592463633659384,-0.37201497826753915,1.436740869027453e-4,0.6995370023115914,5.62978236186451e-4,-0.22418698888477026,0.13734757716062718,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,logistic,0.2,log1p_z,24,105.6611344358148,113.90751124825042,0.8522044498922916,0.26212419427948175,-0.37201497826753915,1.436740868698827e-4,0.7025664590552234,5.378352029421496e-4,-0.2301312223607937,0.13757372369962684,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,linear,0.2,z,24,105.66161646599753,113.90799327843314,0.8371048950026403,0.27765589603550456,-0.37201497826753915,1.4367408692383954e-4,0.7170575749261199,4.384446640457451e-4,-0.23253645090282052,0.13762068661484061,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,constant,0,log1p_z,24,105.66503788400072,113.91141469643634,0.857068522357594,0.2570158581374296,-0.37201497826753915,1.4367408691806638e-4,0.6968737281082028,5.879720009669409e-4,-0.22051063062228815,0.13795451583575868,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,constant,0,z,24,105.67249315719067,113.91886996962629,0.8320681030551392,0.2826869418588315,-0.37201497826753877,1.436740869191766e-4,0.725695797624438,0.00039511281018156375,-0.2246995706120201,0.1386849130986456,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,enso_dj,2,linear,0.2,z_roll2,24,105.67410402966277,113.92048084209839,0.8265591297478038,0.28822983968831095,-0.37201497826753915,1.4367408690851846e-4,0.7052923160463227,5.183574377114475e-4,-0.2411217600709795,0.13884327038328403,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,constant,0,log1p_z,24,105.67469763463407,113.92107444706969,0.8539005200391312,0.26026399684360535,-0.37201497826753893,1.436740869813491e-4,0.7009241191118554,5.535397464631053e-4,-0.22087985350141845,0.13890167335461,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,pdo_djf,2,linear,0.8,z_roll2,24,105.67537256160864,113.92174937404425,0.7588795290576575,0.3546633477712524,-0.37201497826753915,1.4367408689097694e-4,0.6970190491086162,5.88283820619484e-4,-0.1826197742037558,0.13896810905664392,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_win_sst,2,linear,0.6,log1p_z,24,105.67589240866346,113.92226922109907,0.8184933565771825,0.2962909792643521,-0.37201497826753877,1.4367408695670214e-4,0.7391389758021961,3.4198670606433446e-4,-0.2336201230407734,0.1390193026773352,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,constant,0,log1p_z,24,105.67886483606361,113.92524164849922,0.8548401845362577,0.25925462617213807,-0.37201497826753893,1.4367408694138106e-4,0.6994234640209518,5.671246160339205e-4,-0.2228410238933048,0.13931240736492878,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,linear,0.2,log1p_z,24,105.67929168869071,113.92566850112632,0.849005327349005,0.26531786982341254,-0.37201497826753877,1.4367408689697214e-4,0.7056196101773696,5.166525502930952e-4,-0.2341965864469487,0.13935455230947502,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_win_sst,2,logistic,0.6,z_roll2,24,105.68159037348465,113.92796718592027,0.8029397849282517,0.3116539315338717,-0.3720149782675391,1.4367408688165106e-4,0.7440248379039666,3.2730299463334944e-4,-0.24001243313481493,0.139581744299496,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,pdo_djf,2,logistic,0.6,z_roll2,24,105.68814116029378,113.9345179727294,0.8249337198841227,0.28975534188077373,-0.3720149782675387,1.4367408703641615e-4,0.7112367668106756,4.781721930722238e-4,-0.24188202189083152,0.14023135934945286,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,linear,0.4,z,24,105.69014426001553,113.93652107245114,0.8451329306216847,0.26923644582471906,-0.37201497826753915,1.4367408699311746e-4,0.7034380011344906,5.352587303251166e-4,-0.21287941109604402,0.14043064023856533,long,FALSE,TRUE,TRUE
goa_spiny_dogfish,sst_egoa_coastwatch_junjulaug,2,linear,0.8,z,24,105.69478946085303,113.94116627328864,0.7964764120666681,0.31789566607347175,-0.3720149782675389,1.4367408693782835e-4,0.695932778153395,6.016779583399856e-4,0.15919360120902892,0.14089393473468137,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_wgoa_spr_sst,2,linear,0.6,log1p_z,24,105.69563911416583,113.94201592660144,0.8544918211679228,0.25950379860973116,-0.37201497826753865,1.4367408697202322e-4,0.6934637694853998,6.261594886991517e-4,-0.21645922430675105,0.14097885177674918,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,enso_dj,2,constant,0,z,24,105.6958694689962,113.9422462814318,0.8333028695064113,0.28126387780867923,-0.3720149782675391,1.4367408694737627e-4,0.7238490293802312,4.071977270816429e-4,-0.22420775214878214,0.14100188355556798,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,constant,0,log1p_z,24,105.70377947301938,113.950156285455,0.8534945476438307,0.26048777674591317,-0.37201497826753915,1.4367408692494976e-4,0.7009145305122183,5.58164433147379e-4,-0.21835603170100606,0.1417951929250978,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,logistic,0.2,z,24,105.70414583445165,113.95052264688726,0.818115381621519,0.29644719508857115,-0.3720149782675387,1.436740868887565e-4,0.7372814058492393,3.5230913475947645e-4,-0.21993855239859036,0.14183205102096608,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_egoa_spr_sst,2,logistic,0.6,z_roll2,24,105.70609955663363,113.95247636906925,0.8320357457068179,0.2824696019648062,-0.37201497826753915,1.4367408687454564e-4,0.7045112391024505,5.292313261682224e-4,-0.22538243453255163,0.14202877927961244,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1985_t1,2,linear,0.4,z,24,105.70778403904873,113.95416085148435,0.8450511060534569,0.269195471163773,-0.37201497826753915,1.4367408692028683e-4,0.7031127712334989,5.405827586080214e-4,-0.21075666360838585,0.14219863011336376,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,logistic,0.2,log1p_z,24,105.70911523773418,113.9554920501698,0.8478058260586744,0.2663486950254032,-0.3720149782675387,1.436740869849018e-4,0.7075990788511202,5.064745542395777e-4,-0.2209480667112741,0.14233301154156974,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,logistic,0.6,z,24,105.71064895866598,113.9570257711016,0.836432064759835,0.2779815350369701,-0.37201497826753915,1.436740868570041e-4,0.7129285779831296,4.704653280112048e-4,-0.22905778892519726,0.1424880049335675,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t1,2,linear,0.4,log1p_z,24,105.71134641132397,113.95772322375959,0.8433723618140277,0.27089359206152364,-0.3720149782675391,1.4367408693671813e-4,0.7098007632123615,4.912720227276957e-4,-0.23463531850038002,0.14255854698220438,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,wgoa_clim_1970_t1,2,linear,0.6,z_roll2,24,105.71312221869971,113.95949903113532,0.7557883413078182,0.3573032653988782,-0.37201497826753915,1.4367408686410954e-4,0.70705129931394906,5.110719846566081e-4,-0.1869435600260018,0.14273832455380386,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_egoa_win_sst,2,logistic,0.2,z_roll2,24,105.71683895247497,113.96321576491059,0.8198632929935823,0.2946060833057951,-0.37201497826753915,1.4367408689808236e-4,0.7258740708878362,4.004760897546866e-4,-0.23359451321335142,0.14311537874846092,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,enso_dj,2,logistic,0.2,z,24,105.71965079091513,113.96602760335074,0.837978757455063,0.2763430790016369,-0.37201497826753877,1.4367408693671813e-4,0.7184207219839003,4.389695346782574e-4,-0.22716805692008807,0.14340133908283348,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,linear,0.6,z,24,105.72162263782658,113.9679994502622,0.7651558464442939,0.3481540543873147,-0.37201497826753915,1.4367408687454564e-4,0.7907219668513336,2.5761510469446414e-4,-0.22516581097864197,0.14360223689990592,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t2,2,constant,0,log1p_z,24,105.72258762926583,113.96896444170144,0.855690965947625,0.25806776648989804,-0.37201497826753915,1.436740868827613e-4,0.6976314787712092,5.902440514389262e-4,-0.2204473382474173,0.14370066259152603,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,logistic,0.4,log1p_z,24,105.72444731827585,113.97082413071146,0.841947388373615,0.27225918037316466,-0.37201497826753877,1.4367408691340344e-4,0.7139084481323995,4.663045485211459e-4,-0.222283594436678,0.14389054733263884,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,akclim_goa_wgoa_spr_sst,2,logistic,0.8,z_roll2,24,105.7271099160944,113.97348672853002,0.8122653509636292,0.3020764843244485,-0.37201497826753915,1.4367408690629802e-4,0.7038928404291803,5.373255906362395e-4,-0.22288238526193288,0.14416287986781962,long,FALSE,TRUE,TRUE
goa_spiny_dogfish,egoa_clim_1985_t2,2,logistic,0.6,log1p_z,24,105.73023477767833,113.97661159011395,0.8075264545912069,0.30673617614520776,-0.3720149782675387,1.4367408703042095e-4,0.7280548563539329,3.9247040214074325e-4,0.21701514091137217,0.14448319496652662,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1970_t1,2,logistic,0.2,z,24,105.73456713461965,113.98094394705527,0.817043596121533,0.2972756874189308,-0.37201497826753915,1.4367408689341943e-4,0.738023156138705,3.540291561032749e-4,-0.21936458188270488,0.1449285424220983,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,pdo_djf,2,constant,0,z,24,105.73551111005466,113.98188792249027,0.8293876005427425,0.2849206358066505,-0.37201497826753915,1.4367408691340344e-4,0.7268217622673201,3.987561161566955e-4,-0.22119505850487248,0.1450257733489353,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,linear,0.2,log1p_z,24,105.73615827210836,113.98253508454397,0.8414605371457178,0.2726727726567923,-0.37201497826753877,1.436740869156239e-4,0.71422794410417,4.6603400975597786e-4,-0.2214573621806631,0.145092472301807,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,wgoa_clim_1985_t1,2,logistic,0.8,log1p_z,24,105.74016892308745,113.98654573552307,0.8206913921072707,0.2935990238115506,-0.3720149782675386,1.4367408694382355e-4,0.7215218871522814,4.252148927856858e-4,-0.18803477985612724,0.14550655650683164,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,akclim_goa_egoa_win_sst,2,logistic,0.6,log1p_z,24,105.74139146839968,113.9877682808353,0.8363571905567164,0.27783216575321934,-0.37201497826753915,1.4367408694493378e-4,0.7195756565772516,4.3573299091770323e-4,-0.22299239448133928,0.14563303052762855,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark,wgoa_clim_1985_t2,2,logistic,0.2,log1p_z,24,105.74718263726845,113.99355944970407,0.854620461105019,0.2590171621069253,-0.37201497826753877,1.436740869051878e-4,0.6982045552919531,5.889756684334113e-4,-0.22527938391954236,0.1462337334830408,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_backward,wgoa_clim_1970_t1,2,logistic,0.8,log1p_z,24,105.74725030512079,113.9936271175564,0.8199818858272989,0.2942515362282316,-0.3720149782675387,1.436740869953379e-4,0.7232968180820988,4.172187551874096e-4,-0.19060633516979297,0.14624076813438847,long,FALSE,TRUE,TRUE
goa_pacific_sleeper_shark_2y_avg_forward,egoa_clim_1970_t1,2,logistic,0.6,z_roll2,24,105.74821696334487,113.99459377578049,0.8320106814371677,0.28218118897978023,-0.37201497826753904,1.4367408689097694e-4,0.703829202848222,5.411045614496235e-4,-0.22095396165544273,0.14634129994229306,long,FALSE,TRUE,TRUE
