"lhs","term","est","se","z","pvalue","pair_id","ncc_predator","ak_predator","aic","cfi","global_p","term_type"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046362,0.803892664283978,2.71359255704443,0.0066557972128598,1,"x08_dfa_dc_corm_3_ws","x10_dfa_ssl.est.wholerange_2yrlead",123.863121164332,0.96089133011826,0.289096806616852,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295698,0.0432378152328305,-3.07422659031045,0.00211049070172464,1,"x08_dfa_dc_corm_3_ws","x10_dfa_ssl.est.wholerange_2yrlead",123.863121164332,0.96089133011826,0.289096806616852,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.243411219249837,0.168446144798329,1.44503882556208,0.148446980358845,1,"x08_dfa_dc_corm_3_ws","x10_dfa_ssl.est.wholerange_2yrlead",123.863121164332,0.96089133011826,0.289096806616852,"Stage Link (CPUE -> SAR)"
"x16_sar","x10_dfa_ssl.est.wholerange_2yrlead",3.08886531473115,0.850695625817144,3.63098765409086,0.000282338691851569,1,"x08_dfa_dc_corm_3_ws","x10_dfa_ssl.est.wholerange_2yrlead",123.863121164332,0.96089133011826,0.289096806616852,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.161867741143758,0.0459241673452325,-3.52467449059938,0.00042400346148419,1,"x08_dfa_dc_corm_3_ws","x10_dfa_ssl.est.wholerange_2yrlead",123.863121164332,0.96089133011826,0.289096806616852,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892667236589,2.71359254707775,0.00665579741308031,2,"x08_dfa_dc_corm_3_ws","x10_californian_s_l_2yrlead_ws",123.419440460538,0.842003586533327,0.0761823345178072,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295512,0.0432378152431595,-3.07422658957175,0.00211049070695069,2,"x08_dfa_dc_corm_3_ws","x10_californian_s_l_2yrlead_ws",123.419440460538,0.842003586533327,0.0761823345178072,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.210184070086247,0.171708579144376,1.22407436561175,0.220924175283301,2,"x08_dfa_dc_corm_3_ws","x10_californian_s_l_2yrlead_ws",123.419440460538,0.842003586533327,0.0761823345178072,"Stage Link (CPUE -> SAR)"
"x16_sar","x10_californian_s_l_2yrlead_ws",2.92840747581068,0.827519437181711,3.53877787545871,0.000401983950506279,2,"x08_dfa_dc_corm_3_ws","x10_californian_s_l_2yrlead_ws",123.419440460538,0.842003586533327,0.0761823345178072,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.149877294254253,0.0455494107819151,-3.29043321705844,0.00100033243704112,2,"x08_dfa_dc_corm_3_ws","x10_californian_s_l_2yrlead_ws",123.419440460538,0.842003586533327,0.0761823345178072,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046363,0.803892679682433,2.71359250506594,0.00665579825705498,3,"x08_dfa_dc_corm_3_ws","x10_harbour_s_2yrlead_ws",115.641139107208,1,0.938957245681502,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295665,0.0432378161760913,-3.07422652324346,0.00211049117620554,3,"x08_dfa_dc_corm_3_ws","x10_harbour_s_2yrlead_ws",115.641139107208,1,0.938957245681502,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.166058879422411,0.140822622147093,1.17920598899911,0.238316161873593,3,"x08_dfa_dc_corm_3_ws","x10_harbour_s_2yrlead_ws",115.641139107208,1,0.938957245681502,"Stage Link (CPUE -> SAR)"
"x16_sar","x10_harbour_s_2yrlead_ws",2.03819085264675,0.628531749691059,3.24278105863161,0.00118369134218232,3,"x08_dfa_dc_corm_3_ws","x10_harbour_s_2yrlead_ws",115.641139107208,1,0.938957245681502,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.141080145734536,0.0354602767942734,-3.97854045395718,6.93396146755898e-05,3,"x08_dfa_dc_corm_3_ws","x10_harbour_s_2yrlead_ws",115.641139107208,1,0.938957245681502,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892705570048,2.71359241768065,0.00665580001253741,4,"x08_dfa_dc_corm_3_ws","x10_northern_f_s_2yrlead_ws",124.960143736462,0.612698922072108,0.0012106238644638,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.0432378174779685,-3.0742264306769,0.00211049183108925,4,"x08_dfa_dc_corm_3_ws","x10_northern_f_s_2yrlead_ws",124.960143736462,0.612698922072108,0.0012106238644638,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.137144078072909,0.190348898710177,0.720487898812185,0.471224647799036,4,"x08_dfa_dc_corm_3_ws","x10_northern_f_s_2yrlead_ws",124.960143736462,0.612698922072108,0.0012106238644638,"Stage Link (CPUE -> SAR)"
"x16_sar","x10_northern_f_s_2yrlead_ws",2.61229186338633,0.850835683868629,3.07026599014819,0.00213868208511836,4,"x08_dfa_dc_corm_3_ws","x10_northern_f_s_2yrlead_ws",124.960143736462,0.612698922072108,0.0012106238644638,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.14206853648403,0.0512004808668271,-2.77475004294494,0.0055244148923399,4,"x08_dfa_dc_corm_3_ws","x10_northern_f_s_2yrlead_ws",124.960143736462,0.612698922072108,0.0012106238644638,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892715899718,2.71359238281217,0.00665580071300997,5,"x08_dfa_dc_corm_3_ws","x15_arrowtoothflounderbiomass_predak",122.742426761176,0.757822203834236,0.0188375348704374,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.0432378179523012,-3.07422639695165,0.00211049206968639,5,"x08_dfa_dc_corm_3_ws","x15_arrowtoothflounderbiomass_predak",122.742426761176,0.757822203834236,0.0188375348704374,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.211820234782897,0.179021248898456,1.18321280901713,0.236724817776267,5,"x08_dfa_dc_corm_3_ws","x15_arrowtoothflounderbiomass_predak",122.742426761176,0.757822203834236,0.0188375348704374,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_arrowtoothflounderbiomass_predak",2.43907708192655,0.758264274953772,3.21665831095002,0.00129692958367378,5,"x08_dfa_dc_corm_3_ws","x15_arrowtoothflounderbiomass_predak",122.742426761176,0.757822203834236,0.0188375348704374,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.151118199222146,0.0423977536466974,-3.56429730880133,0.000364832246207536,5,"x08_dfa_dc_corm_3_ws","x15_arrowtoothflounderbiomass_predak",122.742426761176,0.757822203834236,0.0188375348704374,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892706716818,2.71359241380965,0.00665580009030187,6,"x08_dfa_dc_corm_3_ws","x15_sablefishbiomass_predak",124.418893689933,0.976075701391035,0.335751849066915,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.0432378173217014,-3.07422644178756,0.00211049175248434,6,"x08_dfa_dc_corm_3_ws","x15_sablefishbiomass_predak",124.418893689933,0.976075701391035,0.335751849066915,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.244859439102249,0.178499287820499,1.3717670366757,0.170135971963467,6,"x08_dfa_dc_corm_3_ws","x15_sablefishbiomass_predak",124.418893689933,0.976075701391035,0.335751849066915,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_sablefishbiomass_predak",2.99452097014831,0.865253448589316,3.46085990761492,0.000538452940483269,6,"x08_dfa_dc_corm_3_ws","x15_sablefishbiomass_predak",124.418893689933,0.976075701391035,0.335751849066915,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.158996296284929,0.0482075390633826,-3.29816247363059,0.000973198045396861,6,"x08_dfa_dc_corm_3_ws","x15_sablefishbiomass_predak",124.418893689933,0.976075701391035,0.335751849066915,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892694805497,2.71359245401709,0.00665579928257487,7,"x08_dfa_dc_corm_3_ws","x15_sablefishrecruitment_predak",126.399459438501,0.986570190960962,0.369082227211099,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.043237817822311,-3.07422640619401,0.00211049200429914,7,"x08_dfa_dc_corm_3_ws","x15_sablefishrecruitment_predak",126.399459438501,0.986570190960962,0.369082227211099,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.250087175987712,0.1832409838607,1.36479935175325,0.172316122619399,7,"x08_dfa_dc_corm_3_ws","x15_sablefishrecruitment_predak",126.399459438501,0.986570190960962,0.369082227211099,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_sablefishrecruitment_predak",2.84443278611939,0.920102354836735,3.09143082958864,0.00199194385733636,7,"x08_dfa_dc_corm_3_ws","x15_sablefishrecruitment_predak",126.399459438501,0.986570190960962,0.369082227211099,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.153724602444184,0.0502704104690494,-3.05795399340989,0.00222853787225485,7,"x08_dfa_dc_corm_3_ws","x15_sablefishrecruitment_predak",126.399459438501,0.986570190960962,0.369082227211099,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892696593541,2.71359244798143,0.00665579940382499,8,"x08_dfa_dc_corm_3_ws","x15_pacificcodbiomass_predak",125.247505538847,0.973690731122408,0.331720920113852,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.0432378166121719,-3.07422649223539,0.00211049139557939,8,"x08_dfa_dc_corm_3_ws","x15_pacificcodbiomass_predak",125.247505538847,0.973690731122408,0.331720920113852,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.180582681110658,0.181052062842895,0.997407476474625,0.318566763780993,8,"x08_dfa_dc_corm_3_ws","x15_pacificcodbiomass_predak",125.247505538847,0.973690731122408,0.331720920113852,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_pacificcodbiomass_predak",2.68802969798984,0.805356427853286,3.33768950619157,0.000844780925676414,8,"x08_dfa_dc_corm_3_ws","x15_pacificcodbiomass_predak",125.247505538847,0.973690731122408,0.331720920113852,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.153367113314651,0.0460644882342068,-3.32940013432652,0.000870332694411058,8,"x08_dfa_dc_corm_3_ws","x15_pacificcodbiomass_predak",125.247505538847,0.973690731122408,0.331720920113852,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046366,0.803892674547328,2.71359252239987,0.00665579790883397,9,"x08_dfa_dc_corm_3_ws","x15_spinydogfishgoa_predak",123.345098081023,0.9953215652944,0.391054396300745,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295554,0.0432378160243638,-3.07422653402879,0.00211049109990236,9,"x08_dfa_dc_corm_3_ws","x15_spinydogfishgoa_predak",123.345098081023,0.9953215652944,0.391054396300745,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.250885655896827,0.170753156573391,1.46928853868066,0.141754544189678,9,"x08_dfa_dc_corm_3_ws","x15_spinydogfishgoa_predak",123.345098081023,0.9953215652944,0.391054396300745,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_spinydogfishgoa_predak",3.28097701594125,0.885890956831398,3.7035901435053,0.000212569597460854,9,"x08_dfa_dc_corm_3_ws","x15_spinydogfishgoa_predak",123.345098081023,0.9953215652944,0.391054396300745,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.170572427403952,0.0479771129800002,-3.55528744455834,0.000377566079974967,9,"x08_dfa_dc_corm_3_ws","x15_spinydogfishgoa_predak",123.345098081023,0.9953215652944,0.391054396300745,"Thermal Interaction (Pred*SST)"
"x07_dfa_cpue_intsprjunhw","x08_dfa_dc_corm_3_ws",2.18143715046364,0.803892645800863,2.71359261943543,0.00665579595948818,10,"x08_dfa_dc_corm_3_ws","x15_halibutbiomassage8plus_2yrlead_predak",122.932698918652,0.86024378871564,0.0938582543382694,"Main Predator Effect"
"x07_dfa_cpue_intsprjunhw","ncc_sst_int",-0.132922841295549,0.043237814440944,-3.07422664661046,0.00211049030341726,10,"x08_dfa_dc_corm_3_ws","x15_halibutbiomassage8plus_2yrlead_predak",122.932698918652,0.86024378871564,0.0938582543382694,"Thermal Interaction (Pred*SST)"
"x16_sar","x07_dfa_cpue_intsprjunhw",0.179929860578587,0.174649477288688,1.03023417746147,0.302900089487457,10,"x08_dfa_dc_corm_3_ws","x15_halibutbiomassage8plus_2yrlead_predak",122.932698918652,0.86024378871564,0.0938582543382694,"Stage Link (CPUE -> SAR)"
"x16_sar","x15_halibutbiomassage8plus_2yrlead_predak",2.80361967958693,0.795030042276008,3.52643237425437,0.000421198716802573,10,"x08_dfa_dc_corm_3_ws","x15_halibutbiomassage8plus_2yrlead_predak",122.932698918652,0.86024378871564,0.0938582543382694,"Main Predator Effect"
"x16_sar","ak_sst_int",-0.173763768831865,0.0464632407509033,-3.73981164515492,0.000184158198398787,10,"x08_dfa_dc_corm_3_ws","x15_halibutbiomassage8plus_2yrlead_predak",122.932698918652,0.86024378871564,0.0938582543382694,"Thermal Interaction (Pred*SST)"
