sst_col,ssl_col,shark_col,forcing,n,aic,r2,b_cpue,b_ssl,b_shark,p_cpue,p_ssl,p_shark
akclim_goa_egoa_spr_sst,ssl_east_np_pred,other_sharks_bsai,T_clim,19,39.151423795286,0.6412261498517762,0.4051032455504175,3.100278438122202,0.2100262903925255,0.0761599753758934,0.0013740992909187493,0.13031616538791535
akclim_goa_egoa_spr_sst,ssl_east_np_pred,other_sharks_bsai,T_sst,19,41.3935171612721,0.5962898539816338,0.4501057137000035,2.8949044423185013,0.19395190867147288,0.061930492846433954,0.0035102105380966806,0.15560318630184858
akclim_goa_egoa_spr_sst,ssl_east_np_pred,other_sharks_goa,T_clim,24,55.021205625055785,0.5068631632371524,0.5819057545284372,2.0566493712063947,0.2806926841772866,0.008906359909274618,0.017065282082080867,0.024493235709037334
akclim_goa_egoa_spr_sst,ssl_east_np_pred,other_sharks_goa,T_sst,24,56.039329645603374,0.48549332493542374,0.6285951663867464,1.8573197721862391,0.2514641908178315,0.005527143610265573,0.02701555135071727,0.03412068236161921
akclim_goa_egoa_spr_sst,ssl_east_np_pred,pacific_sleeper_shark_bsai,T_clim,19,42.09970853822446,0.5810024270929549,0.42287157981871853,2.833441743212034,0.042039532236778906,0.11590217076428955,0.09719512462468423,0.8487728455370912
akclim_goa_egoa_spr_sst,ssl_east_np_pred,pacific_sleeper_shark_bsai,T_sst,19,43.98091432140736,0.5373938898383525,0.5065023886894453,2.0137260323561397,-0.046203979911067346,0.07138567597436465,0.2670619228160491,0.8417177956704397
akclim_goa_egoa_spr_sst,ssl_east_np_pred,pacific_sleeper_shark_goa,T_clim,24,60.154468578698015,0.3892591971228895,0.6714492878145542,0.5558648186329679,-0.1554611288105212,0.009499614722831846,0.547610072378839,0.34696924053986156
akclim_goa_egoa_spr_sst,ssl_east_np_pred,pacific_sleeper_shark_goa,T_sst,24,60.41371406709318,0.3826262793369315,0.694586944606476,0.39243773443636965,-0.15472264655292453,0.007077208202533974,0.6734305164147076,0.33455437711438285
akclim_goa_egoa_spr_sst,ssl_east_np_pred,salmon_shark_bsai,T_clim,19,41.283195301866485,0.5986271698072687,0.4422452692254528,2.7428892633665174,0.09576990328110882,0.06647489517320689,0.0033615170860451663,0.41657961201230476
akclim_goa_egoa_spr_sst,ssl_east_np_pred,salmon_shark_bsai,T_sst,19,43.3146116647662,0.5533356591823042,0.4860853674740132,2.5097312396615687,0.08658559656424451,0.054865687194507406,0.007958070920594452,0.45883562244483533
akclim_goa_egoa_spr_sst,ssl_east_np_pred,salmon_shark_goa,T_clim,24,59.82937224377282,0.39747631809015177,0.582143723437834,1.203706731431285,-0.10537106532294706,0.016591527081426485,0.12775371130127391,0.2838011665019906
akclim_goa_egoa_spr_sst,ssl_east_np_pred,salmon_shark_goa,T_sst,24,60.17991410959327,0.3886113277394614,0.608422691229817,1.0985157229044455,-0.10103717014819362,0.012296407241148026,0.15345528559202304,0.28964825007670114
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,other_sharks_bsai,T_clim,19,48.75206437004897,0.4053404133939723,0.7228374221061602,0.7752168792011662,0.15034166441807362,0.013905541672064363,0.08911741724097774,0.4067211350738722
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,other_sharks_bsai,T_sst,19,48.00123428697763,0.42838153723877676,0.7228962067893788,0.7989245177211955,0.15079727848433244,0.01239783518600381,0.06273051057246044,0.35775878752418844
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,other_sharks_goa,T_clim,24,58.50777032433564,0.4297583467685287,0.7615019477289429,0.5886415286219376,0.22080360903345522,0.0018777037350682121,0.09118986319261256,0.07848715661372795
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,other_sharks_goa,T_sst,24,58.03092416902716,0.44097643146841936,0.7714545732752003,0.575174844767968,0.2085508149171392,0.0015820507975906895,0.07057166228307311,0.07283889280179236
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,pacific_sleeper_shark_bsai,T_clim,19,37.69977052455637,0.6676164934750543,0.464544377957222,-2.557249481000031,-1.1148824495895675,0.03856190396103492,0.013391270242957061,0.002494965272097123
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,pacific_sleeper_shark_bsai,T_sst,19,39.87603849189865,0.6272791076267048,0.49320245994427586,-2.200012452612925,-0.9865551386609325,0.03761691182486797,0.036582131309043614,0.007882978859987521
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,pacific_sleeper_shark_goa,T_clim,24,60.59527481540549,0.3779381172027273,0.7229026243479975,-0.02393236771295236,-0.2181562942428638,0.003737106745477338,0.9539885564247569,0.23698054273479227
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,pacific_sleeper_shark_goa,T_sst,24,60.61583823044739,0.3774049006080655,0.7265587612531696,0.04471789833155244,-0.18217304019176445,0.0036436476832888303,0.9080762317296261,0.2907963172725686
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,salmon_shark_bsai,T_clim,19,49.393407868498514,0.3849251058852474,0.7199927677351083,0.6557578050601093,0.06586089695867545,0.015887903294211185,0.12182784165936525,0.655899926401657
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,salmon_shark_bsai,T_sst,19,48.7981574941246,0.4038960453746944,0.720369845933026,0.6726253721643727,0.06642621263846636,0.014587095022470919,0.09151855825859706,0.6263258208061955
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,salmon_shark_goa,T_clim,24,60.86136781554728,0.371002811965296,0.6971783276857382,0.4037439451698732,-0.11162684705608611,0.004967755857140151,0.22370102908715248,0.2769220475749836
akclim_goa_egoa_spr_sst,ssl_east_pup_pred,salmon_shark_goa,T_sst,24,60.543984183478045,0.3792661121230098,0.7027482461750459,0.40017458700761727,-0.10536836958420137,0.004510147423138306,0.1869441808466122,0.2785100213790322
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,other_sharks_bsai,T_clim,19,51.672428359010375,0.30654074431744677,0.5712661674675384,-0.45828336297747035,-0.05694826837270555,0.08314329421579567,0.41703231232288296,0.74935993129965
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,other_sharks_bsai,T_sst,19,52.292979177445645,0.28351804953070886,0.6256977164479028,-0.25129870695226636,-0.03330144627002005,0.06103367486978562,0.667870148514877,0.8418445999636952
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,other_sharks_goa,T_clim,24,62.0012845298014,0.34040677720180557,0.6900464549411306,-0.04736608964110329,0.11615534005119993,0.012141813120692247,0.9094295459755335,0.38556710557638674
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,other_sharks_goa,T_sst,24,61.98744830986726,0.3407869291481409,0.7274063258546661,0.09300875846674915,0.1296293760868264,0.008302334043862552,0.8183027347492698,0.3086033945749067
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,pacific_sleeper_shark_bsai,T_clim,19,26.057304403421217,0.8198971516217124,0.22909279955869458,-1.7394617249446245,-0.5702138918721082,0.1828587896923264,1.0506093315446918e-4,8.886930049038635e-6
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,pacific_sleeper_shark_bsai,T_sst,19,28.597676639275804,0.7941326829091545,0.24878111072931577,-1.8230992854950443,-0.5739949460958905,0.17601709806071453,3.096308882192402e-4,1.9912751349883015e-5
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,pacific_sleeper_shark_goa,T_clim,24,57.699433985125594,0.44864463698228857,0.6080182055988249,-0.5833683817058378,-0.3112605084363571,0.011810142301356416,0.12467550462816156,0.03922288158366631
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,pacific_sleeper_shark_goa,T_sst,24,58.735687681645274,0.42431721956482926,0.6395538916485243,-0.46889926909858254,-0.2777111935213566,0.009392305468503117,0.21436258887899312,0.05503819883729245
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,salmon_shark_bsai,T_clim,19,51.52924697315318,0.31174691672034904,0.5501937196347484,-0.5121657435928743,-0.07472892921093816,0.09896393591275365,0.3827972950005547,0.645663523513621
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,salmon_shark_bsai,T_sst,19,52.21916997219359,0.2862959642216931,0.6088077464341214,-0.2984032269079951,-0.0488776545758237,0.073306126710975,0.6289042757068142,0.7564664866696179
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,salmon_shark_goa,T_clim,24,62.509401730462656,0.3262932912762042,0.6394713748213899,-0.1469124274166248,-0.063064922333416,0.016133690822035814,0.7075213788709058,0.5599180121631105
akclim_goa_egoa_spr_sst,ssl_seak_np_pred,salmon_shark_goa,T_sst,24,62.6750335865701,0.32162774001908634,0.6643182233412512,-0.035741788470400083,-0.07121250842397632,0.012475217670785056,0.9237541038984081,0.48946391281528856
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,other_sharks_bsai,T_clim,19,51.43647010861175,0.3150994597359572,0.5551326728760364,-0.5530257712373683,-0.061623757706351645,0.0906554851422871,0.3597125452697987,0.7273079552513757
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,other_sharks_bsai,T_sst,19,52.16189683407504,0.28844409705105245,0.6111605974603794,-0.33571491665182845,-0.03847848440131415,0.06673700469746154,0.5939558717330358,0.8165947107771268
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,other_sharks_goa,T_clim,24,61.97278946205462,0.34118944388065303,0.6814494086893267,-0.08509010385070022,0.1114480343475807,0.01326581289018867,0.8493073279542412,0.40176462262043733
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,other_sharks_goa,T_sst,24,62.022024765158385,0.3398365258933829,0.7200970575526311,0.06878825387610281,0.12484183610368406,0.009065040400928525,0.8751862268838247,0.32448733738527913
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,pacific_sleeper_shark_bsai,T_clim,19,25.75214809116614,0.8227666529820671,0.2267621042108609,-1.8406127925503502,-0.5559376158296675,0.18387585860926886,9.279641220165924e-5,8.55430304942015e-6
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,pacific_sleeper_shark_bsai,T_sst,19,28.263695153937388,0.7977197936020789,0.24582944079137006,-1.9333886031472278,-0.559894226912626,0.17742618808645944,2.700408392784611e-4,1.8211841955659454e-5
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,pacific_sleeper_shark_goa,T_clim,24,57.5163328428825,0.4528350401134098,0.6012121093847664,-0.6466836577196963,-0.3116646156920624,0.01259412173936029,0.11337913492326854,0.0375103712259348
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,pacific_sleeper_shark_goa,T_sst,24,58.59180437640594,0.4277581922568211,0.6338026211471701,-0.5250324048020379,-0.27878194582763005,0.009933254978356803,0.19777889901107812,0.05248682459091519
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,salmon_shark_bsai,T_clim,19,51.26081614679377,0.3214021489081115,0.5315161294534954,-0.6174077241361662,-0.08154208908166213,0.10905406667187248,0.3254931387208946,0.6130627482543931
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,salmon_shark_bsai,T_sst,19,52.06178342030466,0.2921835151140559,0.5910866291385813,-0.39547237014695746,-0.05662818039059913,0.08140723787183106,0.5520005019366554,0.7181827494493855
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,salmon_shark_goa,T_clim,24,62.452025164524976,0.3279019916160566,0.6333863543889348,-0.1837116884779415,-0.06059952177539301,0.017262846556366174,0.6650888213417474,0.5755474760815473
akclim_goa_egoa_spr_sst,ssl_seak_pup_pred,salmon_shark_goa,T_sst,24,62.65916656624884,0.3220760812325449,0.6597251291244284,-0.06035544098421587,-0.06941985084779094,0.013217835048255092,0.8819385908470172,0.5009868637810282
akclim_goa_egoa_spr_sst,ssl_west_np_pred,other_sharks_bsai,T_clim,19,43.53529774630032,0.5481173808042658,0.6142557000113023,2.357938448288722,0.2099947884499843,0.016034036719952204,0.008709393561386652,0.18658226946510342
akclim_goa_egoa_spr_sst,ssl_west_np_pred,other_sharks_bsai,T_sst,19,44.17159542171338,0.532727870953609,0.6369119237313344,2.209470785933713,0.19224622768000335,0.01422037565321299,0.011452619471467126,0.19799514216488506
akclim_goa_egoa_spr_sst,ssl_west_np_pred,other_sharks_goa,T_clim,24,55.8958853260142,0.4885592809310316,0.691461991996741,1.671777990193744,0.2444108486202171,0.0023980400816476445,0.0256729803184262,0.0411395319941065
akclim_goa_egoa_spr_sst,ssl_west_np_pred,other_sharks_goa,T_sst,24,56.267693588211515,0.4805743440588506,0.7180623602170346,1.5192912809549426,0.22152738546797346,0.001888231736607537,0.030092223327191234,0.04858157124971363
akclim_goa_egoa_spr_sst,ssl_west_np_pred,pacific_sleeper_shark_bsai,T_clim,19,45.613003439037435,0.49589963494593087,0.6401070781575225,0.7404417307336205,-0.18027720265340696,0.019173045472611047,0.7962097632958224,0.6917039189103331
akclim_goa_egoa_spr_sst,ssl_west_np_pred,pacific_sleeper_shark_bsai,T_sst,19,45.576769819137425,0.49686005472203404,0.6559683228965631,-0.30621365398300354,-0.32546150090267495,0.01526058197962928,0.9096953890264232,0.44489646203808575
akclim_goa_egoa_spr_sst,ssl_west_np_pred,pacific_sleeper_shark_goa,T_clim,24,60.199265910803874,0.3881181509337751,0.6996550484189942,0.5149503421339496,-0.14595646527448514,0.005055529940009282,0.5684971455025902,0.4127852671126736
akclim_goa_egoa_spr_sst,ssl_west_np_pred,pacific_sleeper_shark_goa,T_sst,24,60.27070178095539,0.38629417473951894,0.7093900829486883,0.4692844391193841,-0.13476602606068105,0.004406288334150086,0.5877593460119871,0.4256609173007154
akclim_goa_egoa_spr_sst,ssl_west_np_pred,salmon_shark_bsai,T_clim,19,45.50721399221342,0.49869859868081823,0.6273558679376148,1.92802117017055,0.06311860832981958,0.019051231879865738,0.020536164384433217,0.6256288137096694
akclim_goa_egoa_spr_sst,ssl_west_np_pred,salmon_shark_bsai,T_sst,19,46.086691797119656,0.48317395313799344,0.6453281640027746,1.7790087445669693,0.054173905562213256,0.017722686969831945,0.02653021171716345,0.6594605502397317
akclim_goa_egoa_spr_sst,ssl_west_np_pred,salmon_shark_goa,T_clim,24,59.70814835251728,0.4005119894423348,0.6481240447556744,1.103511210870134,-0.10076941147716229,0.006908613651652638,0.11993515334075962,0.3009444821185942
akclim_goa_egoa_spr_sst,ssl_west_np_pred,salmon_shark_goa,T_sst,24,59.76953055737599,0.3989767813999501,0.6649302523039521,1.025610266100185,-0.09566042538656665,0.005757398962116121,0.12358646096414132,0.307346772540651
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,other_sharks_bsai,T_clim,19,27.094480412255802,0.8097923674110546,0.2913847953519109,4.078491055287757,0.18379632326057185,0.0848816421909822,1.0061825385840515e-5,0.06265939622282296
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,other_sharks_bsai,T_sst,19,29.928299965191712,0.779198374529431,0.34096852248084575,4.0935369104755726,0.18800186303804364,0.060291519286965536,3.158589564661479e-5,0.05882894631522881
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,other_sharks_goa,T_clim,24,50.780510535503694,0.5867341600493877,0.4963381267910682,2.8185025738774825,0.2658067688194756,0.01597931418276556,0.0024982067170807396,0.014212312073279767
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,other_sharks_goa,T_sst,24,51.504837748407525,0.5740715532895223,0.5509532660825412,2.785074891134079,0.24933984392644706,0.008103145455357483,0.0033974345939771153,0.016366080892858164
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,T_clim,19,30.924080935902513,0.7673176541456006,0.2735154899539931,4.249372313993272,0.09057820351823133,0.16088606338057176,7.716318393446124e-4,0.46287824105735176
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,T_sst,19,33.97260571491837,0.7268221977549152,0.3244642487061687,4.24462874749111,0.09357923908223725,0.12231021400706697,0.0028683174247510846,0.48871420126880294
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,T_clim,24,57.48369301138264,0.4535786748336812,0.5714138945061112,1.5852429119495857,-0.10725750360288379,0.01983326455735405,0.11148663850217888,0.4544425175761724
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,T_sst,24,58.07774047704092,0.43988489137662967,0.6033455524294964,1.5141556611513654,-0.09050191578285924,0.014218947047896202,0.14956469791615093,0.5183025030251254
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,salmon_shark_bsai,T_clim,19,31.60268727628615,0.7588569504346534,0.32346375638031005,3.6753113570649067,0.01251328667543697,0.08799465109595064,6.243137539758715e-5,0.8856604638317341
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,salmon_shark_bsai,T_sst,19,34.5861867929342,0.7178562721260321,0.3746207421701373,3.57543307250323,0.009159710755309702,0.06652077149736034,2.1050306697901732e-4,0.9173310030581167
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,salmon_shark_goa,T_clim,24,57.69822318834758,0.4486724520846933,0.521883824626534,1.8510104841644401,-0.05712310676175383,0.026289323165667556,0.04409495230345566,0.5348509662261687
akclim_goa_egoa_spr_sst,ssl_west_pup_pred,salmon_shark_goa,T_sst,24,58.04073120912743,0.4407479528506371,0.5570743669112909,1.8031678135865856,-0.05956061619861788,0.01735926407995045,0.051951676039313034,0.5035948664916297
akclim_goa_egoa_win_sst,ssl_cent_np_pred,other_sharks_bsai,T_clim,19,35.03255197873645,0.7111494232528134,0.2959463726021713,4.831239335008513,0.18036009681981177,0.1544709711849978,2.515452635274714e-4,0.13601388630614303
akclim_goa_egoa_win_sst,ssl_cent_np_pred,other_sharks_bsai,T_sst,19,41.475313820131404,0.5945481000444653,0.43868538217270137,4.837103983388497,0.17933312844541763,0.0697973750591276,0.003627877105474531,0.1962614160860369
akclim_goa_egoa_win_sst,ssl_cent_np_pred,other_sharks_goa,T_clim,24,55.11469955006605,0.504938362461903,0.49989084068719847,2.955897483645075,0.20190029205207805,0.028039981076940414,0.017756796378639927,0.0586180472072019
akclim_goa_egoa_win_sst,ssl_cent_np_pred,other_sharks_goa,T_sst,24,55.24949349859175,0.5021500683132405,0.6592890179369141,3.2876445527556197,0.19867042703944623,0.003288512021124706,0.01859088431967146,0.039392140112705025
akclim_goa_egoa_win_sst,ssl_cent_np_pred,pacific_sleeper_shark_bsai,T_clim,19,37.8392726962477,0.6651670797279735,0.35242215465383203,3.9973822338887306,-0.0386010933619058,0.13474074633754826,0.013595133464780846,0.7796528999346963
akclim_goa_egoa_win_sst,ssl_cent_np_pred,pacific_sleeper_shark_bsai,T_sst,19,42.72135830477896,0.5670667599524525,0.517380646172936,3.1015511952153565,-0.13299308980474048,0.046098009772015953,0.09448835351025422,0.39678839344414774
akclim_goa_egoa_win_sst,ssl_cent_np_pred,pacific_sleeper_shark_goa,T_clim,24,58.364280916350594,0.43315749357865185,0.5814163011208633,1.7688498499226561,-0.14160029791833328,0.022703574879567326,0.17265115536165523,0.33392748662805505
akclim_goa_egoa_win_sst,ssl_cent_np_pred,pacific_sleeper_shark_goa,T_sst,24,59.39566104338495,0.4082669106380641,0.70270319967462,1.6092952593644185,-0.137912094428706,0.005692331882546635,0.2507637972458684,0.3503674128298371
akclim_goa_egoa_win_sst,ssl_cent_np_pred,salmon_shark_bsai,T_clim,19,37.724551373173,0.667182697732802,0.32391469075485857,4.299993648477234,-0.041009195358719455,0.1461131009580491,7.696617838027343e-4,0.6838008573443353
akclim_goa_egoa_win_sst,ssl_cent_np_pred,salmon_shark_bsai,T_sst,19,43.63577904700071,0.5457212740043598,0.4692102440268992,4.114307866809249,0.014820287403559371,0.0662758898720386,0.009682847773628581,0.8884496815756209
akclim_goa_egoa_win_sst,ssl_cent_np_pred,salmon_shark_goa,T_clim,24,59.10354703974393,0.41542548732911516,0.5164773614884247,2.136682745192927,-0.054498023258341945,0.035627603949792905,0.08761618068428297,0.5640896013042113
akclim_goa_egoa_win_sst,ssl_cent_np_pred,salmon_shark_goa,T_sst,24,60.16998961027433,0.38886409740899447,0.6338210458022451,1.9741388415185568,-0.04557874452631512,0.008849203474416801,0.14624815056612073,0.6222622209721548
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,other_sharks_bsai,T_clim,19,29.592228537985985,0.7830695693066226,0.14762067772726956,4.024966373945398,0.07964824280432375,0.42513451675194047,2.755286400596619e-5,0.41159095407613666
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,other_sharks_bsai,T_sst,19,38.763757196014105,0.6484722199845707,0.2903726354072642,3.944130314512748,0.08271209357655243,0.20934263823846888,0.0011684883730520284,0.48369652330885626
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,other_sharks_goa,T_clim,24,53.970215025508026,0.5279922429371274,0.4177784895839535,2.4596325845250187,0.1648760130430182,0.06768836652333027,0.01048005926960446,0.09672760923170469
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,other_sharks_goa,T_sst,24,54.227619791480535,0.5229026211964796,0.5573656027197679,2.7474066829798294,0.1634736127082376,0.01136294490940036,0.011598595089395262,0.06295241021869133
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,pacific_sleeper_shark_bsai,T_clim,19,27.4169622619866,0.8065364722703254,0.21044038379158175,3.4572675334181575,-0.1319288009160134,0.2429850048288085,1.752181030356753e-4,0.12639406849181142
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,pacific_sleeper_shark_bsai,T_sst,19,35.31722342590582,0.7067890761438262,0.35554135137176984,3.2274213956143214,-0.19304388614454177,0.10194649076675363,0.003625321753072887,0.07713760988096309
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,pacific_sleeper_shark_goa,T_clim,24,55.35236128847089,0.5000116253113446,0.48005562576797706,1.9943992629774723,-0.16746386231672616,0.047807907121298635,0.03790213028044097,0.20104249140450955
akclim_goa_egoa_win_sst,ssl_cent_pup_pred,pacific_sleeper_shark_goa,T_sst,24,56.763088241385134,0.4697412275832275,0.6256755622789069,2.004711151260964,-0.15706002388747511,0.010207866441893965,0.062876853751623,0.23739356068184564
