shark_col,shark_temp_col,Q10,overlap_form,overlap_slope,shark_transform,n,aic_base,aic_test,delta_aic_shark,r2_test,b_cpue,p_cpue,b_ssl,p_ssl,b_shark,p_shark,model_group,sig_shark,sig_cpue,sig_ssl,sig_all3,delta_aic,rel_like,aic_weight
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.4,z,24,41.95861842630398,43.24103651189767,1.2824180855936902,0.6981451371785957,0.7537863392816703,8.090448389051714e-4,0.7537863392816703,8.090448389051714e-4,0.7537863392816703,8.090448389051714e-4,long,TRUE,TRUE,TRUE,TRUE,2.1066819963733323,0.34877055860232337,0.006953978242519324
salmon_shark_bsai,pdo_djf,2,logistic,0.8,z,19,13.456715895167818,14.749522974921721,1.2928070797539029,0.9006765519489527,0.7586166511014655,3.398736661735894e-6,0.7586166511014655,3.398736661735894e-6,0.7586166511014655,3.398736661735894e-6,short,TRUE,TRUE,TRUE,TRUE,1.04907869447565,0.591827928753339,0.006570663056476878
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,logistic,0.8,z,24,41.95861842630398,43.25818565636434,1.2995672300603616,0.6979293704061816,0.753538241114405,8.21990876385246e-4,0.753538241114405,8.21990876385246e-4,0.753538241114405,8.21990876385246e-4,long,TRUE,TRUE,TRUE,TRUE,2.1238311408400037,0.34579278506648536,0.006894605764342408
salmon_shark_bsai,enso_dj,2,logistic,0.2,z,19,13.456715895167818,14.762166064239285,1.3054501690714666,0.9006104375740231,0.7567928947210464,3.403681138030217e-6,0.7567928947210464,3.403681138030217e-6,0.7567928947210464,3.403681138030217e-6,short,TRUE,TRUE,TRUE,TRUE,1.0617217837932138,0.5880984624849083,0.006529257328494467
salmon_shark_goa,swln_temp_spr_176to226m,2,linear,0.6,log1p_z,24,41.95861842630398,43.27189110294283,1.313272676638853,0.6977568206061683,0.711940301737249,7.248409852127056e-4,0.711940301737249,7.248409852127056e-4,0.711940301737249,7.248409852127056e-4,long,TRUE,TRUE,TRUE,TRUE,2.137536587418495,0.3434312634634286,0.0068475204544105545
salmon_shark_bsai,swln_temp_spr_176to226m,2,linear,0.6,z,19,13.456715895167818,14.774136700126874,1.3174208049590561,0.9005477990932506,0.7543213516953814,3.432402651443348e-6,0.7543213516953814,3.432402651443348e-6,0.7543213516953814,3.432402651443348e-6,short,TRUE,TRUE,TRUE,TRUE,1.0736924196808033,0.5845890192483282,0.006490294366621456
pacific_sleeper_shark_bsai,enso_dj,2,linear,0.6,log1p_z,19,13.456715895167818,14.777131627442156,1.3204157322743377,0.9005321214306623,0.7124440570104947,1.8807526567083002e-5,0.7124440570104947,1.8807526567083002e-5,0.7124440570104947,1.8807526567083002e-5,short,TRUE,TRUE,TRUE,TRUE,1.076687346996085,0.5837142735507544,0.006480582659958732
salmon_shark_goa,enso_dj,2,linear,0.6,log1p_z,24,41.95861842630398,43.28435418343101,1.3257357571270347,0.6975998264685681,0.6991023640408355,8.205563214925685e-4,0.6991023640408355,8.205563214925685e-4,0.6991023640408355,8.205563214925685e-4,long,TRUE,TRUE,TRUE,TRUE,2.149999667906677,0.34129781197235126,0.00680498253116991
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,logistic,0.6,z,19,13.456715895167818,14.783756449420103,1.3270405542522852,0.9004974334368592,0.7933428782274575,1.0029220636759275e-5,0.7933428782274575,1.0029220636759275e-5,0.7933428782274575,1.0029220636759275e-5,short,TRUE,TRUE,TRUE,TRUE,1.0833121689740324,0.5817839707197295,0.006459151820210522
salmon_shark_bsai,pdo_djf,2,linear,0.6,z,19,13.456715895167818,14.784742677298548,1.3280267821307294,0.9004922684499104,0.7591135465451738,3.462624804438233e-6,0.7591135465451738,3.462624804438233e-6,0.7591135465451738,3.462624804438233e-6,short,TRUE,TRUE,TRUE,TRUE,1.0842983968524766,0.5814971556562164,0.006455967507591419
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,linear,0.6,z_roll2,19,13.456715895167818,14.793217056404519,1.3365011612367006,0.9004478761169695,0.7849310257407153,6.92427916567182e-6,0.7849310257407153,6.92427916567182e-6,0.7849310257407153,6.92427916567182e-6,short,TRUE,TRUE,TRUE,TRUE,1.0927727759584478,0.5790384546528611,0.00642867022224076
salmon_shark_bsai,pdo_djf,2,linear,0.8,z,19,13.456715895167818,14.803780461198109,1.3470645660302907,0.9003925128660348,0.759675619347481,3.507835206674039e-6,0.759675619347481,3.507835206674039e-6,0.759675619347481,3.507835206674039e-6,short,TRUE,TRUE,TRUE,TRUE,1.1033361807520379,0.5759882081969925,0.006394805409975237
salmon_shark_goa,enso_dj,2,linear,0.8,log1p_z,24,41.95861842630398,43.309272449706526,1.350654023402548,0.6972856930853097,0.6911801218687005,9.268596658990875e-4,0.6911801218687005,9.268596658990875e-4,0.6911801218687005,9.268596658990875e-4,long,TRUE,TRUE,TRUE,TRUE,2.17491793418219,0.33707191725116925,0.006720724329835363
pacific_sleeper_shark_goa,enso_dj,2,linear,0.4,z,24,41.95861842630398,43.31277036620655,1.3541519399025717,0.6972415703129781,0.6501691137866743,0.0026288242319221396,0.6501691137866743,0.0026288242319221396,0.6501691137866743,0.0026288242319221396,long,TRUE,TRUE,TRUE,TRUE,2.1784158506822138,0.3364829077672848,0.006708980336443305
salmon_shark_bsai,enso_dj,2,logistic,0.4,z,19,13.456715895167818,14.834383441696872,1.3776675465290538,0.9002319474862275,0.7570267115731942,3.510844848923401e-6,0.7570267115731942,3.510844848923401e-6,0.7570267115731942,3.510844848923401e-6,short,TRUE,TRUE,TRUE,TRUE,1.133939161250801,0.5672418173057706,0.006297700179359448
salmon_shark_bsai,enso_dj,2,linear,0.2,z,19,13.456715895167818,14.840715616900491,1.383999721732673,0.900198692008746,0.7569909463661206,3.5202696511502722e-6,0.7569909463661206,3.5202696511502722e-6,0.7569909463661206,3.5202696511502722e-6,short,TRUE,TRUE,TRUE,TRUE,1.1402713364544201,0.5654487200700844,0.0062777926400379895
salmon_shark_goa,pdo_djf,2,logistic,0.4,log1p_z,24,41.95861842630398,43.348361515719816,1.3897430894158376,0.6967922572152293,0.7248898647927239,7.232738514083324e-4,0.7248898647927239,7.232738514083324e-4,0.7248898647927239,7.232738514083324e-4,long,TRUE,TRUE,TRUE,TRUE,2.2140070001954797,0.330547965505656,0.00659064621006702
pacific_sleeper_shark_goa,enso_dj,2,logistic,0.8,z_roll2,24,41.95861842630398,43.35333291197578,1.3947144856717983,0.6967294437999353,0.6400306011285646,0.0038294871784452663,0.6400306011285646,0.0038294871784452663,0.6400306011285646,0.0038294871784452663,long,TRUE,TRUE,TRUE,TRUE,2.2189783964514405,0.3297273433785646,0.006574284197057686
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.6,z,24,41.95861842630398,43.35460067820402,1.395982251900044,0.696713423536433,0.7430882683313922,8.136738356993035e-4,0.7430882683313922,8.136738356993035e-4,0.7430882683313922,8.136738356993035e-4,long,TRUE,TRUE,TRUE,TRUE,2.220246162679686,0.32951840101284724,0.006570118189838036
pacific_sleeper_shark_goa,pdo_djf,2,constant,0,z,24,41.95861842630398,43.36460531064419,1.4059868843402086,0.6965869692346824,0.7577774877125771,9.99898537111651e-4,0.7577774877125771,9.99898537111651e-4,0.7577774877125771,9.99898537111651e-4,long,TRUE,TRUE,TRUE,TRUE,2.2302507951198507,0.32787416170180433,0.0065373344467368165
salmon_shark_goa,pdo_djf,2,linear,0.2,log1p_z,24,41.95861842630398,43.37534412297034,1.4167256966663615,0.6964511765402468,0.7239336300993243,7.320667813811275e-4,0.7239336300993243,7.320667813811275e-4,0.7239336300993243,7.320667813811275e-4,long,TRUE,TRUE,TRUE,TRUE,2.2409896074460036,0.32611839010099203,0.006502326911812391
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,logistic,0.8,z,19,13.456715895167818,14.876305985503713,1.4195900903358947,0.9000115712641638,0.7880416588839662,9.635649452078483e-6,0.7880416588839662,9.635649452078483e-6,0.7880416588839662,9.635649452078483e-6,short,TRUE,TRUE,TRUE,TRUE,1.1758617050576419,0.5554754570932413,0.006167066282915051
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,constant,0,log1p_z,24,41.95861842630398,43.378322584331976,1.4197041580279972,0.6964135030175198,0.7532991955027971,9.532068857524815e-4,0.7532991955027971,9.532068857524815e-4,0.7532991955027971,9.532068857524815e-4,long,TRUE,TRUE,TRUE,TRUE,2.2439680688076393,0.32563308604341334,0.006492650653956989
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,linear,0.4,z,19,13.456715895167818,14.878566916381367,1.4218510212135484,0.8999996722969511,0.7878876497278218,9.613820992795963e-6,0.7878876497278218,9.613820992795963e-6,0.7878876497278218,9.613820992795963e-6,short,TRUE,TRUE,TRUE,TRUE,1.1781226359352956,0.554847866088687,0.006160098566746453
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,logistic,0.2,log1p_z,24,41.95861842630398,43.38105686071348,1.4224384344095,0.6963789139893728,0.7513333985553458,9.299095912918353e-4,0.7513333985553458,9.299095912918353e-4,0.7513333985553458,9.299095912918353e-4,long,TRUE,TRUE,TRUE,TRUE,2.246702345189142,0.32518820479167865,0.006483780368123616
pacific_sleeper_shark_goa,enso_dj,2,linear,0.4,log1p_z,24,41.95861842630398,43.38329465179268,1.424676225488703,0.6963506026462614,0.6674689818207895,0.0016369566849703547,0.6674689818207895,0.0016369566849703547,0.6674689818207895,0.0016369566849703547,long,TRUE,TRUE,TRUE,TRUE,2.248940136268345,0.3248245566398921,0.006476529752287263
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.2,log1p_z,24,41.95861842630398,43.38995873777081,1.4313403114668333,0.6962662765355783,0.7486884790832292,9.069980357419429e-4,0.7486884790832292,9.069980357419429e-4,0.7486884790832292,9.069980357419429e-4,long,TRUE,TRUE,TRUE,TRUE,2.2556042222464754,0.32374402843619127,0.006454985589703483
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,logistic,0.4,log1p_z,24,41.95861842630398,43.393942373735044,1.4353239474310655,0.6962158571602539,0.7485253736282009,9.097587845765782e-4,0.7485253736282009,9.097587845765782e-4,0.7485253736282009,9.097587845765782e-4,long,TRUE,TRUE,TRUE,TRUE,2.2595878582107076,0.32309983103371365,0.006442141229392025
salmon_shark_bsai,enso_dj,2,logistic,0.6,z,19,13.456715895167818,14.893461835999286,1.436745940831468,0.8999212469897977,0.7571677053021493,3.6085905052216666e-6,0.7571677053021493,3.6085905052216666e-6,0.7571677053021493,3.6085905052216666e-6,short,TRUE,TRUE,TRUE,TRUE,1.1930175555532152,0.5507310080018011,0.006114391890825903
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,logistic,0.6,log1p_z,24,41.95861842630398,43.41889063302988,1.4602722067259037,0.6958999060728694,0.7448902516342883,8.946898893907797e-4,0.7448902516342883,8.946898893907797e-4,0.7448902516342883,8.946898893907797e-4,long,TRUE,TRUE,TRUE,TRUE,2.284536117505546,0.3190944754520261,0.00636228025809838
pacific_sleeper_shark_bsai,enso_dj,2,logistic,0.4,z_roll2,19,13.456715895167818,14.923581075687045,1.4668651805192265,0.8997624740225153,0.7857571594901451,9.65635343424276e-6,0.7857571594901451,9.65635343424276e-6,0.7857571594901451,9.65635343424276e-6,short,TRUE,TRUE,TRUE,TRUE,1.2231367952409737,0.54249934680166,0.0060230013539596654
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.4,log1p_z,24,41.95861842630398,43.43245927258351,1.4738408462795292,0.6957279314402157,0.7412765869990797,8.685476325851845e-4,0.7412765869990797,8.685476325851845e-4,0.7412765869990797,8.685476325851845e-4,long,TRUE,TRUE,TRUE,TRUE,2.2981047570591713,0.3169369633927216,0.006319262602082628
salmon_shark_bsai,enso_dj,2,logistic,0.8,z,19,13.456715895167818,14.939529168565015,1.4828132733971966,0.8996783019976792,0.7572603894524994,3.692833851875224e-6,0.7572603894524994,3.692833851875224e-6,0.7572603894524994,3.692833851875224e-6,short,TRUE,TRUE,TRUE,TRUE,1.2390848881189438,0.5381906335876943,0.0059751646410225205
pacific_sleeper_shark_bsai,enso_dj,2,linear,0.2,z_roll2,19,13.456715895167818,14.94001382771053,1.4832979325427118,0.8996757429214388,0.7850242039012804,9.70018088189361e-6,0.7850242039012804,9.70018088189361e-6,0.7850242039012804,9.70018088189361e-6,short,TRUE,TRUE,TRUE,TRUE,1.239569547264459,0.5380602298823701,0.005973716857355389
salmon_shark_goa,swln_temp_spr_176to226m,2,linear,0.8,log1p_z,24,41.95861842630398,43.45220353069324,1.4935851043892612,0.6954775106858716,0.7026969080514455,8.135905680237467e-4,0.7026969080514455,8.135905680237467e-4,0.7026969080514455,8.135905680237467e-4,long,TRUE,TRUE,TRUE,TRUE,2.3178490151689033,0.3138235142597524,0.0062571849496092565
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,logistic,0.8,log1p_z,24,41.95861842630398,43.455326002731866,1.4967075764278874,0.6954378888185482,0.740602896876007,8.854230303043007e-4,0.740602896876007,8.854230303043007e-4,0.740602896876007,8.854230303043007e-4,long,TRUE,TRUE,TRUE,TRUE,2.3209714872075295,0.3133339439524238,0.0062474236289318755
salmon_shark_goa,pdo_djf,2,logistic,0.6,log1p_z,24,41.95861842630398,43.457179635866346,1.498561209562368,0.6954143651426046,0.7185863899774746,7.567730387791385e-4,0.7185863899774746,7.567730387791385e-4,0.7185863899774746,7.567730387791385e-4,long,TRUE,TRUE,TRUE,TRUE,2.32282512034201,0.31304367539572175,0.00624163609561518
salmon_shark_goa,pdo_djf,2,linear,0.8,z,24,41.95861842630398,43.45753437485844,1.4989159485544619,0.6954098630926198,0.7046899891936652,7.994079223491743e-4,0.7046899891936652,7.994079223491743e-4,0.7046899891936652,7.994079223491743e-4,long,TRUE,TRUE,TRUE,TRUE,2.323179859334104,0.3129881559206523,0.00624052911794133
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.8,z,24,41.95861842630398,43.47295564201156,1.5143372157075845,0.6952140849557333,0.7343235939902624,8.387360259446647e-4,0.7343235939902624,8.387360259446647e-4,0.7343235939902624,8.387360259446647e-4,long,TRUE,TRUE,TRUE,TRUE,2.3386011264872266,0.31058409924745767,0.006192595720506139
salmon_shark_bsai,enso_dj,2,linear,0.4,z,19,13.456715895167818,14.975608599559962,1.5188927043921439,0.8994876183887449,0.7569860363871358,3.754155197711259e-6,0.7569860363871358,3.754155197711259e-6,0.7569860363871358,3.754155197711259e-6,short,TRUE,TRUE,TRUE,TRUE,1.275164319113891,0.5285688754973515,0.005868340803634945
pacific_sleeper_shark_bsai,enso_dj,2,logistic,0.2,z,19,13.456715895167818,14.97861900877523,1.5219031136074115,0.8994716916849467,0.788946000622465,1.3771109569133496e-5,0.788946000622465,1.3771109569133496e-5,0.788946000622465,1.3771109569133496e-5,short,TRUE,TRUE,TRUE,TRUE,1.2781747283291587,0.5277738696638228,0.005859514394460483
salmon_shark_bsai,swln_temp_spr_176to226m,2,constant,0,z_roll2,19,13.456715895167818,14.979793736341481,1.523077841173663,0.8994654760520115,0.7608702366163335,3.961261290076101e-6,0.7608702366163335,3.961261290076101e-6,0.7608702366163335,3.961261290076101e-6,short,TRUE,TRUE,TRUE,TRUE,1.2793494558954102,0.5274639654292735,0.005856073738475748
salmon_shark_bsai,pdo_djf,2,constant,0,z_roll2,19,13.456715895167818,14.984644960867406,1.5279290656995883,0.8994398035353169,0.7606745105602308,3.961636059319889e-6,0.7606745105602308,3.961636059319889e-6,0.7606745105602308,3.961636059319889e-6,short,TRUE,TRUE,TRUE,TRUE,1.2842006804213355,0.5261860928047519,0.005841886387664991
pacific_sleeper_shark_goa,enso_dj,2,constant,0,z,24,41.95861842630398,43.487909595039426,1.5292911687354476,0.6950241193524843,0.7508246642125479,0.0010946363181754122,0.7508246642125479,0.0010946363181754122,0.7508246642125479,0.0010946363181754122,long,TRUE,TRUE,TRUE,TRUE,2.3535550795150897,0.30827052926436566,0.006146466496211974
salmon_shark_bsai,swln_temp_spr_176to226m,2,logistic,0.2,z_roll2,19,13.456715895167818,14.991249355666945,1.5345334604991265,0.8994048427627244,0.7606831283797759,3.98198838797035e-6,0.7606831283797759,3.98198838797035e-6,0.7606831283797759,3.98198838797035e-6,short,TRUE,TRUE,TRUE,TRUE,1.2908050752208737,0.5244513882021529,0.005822627142042353
salmon_shark_bsai,pdo_djf,2,logistic,0.2,z_roll2,19,13.456715895167818,14.994685995987442,1.5379701008196243,0.8993866458869074,0.7603585633407973,3.968821111850798e-6,0.7603585633407973,3.968821111850798e-6,0.7603585633407973,3.968821111850798e-6,short,TRUE,TRUE,TRUE,TRUE,1.2942417155413715,0.5235509866193762,0.00581263059553194
salmon_shark_bsai,swln_temp_spr_176to226m,2,linear,0.8,z,19,13.456715895167818,14.99676697682028,1.5400510816524626,0.8993756255749201,0.7501815257196224,3.8042063928096888e-6,0.7501815257196224,3.8042063928096888e-6,0.7501815257196224,3.8042063928096888e-6,short,TRUE,TRUE,TRUE,TRUE,1.2963226963742098,0.5230065201404894,0.005806585754448068
salmon_shark_goa,enso_dj,2,linear,0.8,z,24,41.95861842630398,43.500462462503144,1.5418440361991657,0.6948645642208463,0.7084081636772389,7.867317180285424e-4,0.7084081636772389,7.867317180285424e-4,0.7084081636772389,7.867317180285424e-4,long,TRUE,TRUE,TRUE,TRUE,2.3661079469788078,0.30634174897857536,0.006108009419457168
salmon_shark_bsai,pdo_djf,2,linear,0.2,z_roll2,19,13.456715895167818,15.006769872025433,1.5500539768576154,0.8993226360973782,0.7599846233128177,3.9779582233508364e-6,0.7599846233128177,3.9779582233508364e-6,0.7599846233128177,3.9779582233508364e-6,short,TRUE,TRUE,TRUE,TRUE,1.3063255915793626,0.5203972609099651,0.005777616923479087
salmon_shark_goa,swln_temp_spr_176to226m,2,linear,0.8,z,24,41.95861842630398,43.51128180130709,1.5526633750031138,0.6947269763912823,0.6988289888281275,8.59943687410341e-4,0.6988289888281275,8.59943687410341e-4,0.6988289888281275,8.59943687410341e-4,long,TRUE,TRUE,TRUE,TRUE,2.376927285782756,0.30468901579318547,0.0060750563208414226
salmon_shark_bsai,pdo_djf,2,logistic,0.4,z_roll2,19,13.456715895167818,15.01036058642991,1.5536446912620914,0.8993036077909413,0.759951726111064,3.9862257523152965e-06,0.759951726111064,3.9862257523152965e-06,0.759951726111064,3.9862257523152965e-06,short,TRUE,TRUE,TRUE,TRUE,1.3099163059838386,0.5194638001380613,0.005767253343271679
salmon_shark_bsai,swln_temp_spr_176to226m,2,linear,0.2,z_roll2,19,13.456715895167818,15.010901688621352,1.5541857934535344,0.8993007400112375,0.7602882290991113,4.012566013883882e-6,0.7602882290991113,4.012566013883882e-6,0.7602882290991113,4.012566013883882e-6,short,TRUE,TRUE,TRUE,TRUE,1.3104574081752816,0.5193232776478602,0.005765693217616723
salmon_shark_bsai,swln_temp_spr_176to226m,2,logistic,0.4,z_roll2,19,13.456715895167818,15.012459335815489,1.555743440647671,0.8992924842033688,0.7602387055904508,4.013631942315521e-6,0.7602387055904508,4.013631942315521e-6,0.7602387055904508,4.013631942315521e-6,short,TRUE,TRUE,TRUE,TRUE,1.312015055369418,0.5189189738858129,0.005761204507868815
pacific_sleeper_shark_goa,swln_temp_spr_176to226m,2,linear,0.6,log1p_z,24,41.95861842630398,43.51827468220871,1.5596562559047342,0.694638016019361,0.7307876127047106,8.467814088991161e-4,0.7307876127047106,8.467814088991161e-4,0.7307876127047106,8.467814088991161e-4,long,TRUE,TRUE,TRUE,TRUE,2.3839201666843763,0.3036255490509315,0.006053852339011897
salmon_shark_bsai,enso_dj,2,constant,0,z_roll2,19,13.456715895167818,15.016946155707691,1.560230260539873,0.8992686994748442,0.7601843345939014,4.0234030968296185e-6,0.7601843345939014,4.0234030968296185e-6,0.7601843345939014,4.0234030968296185e-6,short,TRUE,TRUE,TRUE,TRUE,1.3165018752616202,0.5177561307532065,0.005748294251288005
salmon_shark_goa,pdo_djf,2,logistic,0.8,log1p_z,24,41.95861842630398,43.52517547135804,1.5665570450540613,0.6945502017841565,0.7141821561484364,7.795468824979795e-4,0.7141821561484364,7.795468824979795e-4,0.7141821561484364,7.795468824979795e-4,long,TRUE,TRUE,TRUE,TRUE,2.3908209558337035,0.302579726391734,0.006033000154565087
salmon_shark_goa,pdo_djf,2,linear,0.6,z,24,41.95861842630398,43.52546290993664,1.5668444836326643,0.6945465435099232,0.7025997156926876,8.267813770866116e-4,0.7025997156926876,8.267813770866116e-4,0.7025997156926876,8.267813770866116e-4,long,TRUE,TRUE,TRUE,TRUE,2.3911083944123064,0.3025362429732778,0.006032133158374047
pacific_sleeper_shark_goa,pdo_djf,2,constant,0,log1p_z,24,41.95861842630398,43.530910721500135,1.5722922951961564,0.6944772001036676,0.7450267763003132,0.0010644837857478632,0.7450267763003132,0.0010644837857478632,0.7450267763003132,0.0010644837857478632,long,TRUE,TRUE,TRUE,TRUE,2.3965562059757985,0.3017132840919224,0.00601572455387954
salmon_shark_bsai,pdo_djf,2,logistic,0.6,z_roll2,19,13.456715895167818,15.029817359955643,1.5731014647878254,0.8992004377696445,0.7595135724833632,4.0127734332711145e-6,0.7595135724833632,4.0127734332711145e-6,0.7595135724833632,4.0127734332711145e-6,short,TRUE,TRUE,TRUE,TRUE,1.3293730795095726,0.5144347572809446,0.005711419300122852
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,linear,0.8,z_roll2,19,13.456715895167818,15.02994091032756,1.5732250151597427,0.8991997823031238,0.7746118484918842,6.964910670163872e-6,0.7746118484918842,6.964910670163872e-6,0.7746118484918842,6.964910670163872e-6,short,TRUE,TRUE,TRUE,TRUE,1.3294966298814899,0.514402978959716,0.005711066487031158
salmon_shark_bsai,pdo_djf,2,linear,0.4,z_roll2,19,13.456715895167818,15.033237056203564,1.5765211610357461,0.8991822938271599,0.759223779192369,4.00222007968467e-6,0.759223779192369,4.00222007968467e-6,0.759223779192369,4.00222007968467e-6,short,TRUE,TRUE,TRUE,TRUE,1.3327927757574933,0.5135559035436313,0.0057016619846883216
salmon_shark_goa,enso_dj,2,linear,0.6,z,24,41.95861842630398,43.538081433886475,1.579463007582497,0.6943859024601761,0.7046720078405796,8.141542295408239e-4,0.7046720078405796,8.141542295408239e-4,0.7046720078405796,8.141542295408239e-4,long,TRUE,TRUE,TRUE,TRUE,2.403726918362139,0.3006334714135079,0.005994194657830451
salmon_shark_bsai,swln_temp_spr_176to226m,2,linear,0.8,log1p_z,19,13.456715895167818,15.038113923894928,1.5813980287271097,0.8991564128945181,0.7385052359507076,5.302579521004188e-6,0.7385052359507076,5.302579521004188e-6,0.7385052359507076,5.302579521004188e-6,short,TRUE,TRUE,TRUE,TRUE,1.3376696434488569,0.5123051569978764,0.005687775796284676
salmon_shark_bsai,swln_temp_spr_176to226m,2,logistic,0.6,z_roll2,19,13.456715895167818,15.044700945779717,1.5879850506118984,0.899121445838048,0.7594909800143028,4.0569791563189186e-6,0.7594909800143028,4.0569791563189186e-6,0.7594909800143028,4.0569791563189186e-6,short,TRUE,TRUE,TRUE,TRUE,1.3442566653336456,0.5106206498515022,0.0056690738588847855
pacific_sleeper_shark_goa,enso_dj,2,logistic,0.8,z,24,41.95861842630398,43.55226187032052,1.5936434440165428,0.6942052765504046,0.6576985898577687,0.002645867024923452,0.6576985898577687,0.002645867024923452,0.6576985898577687,0.002645867024923452,long,TRUE,TRUE,TRUE,TRUE,2.417907354796185,0.29850945327197514,0.005951844821874898
salmon_shark_bsai,pdo_djf,2,logistic,0.8,z_roll2,19,13.456715895167818,15.051431351746732,1.5947154565789141,0.8990857051069644,0.7590778352491397,4.0463827508045155e-6,0.7590778352491397,4.0463827508045155e-6,0.7590778352491397,4.0463827508045155e-6,short,TRUE,TRUE,TRUE,TRUE,1.3509870713006613,0.5089051957616928,0.005650028338615514
pacific_sleeper_shark_bsai,swln_temp_spr_176to226m,2,linear,0.6,z,19,13.456715895167818,15.056365277883192,1.5996493827153735,0.8990594962474587,0.7773493777788015,8.708784082343222e-6,0.7773493777788015,8.708784082343222e-6,0.7773493777788015,8.708784082343222e-6,short,TRUE,TRUE,TRUE,TRUE,1.3559209974371207,0.5076512927406686,0.005636107106013322
salmon_shark_bsai,pdo_djf,2,linear,0.6,z_roll2,19,13.456715895167818,15.056548455288258,1.59983256012044,0.8990585230838444,0.7585699642043411,4.024892250236283e-6,0.7585699642043411,4.024892250236283e-6,0.7585699642043411,4.024892250236283e-6,short,TRUE,TRUE,TRUE,TRUE,1.3561041748421871,0.5076047997465761,0.005635590925914637
pacific_sleeper_shark_goa,pdo_djf,2,linear,0.6,z_roll2,24,41.95861842630398,43.55882029254076,1.6002018662367803,0.6941217013438478,0.6610954779542809,0.002352074538801793,0.6610954779542809,0.002352074538801793,0.6610954779542809,0.002352074538801793,long,TRUE,TRUE,TRUE,TRUE,2.4244657770164224,0.29753218097315576,0.005932359432023642
salmon_shark_bsai,enso_dj,2,linear,0.6,z,19,13.456715895167818,15.060052266159797,1.603336370991979,0.899039906638715,0.7570826202080174,3.943419381465698e-6,0.7570826202080174,3.943419381465698e-6,0.7570826202080174,3.943419381465698e-6,short,TRUE,TRUE,TRUE,TRUE,1.3596079857137262,0.5067163026473721,0.0056257265467904135
pacific_sleeper_shark_bsai,enso_dj,2,linear,0.4,log1p_z,19,13.456715895167818,15.062812708574814,1.606096813406996,0.8990252374402842,0.7191474357768893,2.082021695874209e-5,0.7191474357768893,2.082021695874209e-5,0.7191474357768893,2.082021695874209e-5,short,TRUE,TRUE,TRUE,TRUE,1.3623684281287431,0.5060174044882492,0.00561796715577272
salmon_shark_bsai,enso_dj,2,logistic,0.2,z_roll2,19,13.456715895167818,15.067133830786847,1.6104179356190294,0.8990022703924325,0.7592435264034977,4.10986741046863e-6,0.7592435264034977,4.10986741046863e-6,0.7592435264034977,4.10986741046863e-6,short,TRUE,TRUE,TRUE,TRUE,1.3666895503407765,0.5049253031657945,0.0056058422974063745
salmon_shark_goa,swln_temp_spr_176to226m,2,linear,0.6,z,24,41.95861842630398,43.57201192103366,1.613393494729685,0.6939535287599551,0.6967136749183452,8.951652790736698e-4,0.6967136749183452,8.951652790736698e-4,0.6967136749183452,8.951652790736698e-4,long,TRUE,TRUE,TRUE,TRUE,2.437657405509327,0.2955761718029952,0.0058933594508727835
salmon_shark_bsai,pdo_djf,2,linear,0.8,z_roll2,19,13.456715895167818,15.074127004013775,1.6174111088459568,0.8989650901495568,0.7583237970474086,4.059838869053432e-6,0.7583237970474086,4.059838869053432e-6,0.7583237970474086,4.059838869053432e-6,short,TRUE,TRUE,TRUE,TRUE,1.373682723567704,0.5031628711536777,0.005586275213210193
salmon_shark_goa,pdo_djf,2,linear,0.4,z,24,41.95861842630398,43.58042581112243,1.621807384818453,0.6938462165599043,0.6996511477635096,8.626710228728137e-4,0.6996511477635096,8.626710228728137e-4,0.6996511477635096,8.626710228728137e-4,long,TRUE,TRUE,TRUE,TRUE,2.446071295598095,0.29433531103841504,0.0058686184899572
salmon_shark_bsai,swln_temp_spr_176to226m,2,linear,0.4,z_roll2,19,13.456715895167818,15.081239409312223,1.6245235141444052,0.8989272619524785,0.7586618018879077,4.108476906592611e-6,0.7586618018879077,4.108476906592611e-6,0.7586618018879077,4.108476906592611e-6,short,TRUE,TRUE,TRUE,TRUE,1.3807951288661524,0.5013766998941845,0.0055664445682928184
