"","modNum","model_id","length","dag_type","AIC","CFI","AGFI","p_Chi2","PreyNCCindNames","PredNCCindNames","GrowthIndNames","AbundanceIndNames","PreyAKindNames","PredAKindNames"
"466",152445,"DAG1B_short","short","DAG1B",91.1524462090285,1,0.991422952738962,0.884904428748246,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_3_smoothed"
"467",152701,"DAG1B_short","short","DAG1B",91.1836891011222,0.978209092877033,0.983589185417551,0.298585875612827,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_3_smoothed"
"468",5193,"DAG1B_short","short","DAG1B",91.4283424606075,0.901068064545698,0.930975163798185,0.0451926666103454,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"469",5449,"DAG1B_short","short","DAG1B",91.4595853527012,0.95413038070982,0.936358730307443,0.181391190916102,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"470",158921,"DAG1B_short","short","DAG1B",91.4927906736145,1,0.981163278020859,0.825144542769034,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"471",153801,"DAG1B_short","short","DAG1B",91.5068881060493,1,0.981189233689256,0.824586211366035,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"472",155737,"DAG1B_short","short","DAG1B",91.5413653903022,0.868015473160127,0.949151957299275,0.0156829076757086,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"473",156361,"DAG1B_short","short","DAG1B",91.8795783670865,1,0.980542539334598,0.787662674282624,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"474",93,"DAG1B_short","short","DAG1B",91.9122099534257,1,0.990176234807404,0.841784269386667,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_2_smoothed"
"475",110,"DAG1B_short","short","DAG1B",91.930349728763,0.701960137804388,0.895707560022042,5.85540921915761e-06,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"476",349,"DAG1B_short","short","DAG1B",91.9434528455194,1,0.985251533887306,0.449435551006783,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_2_smoothed"
"477",366,"DAG1B_short","short","DAG1B",91.9615926208567,0.82331606842824,0.922308452662149,0.00299653915887643,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"478",4589,"DAG1B_short","short","DAG1B",91.9766529104351,0.766697071492255,0.956129942294725,0.00022880587925611,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"479",4845,"DAG1B_short","short","DAG1B",92.007895802529,0.847215119461507,0.966618907809506,0.00764468869786206,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"480",113,"DAG1B_short","short","DAG1B",92.1446789199854,0.963677084127021,0.9718733323802,0.224861841465728,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"481",369,"DAG1B_short","short","DAG1B",92.1759218120791,0.991720610801681,0.975982238569832,0.382134722640835,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"482",5194,"DAG1B_short","short","DAG1B",92.2058492317532,0.742766072363623,0.877090454140858,6.73201287267888e-05,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"483",5450,"DAG1B_short","short","DAG1B",92.2370921238468,0.772332584442699,0.900097378795257,0.00031219735329779,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"484",73,"DAG1B_short","short","DAG1B",92.3505362676248,0.883089058219523,0.928777148844095,0.0269034198567507,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"485",329,"DAG1B_short","short","DAG1B",92.3817791597186,0.874958068226041,0.914574894383134,0.0206898733177001,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"486",152421,"DAG1B_short","short","DAG1B",92.4113576317777,1,0.992639888313001,0.921079034727674,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_4_smoothed"
"487",152677,"DAG1B_short","short","DAG1B",92.4426005238713,0.963056249871248,0.9824469483944,0.222623102163764,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_4_smoothed"
"488",153069,"DAG1B_short","short","DAG1B",92.5956476343154,0.895852343377816,0.971439238678718,0.0403500379436497,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","15.PredFishAK_b_DFA1"
"489",153325,"DAG1B_short","short","DAG1B",92.626890526409,0.965631823792675,0.97805482769738,0.235216123963979,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","15.PredFishAK_b_DFA1"
"490",153837,"DAG1B_short","short","DAG1B",92.6703332307186,0.882813575838542,0.987282883482629,0.0270509870792995,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","15.PredFishAK_b_DFA1"
"491",153034,"DAG1B_short","short","DAG1B",92.6707430580497,0.83896753651481,0.885383426868611,0.00585942870256473,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"492",153290,"DAG1B_short","short","DAG1B",92.7019859501434,0.883674842104991,0.910188552430609,0.0278392214619103,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"493",158281,"DAG1B_short","short","DAG1B",92.718147014525,1,0.975119446180397,0.667889839819566,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_3_smoothed","10.PredMammalNCC_1_smoothed"
"494",152434,"DAG1B_short","short","DAG1B",92.7424730300774,0.920887092216598,0.955943460578974,0.0822877783675994,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"495",152690,"DAG1B_short","short","DAG1B",92.773715922171,0.944824359079521,0.964742169691301,0.149480638538301,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"496",160841,"DAG1B_short","short","DAG1B",92.8013689746649,1,0.981383704890332,0.844452711343053,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"497",6473,"DAG1B_short","short","DAG1B",92.9494448659848,0.912390599438359,0.936984495795339,0.065761512143969,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"498",1353,"DAG1B_short","short","DAG1B",92.9635422984195,0.924352524484507,0.936681796544761,0.0906361259528633,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"499",152405,"DAG1B_short","short","DAG1B",92.9643350315171,0.963853580923331,0.983205265444821,0.227509013206732,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_0_smoothed"
"500",6729,"DAG1B_short","short","DAG1B",92.9806877580785,0.920938158147762,0.927016540950563,0.082915558621965,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"501",25676,"DAG1C_short","short","DAG1C",28.6286074310169,0.910103996727818,0.997523615954234,0.00981532650112971,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","14.CompAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"502",25036,"DAG1C_short","short","DAG1C",30.9104413481504,0.898506846389723,0.996775015896847,0.00633006954558368,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","14.CompAK_smoothed","10.PredMammalNCC_1_smoothed"
"503",20556,"DAG1C_short","short","DAG1C",31.3256321246234,0.835115255628719,0.996196570124741,0.00024521960436485,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"504",120396,"DAG1C_short","short","DAG1C",31.7764721130469,0.874173685878136,0.997190002679574,0.00202798377240831,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"505",18636,"DAG1C_short","short","DAG1C",34.5223838339528,0.872564273614792,0.994883117314899,0.00225785416923341,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"506",19916,"DAG1C_short","short","DAG1C",35.4724407706206,0.886056389454359,0.994522597510725,0.0045580532222399,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"507",161356,"DAG1C_short","short","DAG1C",35.5411071873937,0.931127488419683,0.997175516357052,0.0325421271485494,"05.ForageFishNCC_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"508",23756,"DAG1C_short","short","DAG1C",40.1031448996044,0.856102100142162,0.988352070723641,0.00154778673282396,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_3_smoothed","10.PredMammalNCC_1_smoothed"
"509",167756,"DAG1C_short","short","DAG1C",40.2890192944882,0.912636278905882,0.995585714040486,0.0184799190148808,"05.ForageFishNCC_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"510",21196,"DAG1C_short","short","DAG1C",40.4129001982078,0.901095534142286,0.991017899418779,0.0115954450648551,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"511",26316,"DAG1C_short","short","DAG1C",40.7530441509823,0.872507625088944,0.989475944150027,0.00345001317440385,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","14.CompAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"512",19276,"DAG1C_short","short","DAG1C",41.0189696603585,0.834725466131632,0.986324647504161,0.00059729729611202,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"513",23116,"DAG1C_short","short","DAG1C",41.1732770191145,0.867772483963013,0.988640421943526,0.00287281379533844,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"514",22476,"DAG1C_short","short","DAG1C",41.2994366696203,0.896790598921377,0.989921251696967,0.0101545171245115,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","10.PredMammalNCC_1_smoothed"
"515",24396,"DAG1C_short","short","DAG1C",41.3474355919587,0.87396934313173,0.988644821747178,0.00383308812783578,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"516",17996,"DAG1C_short","short","DAG1C",41.3833222353299,0.895990475739043,0.989696890891759,0.0098668647852812,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"517",21836,"DAG1C_short","short","DAG1C",41.3947247465553,0.845522012989618,0.987084754345775,0.00104286821612321,"01.ZooPreyNCC_JSOES_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"518",156236,"DAG1C_short","short","DAG1C",43.8646664935813,0.851125300148511,0.990711095941353,0.00166614924890485,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"519",28876,"DAG1C_short","short","DAG1C",45.3402343763666,0.882654486132002,0.985372489642197,0.00716631554093272,"01.ZooPreyNCC_NHL_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"520",29516,"DAG1C_short","short","DAG1C",45.5228848185098,0.842389930138888,0.987606207340729,0.00129282491403182,"01.ZooPreyNCC_NHL_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"521",3916,"DAG1C_short","short","DAG1C",47.4803022934003,0.849694087196618,0.985504188397697,0.00210955269882052,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"522",716,"DAG1C_short","short","DAG1C",50.2127377785294,0.820133527061538,0.97369632777236,0.00074659204645777,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"523",117196,"DAG1C_short","short","DAG1C",50.2307729557262,0.807477129130525,0.975381700806719,0.00042149512819866,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"524",121036,"DAG1C_short","short","DAG1C",50.6870715177176,0.860120428316566,0.986029107327763,0.00418736049649815,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","10.PredMammalNCC_1_smoothed"
"525",137036,"DAG1C_short","short","DAG1C",51.3025666277105,0.840305276741719,0.983575204378837,0.00197337004126219,"04.CompFishNCC_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"526",30156,"DAG1C_short","short","DAG1C",51.5056172131891,0.856268407377295,0.961505242362909,0.00382954313655326,"01.ZooPreyNCC_NHL_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"527",137676,"DAG1C_short","short","DAG1C",51.5613584693929,0.90896295610497,0.982581786923295,0.026680317902439,"04.CompFishNCC_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"528",136396,"DAG1C_short","short","DAG1C",51.7353675781048,0.899748837988672,0.983538010304433,0.0195772506049144,"04.CompFishNCC_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"529",153036,"DAG1C_short","short","DAG1C",52.2906295409876,0.801042095693226,0.967782574679947,0.00039851107326227,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"530",78156,"DAG1C_short","short","DAG1C",52.5392924489819,0.834113127963398,0.941352349421354,0.0017106836341747,"01.ZooPreyNCC_WPbirds_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"531",119756,"DAG1C_short","short","DAG1C",52.786764018489,0.858013496508835,0.981355328707343,0.00452906221628657,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"532",74316,"DAG1C_short","short","DAG1C",53.3732604448687,0.841224009155055,0.975116828868363,0.0024627551574552,"01.ZooPreyNCC_WPbirds_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"533",100556,"DAG1C_short","short","DAG1C",53.3967031766652,0.80300190380155,0.976300506305164,0.00049530569414157,"03.FishPreyNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"534",9676,"DAG1C_short","short","DAG1C",53.4502431658941,0.838258682213247,0.958579143411823,0.00220233417450977,"01.ZooPreyNCC_JSOES_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"535",121676,"DAG1C_short","short","DAG1C",53.6330195573745,0.800129027874343,0.96721775335724,0.00044835330008308,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"536",4591,"DAG1C_short","short","DAG1C",53.9577250627264,0.99612678594771,0.982405095237758,0.357277454194187,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_1_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"537",101196,"DAG1C_short","short","DAG1C",53.9829428443736,0.794369597949051,0.976356867924102,0.00036169043030143,"03.FishPreyNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"538",119116,"DAG1C_short","short","DAG1C",54.3188143517977,0.836793024440023,0.979478373605944,0.00224820077371046,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"539",181836,"DAG1C_short","short","DAG1C",54.5422805987336,0.840070908568995,0.977166931602588,0.00261076365476165,"05.ForageFishNCC_2_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"540",92876,"DAG1C_short","short","DAG1C",54.6070679793172,0.895580820193264,0.976959164529062,0.019714187412897,"02.CompJellyNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"541",118476,"DAG1C_short","short","DAG1C",54.7786565406795,0.853489568102237,0.976510155554514,0.004459324444818,"04.CompFishNCC_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"542",126156,"DAG1C_short","short","DAG1C",54.8597299788612,0.804149338836519,0.957286027338601,0.00061697756915957,"04.CompFishNCC_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"543",73676,"DAG1C_short","short","DAG1C",55.0570693110512,0.873651543523404,0.967592836195171,0.00950367621268022,"01.ZooPreyNCC_WPbirds_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"544",38476,"DAG1C_short","short","DAG1C",55.2509247873586,0.833036170211965,0.975944832815168,0.0021128039819599,"01.ZooPreyNCC_NHL_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"545",11596,"DAG1C_short","short","DAG1C",55.3048488078379,0.840032714348232,0.976369449515212,0.00279052569661886,"01.ZooPreyNCC_JSOES_0_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"546",172876,"DAG1C_short","short","DAG1C",55.4269265994644,0.844064346705548,0.972140485414307,0.00329308222403624,"05.ForageFishNCC_1_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"547",181196,"DAG1C_short","short","DAG1C",55.7112120620062,0.890716123727022,0.970085792128797,0.0177944841667412,"05.ForageFishNCC_2_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"548",63436,"DAG1C_short","short","DAG1C",55.8139004924501,0.788882830229394,0.952830385842931,0.00035635065450456,"01.ZooPreyNCC_WPbirds_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"549",110,"DAG1C_short","short","DAG1C",55.8276805149562,1,0.98286077522923,0.489386307027458,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"550",145996,"DAG1C_short","short","DAG1C",55.8509311616145,0.808673633813151,0.969681055343453,0.00083641048852511,"04.CompFishNCC_2_smoothed","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_2_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
