"order","centroid_x","centroid_y","type","location","datemil","spp","nonpup_total","pup_total","total","date_parsed","year","week"
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090206,"ZC",13,NA,13,2009-02-06,2009,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090209,"ZC",14,NA,14,2009-02-09,2009,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090210,"ZC",18,NA,18,2009-02-10,2009,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090211,"ZC",29,NA,29,2009-02-11,2009,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090212,"ZC",28,NA,28,2009-02-12,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090213,"ZC",29,NA,29,2009-02-13,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090214,"ZC",35,NA,35,2009-02-14,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090215,"ZC",11,NA,11,2009-02-15,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090217,"ZC",33,NA,33,2009-02-17,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090218,"ZC",42,NA,42,2009-02-18,2009,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090219,"ZC",39,NA,39,2009-02-19,2009,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090220,"ZC",42,NA,42,2009-02-20,2009,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090223,"ZC",35,NA,35,2009-02-23,2009,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090224,"ZC",18,NA,18,2009-02-24,2009,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090225,"ZC",23,NA,23,2009-02-25,2009,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090226,"ZC",33,NA,33,2009-02-26,2009,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090303,"ZC",52,NA,52,2009-03-03,2009,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090304,"ZC",46,NA,46,2009-03-04,2009,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090305,"ZC",35,NA,35,2009-03-05,2009,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090306,"ZC",59,NA,59,2009-03-06,2009,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090307,"ZC",45,NA,45,2009-03-07,2009,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090309,"ZC",37,NA,37,2009-03-09,2009,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090312,"ZC",70,NA,70,2009-03-12,2009,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090313,"ZC",56,NA,56,2009-03-13,2009,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090314,"ZC",14,NA,14,2009-03-14,2009,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090316,"ZC",17,NA,17,2009-03-16,2009,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090319,"ZC",46,NA,46,2009-03-19,2009,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090320,"ZC",47,NA,47,2009-03-20,2009,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090321,"ZC",66,NA,66,2009-03-21,2009,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090323,"ZC",71,NA,71,2009-03-23,2009,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090325,"ZC",60,NA,60,2009-03-25,2009,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090326,"ZC",76,NA,76,2009-03-26,2009,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090327,"ZC",84,NA,84,2009-03-27,2009,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090328,"ZC",34,NA,34,2009-03-28,2009,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090330,"ZC",59,NA,59,2009-03-30,2009,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090403,"ZC",42,NA,42,2009-04-03,2009,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090406,"ZC",112,NA,112,2009-04-06,2009,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090408,"ZC",64,NA,64,2009-04-08,2009,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090409,"ZC",35,NA,35,2009-04-09,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090410,"ZC",86,NA,86,2009-04-10,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090411,"ZC",88,NA,88,2009-04-11,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090412,"ZC",24,NA,24,2009-04-12,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090413,"ZC",44,NA,44,2009-04-13,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090414,"ZC",67,NA,67,2009-04-14,2009,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090416,"ZC",90,NA,90,2009-04-16,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090417,"ZC",59,NA,59,2009-04-17,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090418,"ZC",111,NA,111,2009-04-18,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090419,"ZC",118,NA,118,2009-04-19,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090420,"ZC",106,NA,106,2009-04-20,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090421,"ZC",90,NA,90,2009-04-21,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090422,"ZC",77,NA,77,2009-04-22,2009,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090423,"ZC",91,NA,91,2009-04-23,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090424,"ZC",118,NA,118,2009-04-24,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090425,"ZC",95,NA,95,2009-04-25,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090427,"ZC",104,NA,104,2009-04-27,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090428,"ZC",109,NA,109,2009-04-28,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090429,"ZC",69,NA,69,2009-04-29,2009,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090430,"ZC",93,NA,93,2009-04-30,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090501,"ZC",106,NA,106,2009-05-01,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090502,"ZC",54,NA,54,2009-05-02,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090503,"ZC",87,NA,87,2009-05-03,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090504,"ZC",133,NA,133,2009-05-04,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090505,"ZC",53,NA,53,2009-05-05,2009,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090507,"ZC",128,NA,128,2009-05-07,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090508,"ZC",173,NA,173,2009-05-08,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090509,"ZC",145,NA,145,2009-05-09,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090510,"ZC",111,NA,111,2009-05-10,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090511,"ZC",100,NA,100,2009-05-11,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090512,"ZC",54,NA,54,2009-05-12,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090513,"ZC",131,NA,131,2009-05-13,2009,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090514,"ZC",74,NA,74,2009-05-14,2009,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090515,"ZC",127,NA,127,2009-05-15,2009,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090518,"ZC",99,NA,99,2009-05-18,2009,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090519,"ZC",58,NA,58,2009-05-19,2009,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090521,"ZC",90,NA,90,2009-05-21,2009,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090522,"ZC",69,NA,69,2009-05-22,2009,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090523,"ZC",71,NA,71,2009-05-23,2009,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090525,"ZC",59,NA,59,2009-05-25,2009,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090526,"ZC",88,NA,88,2009-05-26,2009,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090528,"ZC",59,NA,59,2009-05-28,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090529,"ZC",51,NA,51,2009-05-29,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090531,"ZC",45,NA,45,2009-05-31,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090601,"ZC",45,NA,45,2009-06-01,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090602,"ZC",34,NA,34,2009-06-02,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090603,"ZC",37,NA,37,2009-06-03,2009,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090604,"ZC",35,NA,35,2009-06-04,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090605,"ZC",18,NA,18,2009-06-05,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090606,"ZC",32,NA,32,2009-06-06,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090608,"ZC",16,NA,16,2009-06-08,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090609,"ZC",10,NA,10,2009-06-09,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090610,"ZC",19,NA,19,2009-06-10,2009,23
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090612,"ZC",9,NA,9,2009-06-12,2009,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090614,"ZC",7,NA,7,2009-06-14,2009,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090615,"ZC",3,NA,3,2009-06-15,2009,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090616,"ZC",3,NA,3,2009-06-16,2009,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090617,"ZC",3,NA,3,2009-06-17,2009,24
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090618,"ZC",1,NA,1,2009-06-18,2009,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090620,"ZC",2,NA,2,2009-06-20,2009,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090621,"ZC",1,NA,1,2009-06-21,2009,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090622,"ZC",1,NA,1,2009-06-22,2009,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090623,"ZC",2,NA,2,2009-06-23,2009,25
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090627,"ZC",0,NA,0,2009-06-27,2009,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090628,"ZC",1,NA,1,2009-06-28,2009,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090629,"ZC",1,NA,1,2009-06-29,2009,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090630,"ZC",1,NA,1,2009-06-30,2009,26
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090702,"ZC",1,NA,1,2009-07-02,2009,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090705,"ZC",1,NA,1,2009-07-05,2009,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090706,"ZC",0,NA,0,2009-07-06,2009,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090707,"ZC",1,NA,1,2009-07-07,2009,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090708,"ZC",0,NA,0,2009-07-08,2009,27
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090709,"ZC",0,NA,0,2009-07-09,2009,28
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090717,"ZC",3,NA,3,2009-07-17,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090718,"ZC",3,NA,3,2009-07-18,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090719,"ZC",3,NA,3,2009-07-19,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090720,"ZC",2,NA,2,2009-07-20,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090721,"ZC",3,NA,3,2009-07-21,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090722,"ZC",3,NA,3,2009-07-22,2009,29
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090723,"ZC",9,NA,9,2009-07-23,2009,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090724,"ZC",8,NA,8,2009-07-24,2009,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090725,"ZC",18,NA,18,2009-07-25,2009,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090727,"ZC",22,NA,22,2009-07-27,2009,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090729,"ZC",25,NA,25,2009-07-29,2009,30
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090730,"ZC",35,NA,35,2009-07-30,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090731,"ZC",38,NA,38,2009-07-31,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090801,"ZC",49,NA,49,2009-08-01,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090802,"ZC",45,NA,45,2009-08-02,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090803,"ZC",62,NA,62,2009-08-03,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090805,"ZC",67,NA,67,2009-08-05,2009,31
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090806,"ZC",81,NA,81,2009-08-06,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090807,"ZC",119,NA,119,2009-08-07,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090808,"ZC",102,NA,102,2009-08-08,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090809,"ZC",143,NA,143,2009-08-09,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090810,"ZC",159,NA,159,2009-08-10,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090811,"ZC",183,NA,183,2009-08-11,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090812,"ZC",143,NA,143,2009-08-12,2009,32
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090814,"ZC",296,NA,296,2009-08-14,2009,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090815,"ZC",194,NA,194,2009-08-15,2009,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090818,"ZC",169,NA,169,2009-08-18,2009,33
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090820,"ZC",193,NA,193,2009-08-20,2009,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090822,"ZC",268,NA,268,2009-08-22,2009,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090823,"ZC",342,NA,342,2009-08-23,2009,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090825,"ZC",225,NA,225,2009-08-25,2009,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090826,"ZC",227,NA,227,2009-08-26,2009,34
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090827,"ZC",271,NA,271,2009-08-27,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090828,"ZC",275,NA,275,2009-08-28,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090830,"ZC",299,NA,299,2009-08-30,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090831,"ZC",295,NA,295,2009-08-31,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090831,"ZC",335,NA,335,2009-08-31,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090901,"ZC",312,NA,312,2009-09-01,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090902,"ZC",317,NA,317,2009-09-02,2009,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090905,"ZC",355,NA,355,2009-09-05,2009,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090906,"ZC",224,NA,224,2009-09-06,2009,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090907,"ZC",376,NA,376,2009-09-07,2009,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090909,"ZC",239,NA,239,2009-09-09,2009,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090909,"ZC",354,NA,354,2009-09-09,2009,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090910,"ZC",259,NA,259,2009-09-10,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090911,"ZC",240,NA,240,2009-09-11,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090911,"ZC",255,NA,255,2009-09-11,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090914,"ZC",258,NA,258,2009-09-14,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090915,"ZC",246,NA,246,2009-09-15,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090916,"ZC",206,NA,206,2009-09-16,2009,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090917,"ZC",234,NA,234,2009-09-17,2009,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090918,"ZC",259,NA,259,2009-09-18,2009,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090919,"ZC",190,NA,190,2009-09-19,2009,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090923,"ZC",160,NA,160,2009-09-23,2009,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090924,"ZC",190,NA,190,2009-09-24,2009,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090925,"ZC",257,NA,257,2009-09-25,2009,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090928,"ZC",238,NA,238,2009-09-28,2009,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090929,"ZC",171,NA,171,2009-09-29,2009,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20090930,"ZC",251,NA,251,2009-09-30,2009,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091002,"ZC",241,NA,241,2009-10-02,2009,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091005,"ZC",92,NA,92,2009-10-05,2009,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091006,"ZC",116,NA,116,2009-10-06,2009,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091007,"ZC",132,NA,132,2009-10-07,2009,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091008,"ZC",161,NA,161,2009-10-08,2009,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091011,"ZC",115,NA,115,2009-10-11,2009,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091013,"ZC",78,NA,78,2009-10-13,2009,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091014,"ZC",98,NA,98,2009-10-14,2009,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091015,"ZC",128,NA,128,2009-10-15,2009,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091016,"ZC",131,NA,131,2009-10-16,2009,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091019,"ZC",83,NA,83,2009-10-19,2009,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091020,"ZC",204,NA,204,2009-10-20,2009,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091021,"ZC",111,NA,111,2009-10-21,2009,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091022,"ZC",95,NA,95,2009-10-22,2009,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091023,"ZC",100,NA,100,2009-10-23,2009,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091109,"ZC",53,NA,53,2009-11-09,2009,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091110,"ZC",89,NA,89,2009-11-10,2009,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20091112,"ZC",52,NA,52,2009-11-12,2009,46
