"year","week","csl_obs_counts","csl_pred_pop_counts","csl_final_counts","eulachon_annual_ssb_lbs","eulachon_ssb_obs_lbs","eulachon_final_lbs","eulachon_data_source","csl_data_source"
1999,17,NA,327.375860552508,327.375860552508,3996221.92609057,NA,14322.6752104058,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,18,NA,310.245777164404,310.245777164404,3996221.92609057,NA,6278.7601421157,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,19,NA,278.583993823972,278.583993823972,3996221.92609057,NA,3098.78469417217,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,20,NA,235.158972263385,235.158972263385,3996221.92609057,NA,1755.83455753035,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,21,NA,185.366432755668,185.366432755668,3996221.92609057,NA,1130.64193552585,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,22,NA,135.541975252962,135.541975252962,3996221.92609057,NA,818.606109023127,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,23,NA,91.3269052244892,91.3269052244892,3996221.92609057,NA,659.314088638342,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,24,NA,56.3548826232441,56.3548826232441,3996221.92609057,NA,584.435114599386,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,25,NA,32.6133783569106,32.6133783569106,3996221.92609057,NA,563.609684434336,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,26,NA,18.9872355550694,18.9872355550694,3996221.92609057,NA,581.597208334104,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,27,NA,11.9765774919139,11.9765774919139,3996221.92609057,NA,630.547332679977,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,28,NA,8.81479246258116,8.81479246258116,3996221.92609057,NA,705.202139648599,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,29,NA,8.15273183923751,8.15273183923751,3996221.92609057,NA,798.838769385642,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,30,NA,10.1162451287133,10.1162451287133,3996221.92609057,NA,899.921943423743,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,31,NA,16.2448730163353,16.2448730163353,3996221.92609057,NA,993.50583716966,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,32,NA,30.5017953998431,30.5017953998431,3996221.92609057,NA,1070.25925043059,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,33,NA,60.4371768400926,60.4371768400926,3996221.92609057,NA,1122.27746917199,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,34,NA,114.05391429252,114.05391429252,3996221.92609057,NA,1142.73067586572,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,35,NA,185.012493699099,185.012493699099,3996221.92609057,NA,1127.09264725677,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,36,NA,238.787398186717,238.787398186717,3996221.92609057,NA,1074.40058326226,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,37,NA,251.121656057309,251.121656057309,3996221.92609057,NA,998.45483770971,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,38,NA,226.016085801187,226.016085801187,3996221.92609057,NA,928.040630755233,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,39,NA,182.850837852355,182.850837852355,3996221.92609057,NA,886.411779138186,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,40,NA,139.661591103398,139.661591103398,3996221.92609057,NA,893.897242657313,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,41,NA,105.748494795036,105.748494795036,3996221.92609057,NA,977.860302829435,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,42,NA,81.9159201241128,81.9159201241128,3996221.92609057,NA,1190.18620435496,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,43,NA,65.221501757095,65.221501757095,3996221.92609057,NA,1603.23041606021,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,44,NA,53.5021314590658,53.5021314590658,3996221.92609057,NA,2315.23207452228,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,45,NA,45.3250853842546,45.3250853842546,3996221.92609057,NA,3469.0093086121,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,46,NA,39.7486957264301,39.7486957264301,3996221.92609057,NA,5219.43556871798,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,47,NA,36.1783354228142,36.1783354228142,3996221.92609057,NA,7632.09117589475,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,48,NA,34.3517014399711,34.3517014399711,3996221.92609057,NA,10539.4622176604,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,49,NA,34.2585616289618,34.2585616289618,3996221.92609057,NA,13793.1675868482,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,50,NA,36.13019760849,36.13019760849,3996221.92609057,NA,17432.2914898641,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,51,NA,40.5705623664623,40.5705623664623,3996221.92609057,NA,21682.2876410507,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
1999,52,NA,48.8371527558461,48.8371527558461,3996221.92609057,NA,27047.7492167025,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,1,NA,45.8659899463122,45.8659899463122,4197022.2904132,NA,36219.2536186212,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,2,NA,59.2355324267331,59.2355324267331,4197022.2904132,NA,47883.6002283561,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,3,NA,80.1968801737768,80.1968801737768,4197022.2904132,NA,65388.8155439785,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,4,NA,110.54578777456,110.54578777456,4197022.2904132,NA,91464.5883491454,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,5,NA,150.682344118019,150.682344118019,4197022.2904132,NA,129956.737951889,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,6,NA,197.262201556939,197.262201556939,4197022.2904132,NA,185996.335467411,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,7,NA,240.959972874089,240.959972874089,4197022.2904132,NA,265892.178848456,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,8,NA,271.744563475412,271.744563475412,4197022.2904132,NA,372605.585017848,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,9,NA,287.998255277318,287.998255277318,4197022.2904132,NA,491552.419321385,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,10,NA,292.676790777846,292.676790777846,4197022.2904132,NA,584676.707829416,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,11,NA,291.013106135911,291.013106135911,4197022.2904132,NA,600531.817384136,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,12,NA,288.881047691281,288.881047691281,4197022.2904132,NA,510128.189026116,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,13,NA,291.626871330793,291.626871330793,4197022.2904132,NA,343804.738262357,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,14,NA,299.015819897619,299.015819897619,4197022.2904132,NA,185419.82073827,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,15,NA,307.079048088856,307.079048088856,4197022.2904132,NA,85523.8801199965,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,16,NA,311.411588082339,311.411588082339,4197022.2904132,NA,36172.7774974613,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,17,NA,307.458913582328,307.458913582328,4197022.2904132,NA,15042.3545609312,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,18,NA,291.370993052108,291.370993052108,4197022.2904132,NA,6594.25246144858,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,19,NA,261.635454544476,261.635454544476,4197022.2904132,NA,3254.49103557546,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,20,NA,220.852331656997,220.852331656997,4197022.2904132,NA,1844.06094369286,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,21,NA,174.089078936681,174.089078936681,4197022.2904132,NA,1187.45392364137,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,22,NA,127.295850053655,127.295850053655,4197022.2904132,NA,859.739061088524,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,23,NA,85.7707437981796,85.7707437981796,4197022.2904132,NA,692.4430068141,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,24,NA,52.9263549156007,52.9263549156007,4197022.2904132,NA,613.801547721708,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,25,NA,30.6292402284709,30.6292402284709,4197022.2904132,NA,591.929690696073,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,26,NA,17.8320869652424,17.8320869652424,4197022.2904132,NA,610.821043617136,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,27,NA,11.2479444815627,11.2479444815627,4197022.2904132,NA,662.230791823765,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,28,NA,8.27851665490837,8.27851665490837,4197022.2904132,NA,740.636819999564,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,29,NA,7.65673458571323,7.65673458571323,4197022.2904132,NA,838.978461048011,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,30,NA,9.50079132761174,9.50079132761174,4197022.2904132,NA,945.140817010726,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,31,NA,15.256564734052,15.256564734052,4197022.2904132,NA,1043.42707221365,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,32,NA,28.6461221060068,28.6461221060068,4197022.2904132,NA,1124.03715650808,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,33,NA,56.7602898389558,56.7602898389558,4197022.2904132,NA,1178.6691633393,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,34,NA,107.115083314354,107.115083314354,4197022.2904132,NA,1200.15009357583,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,35,NA,173.756672883213,173.756672883213,4197022.2904132,NA,1183.72629232961,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,36,NA,224.260010801448,224.260010801448,4197022.2904132,NA,1128.38658117168,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,37,NA,235.843875043412,235.843875043412,4197022.2904132,NA,1048.62474790985,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,38,NA,212.265681639705,212.265681639705,4197022.2904132,NA,974.67239951292,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,39,NA,171.726528213849,171.726528213849,4197022.2904132,NA,930.951800058632,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,40,NA,131.164836030856,131.164836030856,4197022.2904132,NA,938.813389786353,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,41,NA,99.3149503075028,99.3149503075028,4197022.2904132,NA,1026.99538809155,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,42,NA,76.9323057721812,76.9323057721812,4197022.2904132,NA,1249.99014614456,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,43,NA,61.2535452021455,61.2535452021455,4197022.2904132,NA,1683.78881786872,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,44,NA,50.2471599004927,50.2471599004927,4197022.2904132,NA,2431.5668158489,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,45,NA,42.5675903127073,42.5675903127073,4197022.2904132,NA,3643.31853014459,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,46,NA,37.3304579749324,37.3304579749324,4197022.2904132,NA,5481.69942271328,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,47,NA,33.9773118443821,33.9773118443821,4197022.2904132,NA,8015.58506512488,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,48,NA,32.2618069231284,32.2618069231284,4197022.2904132,NA,11069.0443810667,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,49,NA,32.1743335674086,32.1743335674086,4197022.2904132,NA,14486.2404761489,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,50,NA,33.9321026463998,33.9321026463998,4197022.2904132,NA,18308.2214424249,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,51,NA,38.1023237558345,38.1023237558345,4197022.2904132,NA,22771.7694912067,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2000,52,NA,45.8659899463122,45.8659899463122,4197022.2904132,NA,28406.8323700583,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,1,NA,60.0955053156615,60.0955053156615,9805515.63451354,NA,84619.1497336167,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,2,NA,77.6128294187838,77.6128294187838,9805515.63451354,NA,111870.597339552,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,3,NA,105.077248837843,105.077248837843,9805515.63451354,NA,152768.083839669,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,4,NA,144.841635046062,144.841635046062,9805515.63451354,NA,213688.989241369,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,5,NA,197.430200951083,197.430200951083,9805515.63451354,NA,303618.312609002,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,6,NA,258.46104479856,258.46104479856,9805515.63451354,NA,434543.790618841,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,7,NA,315.715660943251,315.715660943251,9805515.63451354,NA,621204.686653386,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,8,NA,356.050896927208,356.050896927208,9805515.63451354,NA,870519.534229083,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,9,NA,377.34715202219,377.34715202219,9805515.63451354,NA,1148415.37626532,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,10,NA,383.477161542765,383.477161542765,9805515.63451354,NA,1365981.92791414,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,11,NA,381.29733354036,381.29733354036,9805515.63451354,NA,1403024.26742729,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,12,NA,378.503822929501,378.503822929501,9805515.63451354,NA,1191814.00216228,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,13,NA,382.101513927065,382.101513927065,9805515.63451354,NA,803232.030468793,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,14,NA,391.782818056652,391.782818056652,9805515.63451354,NA,433196.877545963,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,15,NA,402.347591065914,402.347591065914,9805515.63451354,NA,199809.694972653,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,16,NA,408.024263051265,408.024263051265,9805515.63451354,NA,84510.5674338024,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,17,NA,402.845306449555,402.845306449555,9805515.63451354,NA,35143.4976087739,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,18,NA,381.766251688642,381.766251688642,9805515.63451354,NA,15406.1715984591,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,19,NA,342.80552687836,342.80552687836,9805515.63451354,NA,7603.47706625537,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,20,NA,289.369802910717,289.369802910717,9805515.63451354,NA,4308.28505621206,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,21,NA,228.098667027225,228.098667027225,9805515.63451354,NA,2774.25212635304,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,22,NA,166.788255143203,166.788255143203,9805515.63451354,NA,2008.61092026165,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,23,NA,112.380354068127,112.380354068127,9805515.63451354,NA,1617.75665209935,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,24,NA,69.3462857095666,69.3462857095666,9805515.63451354,NA,1434.0263778016,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,25,NA,40.1316895398819,40.1316895398819,9805515.63451354,NA,1382.9270933135,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,26,NA,23.3643333167657,23.3643333167657,9805515.63451354,NA,1427.06301721549,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,27,NA,14.7375191982827,14.7375191982827,9805515.63451354,NA,1547.17176454284,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,28,NA,10.8468528036391,10.8468528036391,9805515.63451354,NA,1730.35200089136,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,29,NA,10.032168378682,10.032168378682,9805515.63451354,NA,1960.10786876628,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,30,NA,12.4483273205224,12.4483273205224,9805515.63451354,NA,2208.13529610851,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,31,NA,19.9897782245007,19.9897782245007,9805515.63451354,NA,2437.76176586815,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,32,NA,37.5333266612081,37.5333266612081,9805515.63451354,NA,2626.09134506862,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,33,NA,74.3696648372399,74.3696648372399,9805515.63451354,NA,2753.72826478477,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,34,NA,140.346585045699,140.346585045699,9805515.63451354,NA,2803.91422585514,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,35,NA,227.663134952663,227.663134952663,9805515.63451354,NA,2765.54325025516,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,36,NA,293.834684195938,293.834684195938,9805515.63451354,NA,2636.25291881996,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,37,NA,309.012339272035,309.012339272035,9805515.63451354,NA,2449.9051110247,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,38,NA,278.119221110087,278.119221110087,9805515.63451354,NA,2277.13001996276,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,39,NA,225.00315595925,225.00315595925,9805515.63451354,NA,2174.9854536881,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,40,NA,171.857559602373,171.857559602373,9805515.63451354,NA,2193.35250910341,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,41,NA,130.126530161355,130.126530161355,9805515.63451354,NA,2399.37237348186,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,42,NA,100.799869268928,100.799869268928,9805515.63451354,NA,2920.35568860458,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,43,NA,80.2569127060697,80.2569127060697,9805515.63451354,NA,3933.8408129363,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,44,NA,65.8358942744185,65.8358942744185,9805515.63451354,NA,5680.87676913991,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,45,NA,55.7738065374056,55.7738065374056,9805515.63451354,NA,8511.89589591829,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,46,NA,48.9119004799548,48.9119004799548,9805515.63451354,NA,12806.9106318297,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,47,NA,44.5184705910861,44.5184705910861,9805515.63451354,NA,18726.8351791664,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,48,NA,42.2707455286833,42.2707455286833,9805515.63451354,NA,25860.641242148,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,49,NA,42.1561343424908,42.1561343424908,9805515.63451354,NA,33844.246621863,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,50,NA,44.4592356415987,44.4592356415987,9805515.63451354,NA,42773.5520976133,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,51,NA,49.9232307530716,49.9232307530716,9805515.63451354,NA,53201.7526524938,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2001,52,NA,60.0955053156615,60.0955053156615,9805515.63451354,NA,66366.9667821062,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,1,NA,64.2881703353465,64.2881703353465,17919043.2265991,NA,154636.865453324,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,2,NA,83.0276203132721,83.0276203132721,17919043.2265991,NA,204437.394649298,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,3,NA,112.408141610158,112.408141610158,17919043.2265991,NA,279175.313160729,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,4,NA,154.946757774655,154.946757774655,17919043.2265991,NA,390504.93395642,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,5,NA,211.204254318453,211.204254318453,17919043.2265991,NA,554845.851132814,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,6,NA,276.493018667258,276.493018667258,17919043.2265991,NA,794104.997450809,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,7,NA,337.742100372467,337.742100372467,17919043.2265991,NA,1135217.57015282,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,8,NA,380.891392617077,380.891392617077,17919043.2265991,NA,1590826.81063144,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,9,NA,403.673417127226,403.673417127226,17919043.2265991,NA,2098666.2544249,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,10,NA,410.231097175776,410.231097175776,17919043.2265991,NA,2496257.22148583,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,11,NA,407.899189769652,407.899189769652,17919043.2265991,NA,2563950.06984703,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,12,NA,404.910785145359,404.910785145359,17919043.2265991,NA,2177974.86831211,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,13,NA,408.759475167191,408.759475167191,17919043.2265991,NA,1467862.57974013,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,14,NA,419.116211926155,419.116211926155,17919043.2265991,NA,791643.58751838,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,15,NA,430.418054272036,430.418054272036,17919043.2265991,NA,365141.28320863,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,16,NA,436.49076892208,436.49076892208,17919043.2265991,NA,154438.437242454,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,17,NA,430.950493614945,430.950493614945,17919043.2265991,NA,64222.8186928737,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,18,NA,408.400822789155,408.400822789155,17919043.2265991,NA,28153.9355113054,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,19,NA,366.721936825296,366.721936825296,17919043.2265991,NA,13894.9382471148,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,20,NA,309.55817879747,309.55817879747,17919043.2265991,NA,7873.15517432294,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,21,NA,244.012358030546,244.012358030546,17919043.2265991,NA,5069.79394317909,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,22,NA,178.424521106191,178.424521106191,17919043.2265991,NA,3670.62653787438,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,23,NA,120.220760383481,120.220760383481,17919043.2265991,NA,2956.36175185444,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,24,NA,74.1843471388265,74.1843471388265,17919043.2265991,NA,2620.60473000154,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,25,NA,42.9315450370762,42.9315450370762,17919043.2265991,NA,2527.22358394864,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,26,NA,24.9943857223645,24.9943857223645,17919043.2265991,NA,2607.87956959225,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,27,NA,15.7657072615167,15.7657072615167,17919043.2265991,NA,2827.37173252104,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,28,NA,11.6036019163159,11.6036019163159,17919043.2265991,NA,3162.12359012191,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,29,NA,10.7320796484509,10.7320796484509,17919043.2265991,NA,3581.98986553984,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,30,NA,13.3168060234836,13.3168060234836,17919043.2265991,NA,4035.24641599438,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,31,NA,21.3843990613319,21.3843990613319,17919043.2265991,NA,4454.87622343779,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,32,NA,40.1519029580256,40.1519029580256,17919043.2265991,NA,4799.03822330878,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,33,NA,79.5581908451499,79.5581908451499,17919043.2265991,NA,5032.2877093076,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,34,NA,150.138102974745,150.138102974745,17919043.2265991,NA,5123.99980679517,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,35,NA,243.546440320912,243.546440320912,17919043.2265991,NA,5053.87894869337,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,36,NA,314.334560110576,314.334560110576,17919043.2265991,NA,4817.60794325902,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,37,NA,330.571110077134,330.571110077134,17919043.2265991,NA,4477.0675221809,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,38,NA,297.522681044825,297.522681044825,17919043.2265991,NA,4161.33049818175,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,39,NA,240.700883374203,240.700883374203,17919043.2265991,NA,3974.66689305778,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,40,NA,183.847494202782,183.847494202782,17919043.2265991,NA,4008.23168171344,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,41,NA,139.205028599379,139.205028599379,17919043.2265991,NA,4384.72170966683,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,42,NA,107.832343389126,107.832343389126,17919043.2265991,NA,5336.79020784572,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,43,NA,85.8561725629123,85.8561725629123,17919043.2265991,NA,7188.87881076357,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,44,NA,70.4290472816885,70.4290472816885,17919043.2265991,NA,10381.4914162085,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,45,NA,59.6649609000451,59.6649609000451,17919043.2265991,NA,15555.0239461566,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,46,NA,52.3243223093654,52.3243223093654,17919043.2265991,NA,23403.928336333,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,47,NA,47.6243773206612,47.6243773206612,17919043.2265991,NA,34222.2664855836,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,48,NA,45.2198359008035,45.2198359008035,17919043.2265991,NA,47258.9066764168,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,49,NA,45.0972286705028,45.0972286705028,17919043.2265991,NA,61848.5086142979,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,50,NA,47.5610097442934,47.5610097442934,17919043.2265991,NA,78166.3257253423,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,51,NA,53.4062097570525,53.4062097570525,17919043.2265991,NA,97223.2915682016,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2002,52,NA,64.2881703353465,64.2881703353465,17919043.2265991,NA,121281.999938989,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2003,1,NA,61.2196166244978,61.2196166244978,25120022.6283473,NA,216779.518317031,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
2003,2,NA,79.0646095278313,79.0646095278313,25120022.6283473,NA,286592.979029573,"Historical (SSB Back-Mapped)","GAM Predicted Baseline"
