"year","week","csl_nonpup_total_emb_lisa","csl_nobs_emb_lisa","csl_annual_mean","csl_annual_mean_clean","log_annual_scale","time_index","fit_link","se_link","csl_gam_pred","csl_lwr_95","csl_upr_95","data_source","csl_final"
2019,13,NA,NA,571.5,571.5,6.34826448323486,2019.17647058824,6.55309268084693,0.0779676260777704,701.410060351143,602.011250537387,817.220728553877,"Predicted",701.410060351143
2019,14,NA,NA,571.5,571.5,6.34826448323486,2019.23529411765,6.51523373208293,0.0778145543137693,675.351794458764,579.819707238508,786.623911855166,"Predicted",675.351794458764
2019,15,NA,NA,571.5,571.5,6.34826448323486,2019.29411764706,6.51174037891783,0.0723555796555266,672.996668169048,584.013116766729,775.538258240098,"Predicted",672.996668169048
2019,16,NA,NA,571.5,571.5,6.34826448323486,2019.35294117647,6.53767082511785,0.0731759158710419,690.675997917185,598.391983498543,797.192053459488,"Predicted",690.675997917185
2019,17,NA,NA,571.5,571.5,6.34826448323486,2019.41176470588,6.57608671434003,0.0787624479844443,717.725162934203,615.055382311167,837.533373943088,"Predicted",717.725162934203
2019,18,NA,NA,571.5,571.5,6.34826448323486,2019.47058823529,6.59853055628271,0.0794249602650888,734.015801478535,628.199401362489,857.656335952612,"Predicted",734.015801478535
2019,19,NA,NA,571.5,571.5,6.34826448323486,2019.52941176471,6.56858478975253,0.0767257960616843,712.360988859463,612.900269050866,827.962074865261,"Predicted",712.360988859463
2019,20,NA,NA,571.5,571.5,6.34826448323486,2019.58823529412,6.4481343706792,0.0832763131451883,631.523005262208,536.417511335841,743.490467308245,"Predicted",631.523005262208
2019,21,NA,NA,571.5,571.5,6.34826448323486,2019.64705882353,6.20520533986605,0.100264207862933,495.3206545753,406.948846168835,602.883023649404,"Predicted",495.3206545753
2019,22,NA,NA,571.5,571.5,6.34826448323486,2019.70588235294,5.82164147716992,0.118085037542066,337.525639788225,267.787780653265,425.424779415012,"Predicted",337.525639788225
2019,23,NA,NA,571.5,571.5,6.34826448323486,2019.76470588235,5.29857050227374,0.146197928413133,200.050633553451,150.20823467847,266.431837580696,"Predicted",200.050633553451
2019,24,NA,NA,571.5,571.5,6.34826448323486,2019.82352941176,4.65769217182727,0.21359183556709,105.392573326549,69.3420964474673,160.185444073024,"Predicted",105.392573326549
2019,25,NA,NA,571.5,571.5,6.34826448323486,2019.88235294118,3.93687902099931,0.327127616057995,51.2583750870038,26.9965449641547,97.3243435427976,"Predicted",51.2583750870038
2019,26,NA,NA,571.5,571.5,6.34826448323486,2019.94117647059,3.17928450974975,0.468418342137574,24.029554487963,9.59444762887601,60.1826713975848,"Predicted",24.029554487963
2020,10,NA,NA,576,576,6.35610766069589,2020,6.81001453612021,0.111857579163298,906.883989426445,728.344157975558,1129.18949273102,"Predicted",906.883989426445
2020,11,NA,NA,576,576,6.35610766069589,2020.05882352941,6.71505972613105,0.0746153491452258,824.733023539165,712.524032790624,954.61279734255,"Predicted",824.733023539165
2020,12,NA,NA,576,576,6.35610766069589,2020.11764705882,6.62837774973075,0.0696348537026423,756.254341179141,659.771416551816,866.846629308896,"Predicted",756.254341179141
2020,13,NA,NA,576,576,6.35610766069589,2020.17647058824,6.56093585830796,0.0779676260777704,706.932974212176,606.751496604611,823.655537440129,"Predicted",706.932974212176
2020,14,NA,NA,576,576,6.35610766069589,2020.23529411765,6.52307690954395,0.0778145543137693,680.669525123794,584.385216744324,792.817800924892,"Predicted",680.669525123794
2020,15,NA,NA,576,576,6.35610766069589,2020.29411764706,6.51958355637886,0.0723555796555266,678.295854532585,588.611645245208,781.644858698682,"Predicted",678.295854532585
2020,16,NA,NA,576,576,6.35610766069589,2020.35294117647,6.54551400257888,0.0731759158710419,696.114391601573,603.103731400106,803.469156242634,"Predicted",696.114391601573
2020,17,NA,NA,576,576,6.35610766069589,2020.41176470588,6.58392989180105,0.0787624479844443,723.376542169906,619.898338077398,844.128124919018,"Predicted",723.376542169906
2020,18,NA,NA,576,576,6.35610766069589,2020.47058823529,6.60637373374373,0.0794249602650888,739.795453458682,633.145853341721,864.409535448303,"Predicted",739.795453458682
2020,19,576,1,576,576,6.35610766069589,2020.52941176471,6.57642796721356,0.0767257960616843,717.970130504026,617.726255421346,834.481461281524,"Observed",576
2020,20,NA,NA,576,576,6.35610766069589,2020.58823529412,6.45597754814022,0.0832763131451883,636.495627350887,540.64127126762,749.344722956342,"Predicted",636.495627350887
2020,21,NA,NA,576,576,6.35610766069589,2020.64705882353,6.21304851732708,0.100264207862933,499.220817209751,410.153167792211,607.630134071841,"Predicted",499.220817209751
2020,22,NA,NA,576,576,6.35610766069589,2020.70588235294,5.82948465463095,0.118085037542066,340.183321991283,269.89634585526,428.774580827729,"Predicted",340.183321991283
2020,23,NA,NA,576,576,6.35610766069589,2020.76470588235,5.30641367973477,0.146197928413133,201.625835392455,151.390976683812,268.529726065584,"Predicted",201.625835392455
2020,24,NA,NA,576,576,6.35610766069589,2020.82352941176,4.66553534928829,0.21359183556709,106.222436108648,69.8880972068962,161.446746782261,"Predicted",106.222436108648
2020,25,NA,NA,576,576,6.35610766069589,2020.88235294118,3.94472219846033,0.327127616057995,51.6619843396575,27.2091161843449,98.0906769565205,"Predicted",51.6619843396575
2020,26,NA,NA,576,576,6.35610766069589,2020.94117647059,3.18712768721078,0.468418342137574,24.2187635784194,9.66999446059945,60.656550699928,"Predicted",24.2187635784194
2021,10,77,1,423,423,6.04737217904628,2021,6.50127905447059,0.111857579163298,665.992929735044,534.877741013299,829.248533724344,"Observed",77
2021,11,294,2,423,423,6.04737217904628,2021.05882352941,6.40632424448144,0.0746153491452258,605.663314161573,523.259836580614,701.043773048434,"Observed",294
2021,12,NA,NA,423,423,6.04737217904628,2021.11764705882,6.31964226808113,0.0696348537026423,555.374281803431,484.519634030239,636.590493398719,"Predicted",555.374281803431
2021,13,677,2,423,423,6.04737217904628,2021.17647058824,6.25220037665834,0.0779676260777704,519.153902937067,445.583130319011,604.872035307594,"Observed",677
2021,14,232,1,423,423,6.04737217904628,2021.23529411765,6.21434142789434,0.0778145543137693,499.866682512786,429.157893546613,582.225572554217,"Observed",232
2021,15,NA,NA,423,423,6.04737217904628,2021.29411764706,6.21084807472925,0.0723555796555266,498.123518172366,432.261676976949,574.020443106844,"Predicted",498.123518172366
2021,16,NA,NA,423,423,6.04737217904628,2021.35294117647,6.23677852092927,0.0731759158710419,511.209006332405,442.904302746953,590.047661615684,"Predicted",511.209006332405
2021,17,565,1,423,423,6.04737217904628,2021.41176470588,6.27519441015144,0.0787624479844443,531.229648156024,455.237842025588,619.906591737404,"Observed",565
2021,18,619,2,423,423,6.04737217904628,2021.47058823529,6.29763825209412,0.0794249602650888,543.287286133719,464.966486047826,634.800752594847,"Observed",619
2021,19,527,1,423,423,6.04737217904628,2021.52941176471,6.26769248556394,0.0767257960616843,527.259314588894,453.642718825051,612.822323128618,"Observed",527
2021,20,NA,NA,423,423,6.04737217904628,2021.58823529412,6.14724206649061,0.0832763131451883,467.426476335807,397.033433587158,550.300030921062,"Predicted",467.426476335807
2021,21,622,2,423,423,6.04737217904628,2021.64705882353,5.90431303567746,0.100264207862933,366.615287638411,301.206232597405,446.228379709008,"Observed",622
2021,22,NA,NA,423,423,6.04737217904628,2021.70588235294,5.52074917298133,0.118085037542066,249.822127087348,198.205128987456,314.881332795363,"Predicted",249.822127087348
2021,23,94,1,423,423,6.04737217904628,2021.76470588235,4.99767819808515,0.146197928413133,148.068972866334,111.177748502174,197.201517579413,"Observed",94
2021,24,NA,NA,423,423,6.04737217904628,2021.82352941176,4.35679986763868,0.21359183556709,78.0071015172884,51.3240713863144,118.562454668223,"Predicted",78.0071015172884
2021,25,NA,NA,423,423,6.04737217904628,2021.88235294118,3.63598671681072,0.327127616057995,37.9392697494359,19.9816946978783,72.0353408899446,"Predicted",37.9392697494359
2021,26,2,1,423,423,6.04737217904628,2021.94117647059,2.87839220556117,0.468418342137574,17.7856545029017,7.10140218200272,44.5446544202596,"Observed",2
2022,10,NA,NA,277,277,5.62401750618734,2022,6.07792438161165,0.111857579163298,436.12302963737,350.262728748662,543.030363691829,"Predicted",436.12302963737
2022,11,NA,NA,277,277,5.62401750618734,2022.05882352941,5.9829695716225,0.0746153491452258,396.61640194505,342.654786602436,459.075945944247,"Predicted",396.61640194505
2022,12,580,1,277,277,5.62401750618734,2022.11764705882,5.89628759522219,0.0696348537026423,363.684813379552,317.285906918147,416.868951941952,"Observed",580
2022,13,NA,NA,277,277,5.62401750618734,2022.17647058824,5.8288457037994,0.0779676260777704,339.966031001342,291.788480137981,396.098235887006,"Predicted",339.966031001342
2022,14,NA,NA,277,277,5.62401750618734,2022.23529411765,5.7909867550354,0.0778145543137693,327.335865380713,281.032474024614,381.26828273645,"Predicted",327.335865380713
2022,15,128,2,277,277,5.62401750618734,2022.29411764706,5.78749340187031,0.0723555796555266,326.194360599871,283.064975230768,375.895183783915,"Observed",128
2022,16,NA,NA,277,277,5.62401750618734,2022.35294117647,5.81342384807033,0.0731759158710419,334.763344572284,290.034259718454,386.39054909585,"Predicted",334.763344572284
2022,17,560,1,277,277,5.62401750618734,2022.41176470588,5.8518397372925,0.0787624479844443,347.873788508791,298.110832721248,405.943560073903,"Observed",560
2022,18,NA,NA,277,277,5.62401750618734,2022.47058823529,5.87428357923518,0.0794249602650888,355.769688555651,304.481599610515,415.696946734687,"Predicted",355.769688555651
2022,19,NA,NA,277,277,5.62401750618734,2022.52941176471,5.844337812705,0.0767257960616843,345.27383012086,297.06627213839,401.304452734344,"Predicted",345.27383012086
2022,20,270,1,277,277,5.62401750618734,2022.58823529412,5.72388739363167,0.0832763131451883,306.092515236451,259.995889133908,360.361958782824,"Observed",270
2022,21,457,2,277,277,5.62401750618734,2022.64705882353,5.48095836281852,0.100264207862933,240.076677720661,197.243797705629,292.211019336632,"Observed",457
2022,22,160,1,277,277,5.62401750618734,2022.70588235294,5.09739450012239,0.118085037542066,163.59510449928,129.793902433866,206.198886960557,"Observed",160
2022,23,NA,NA,277,277,5.62401750618734,2022.76470588235,4.57432352522621,0.146197928413133,96.9624243119964,72.804341217736,129.136691180845,"Predicted",96.9624243119964
2022,24,17,2,277,277,5.62401750618734,2022.82352941176,3.93344519477974,0.21359183556709,51.0826645869714,33.6093800803998,77.6401889907747,"Observed",17
2022,25,NA,NA,277,277,5.62401750618734,2022.88235294118,3.21263204395178,0.327127616057995,24.8443917744533,13.0849395539298,47.1720790224933,"Predicted",24.8443917744533
2022,26,NA,NA,277,277,5.62401750618734,2022.94117647059,2.45503753270223,0.468418342137574,11.6468706792052,4.650327197198,29.169903722014,"Predicted",11.6468706792052
2023,10,1342,1,614,614,6.41999492814714,2023,6.87390180357146,0.111857579163298,966.71314150666,776.394640619777,1203.68463287647,"Observed",1342
2023,11,NA,NA,614,614,6.41999492814714,2023.05882352941,6.7789469935823,0.0746153491452258,879.142493842095,759.53082662056,1017.59072494501,"Predicted",879.142493842095
2023,12,1362,1,614,614,6.41999492814714,2023.11764705882,6.692265017182,0.0696348537026423,806.146120631931,703.298003060442,924.034427770245,"Observed",1362
2023,13,125,1,614,614,6.41999492814714,2023.17647058824,6.62482312575921,0.0779676260777704,753.570913483118,646.780241172276,877.993923590693,"Observed",125
2023,14,NA,NA,614,614,6.41999492814714,2023.23529411765,6.5869641769952,0.0778145543137693,725.574806295155,622.938408126762,845.121753069242,"Predicted",725.574806295155
2023,15,660,1,614,614,6.41999492814714,2023.29411764706,6.58347082383011,0.0723555796555266,723.04453938022,627.443663507912,833.211707015608,"Observed",660
2023,16,NA,NA,614,614,6.41999492814714,2023.35294117647,6.60940127003013,0.0731759158710419,742.038604936398,642.891824791085,856.475801966974,"Predicted",742.038604936398
2023,17,NA,NA,614,614,6.41999492814714,2023.41176470588,6.6478171592523,0.0787624479844443,771.099300160281,660.794408992225,899.817133160203,"Predicted",771.099300160281
2023,18,NA,NA,614,614,6.41999492814714,2023.47058823529,6.67026100119498,0.0794249602650888,788.601403513247,674.91589227746,921.436553411905,"Predicted",788.601403513247
2023,19,324,1,614,614,6.41999492814714,2023.52941176471,6.64031523466481,0.0767257960616843,765.336215502555,658.479029216504,889.534057685513,"Observed",324
2023,20,NA,NA,614,614,6.41999492814714,2023.58823529412,6.51986481559147,0.0832763131451883,678.486658321951,576.308577358192,798.780659540266,"Predicted",678.486658321951
2023,21,NA,NA,614,614,6.41999492814714,2023.64705882353,6.27693578477833,0.100264207862933,532.155523900672,437.211883722948,647.716844305747,"Predicted",532.155523900672
2023,22,NA,NA,614,614,6.41999492814714,2023.70588235294,5.8933719220822,0.118085037542066,362.625971705985,287.702007560989,457.061792757335,"Predicted",362.625971705985
2023,23,41,1,614,614,6.41999492814714,2023.76470588235,5.37030094718602,0.146197928413133,214.927539810707,161.378575840036,286.245228826855,"Observed",41
2023,24,NA,NA,614,614,6.41999492814714,2023.82352941176,4.72942261673954,0.21359183556709,113.230166268594,74.4987702865179,172.097747438035,"Predicted",113.230166268594
2023,25,NA,NA,614,614,6.41999492814714,2023.88235294118,4.00860946591158,0.327127616057995,55.0702402509543,29.0041620437288,104.561936894624,"Predicted",55.0702402509543
2023,26,445,1,614,614,6.41999492814714,2023.94117647059,3.25101495466203,0.468418342137574,25.8165292311623,10.3079454840418,64.6581981419371,"Observed",445
2024,10,538,1,307,307,5.7268477475872,2024,6.18075462301151,0.111857579163298,483.35657075333,388.197320309889,601.842316438235,"Observed",538
2024,11,449,1,307,307,5.7268477475872,2024.05882352941,6.08579981302236,0.0746153491452258,439.571246921047,379.76541331028,508.795362472504,"Observed",449
2024,12,272,1,307,307,5.7268477475872,2024.11764705882,5.99911783662205,0.0696348537026423,403.073060315965,351.649001530221,462.017213885123,"Observed",272
2024,13,NA,NA,307,307,5.7268477475872,2024.17647058824,5.93167594519926,0.0779676260777704,376.785456741559,323.390120586138,438.996961795346,"Predicted",376.785456741559
2024,14,NA,NA,307,307,5.7268477475872,2024.23529411765,5.89381699643526,0.0778145543137693,362.787403147577,311.469204063381,422.560876534621,"Predicted",362.787403147577
2024,15,NA,NA,307,307,5.7268477475872,2024.29411764706,5.89032364327017,0.0723555796555266,361.52226969011,313.721831753956,416.605853507804,"Predicted",361.52226969011
2024,16,NA,NA,307,307,5.7268477475872,2024.35294117647,5.91625408947018,0.0731759158710419,371.019302468199,321.445912395543,428.237900983487,"Predicted",371.019302468199
2024,17,NA,NA,307,307,5.7268477475872,2024.41176470588,5.95466997869236,0.0787624479844443,385.54965008014,330.397204496113,449.908566580101,"Predicted",385.54965008014
2024,18,NA,NA,307,307,5.7268477475872,2024.47058823529,5.97711382063504,0.0794249602650888,394.300701756624,337.45794613873,460.718276705953,"Predicted",394.300701756624
2024,19,NA,NA,307,307,5.7268477475872,2024.52941176471,5.94716805410486,0.0767257960616843,382.668107751278,329.239514608252,444.767028842756,"Predicted",382.668107751278
2024,20,NA,NA,307,307,5.7268477475872,2024.58823529412,5.82671763503153,0.0832763131451883,339.243329160976,288.154288679096,399.390329770133,"Predicted",339.243329160976
2024,21,195,1,307,307,5.7268477475872,2024.64705882353,5.58378860421838,0.100264207862933,266.077761950336,218.605941861474,323.858422152874,"Observed",195
2024,22,NA,NA,307,307,5.7268477475872,2024.70588235294,5.20022474152225,0.118085037542066,181.312985852993,143.851003780494,228.530896378668,"Predicted",181.312985852993
2024,23,84,1,307,307,5.7268477475872,2024.76470588235,4.67715376662607,0.146197928413133,107.463769905353,80.6892879200178,143.122614413428,"Observed",84
2024,24,NA,NA,307,307,5.7268477475872,2024.82352941176,4.0362754361796,0.21359183556709,56.6150831342968,37.2493851432589,86.0488737190175,"Predicted",56.6150831342968
2024,25,NA,NA,307,307,5.7268477475872,2024.88235294118,3.31546228535164,0.327127616057995,27.5351201254771,14.5020810218644,52.2809684473121,"Predicted",27.5351201254771
2024,26,NA,NA,307,307,5.7268477475872,2024.94117647059,2.55786777410209,0.468418342137574,12.9082646155812,5.15397274202088,32.3290990709686,"Predicted",12.9082646155812
