"year","week","month","date","eulachon_input","prop_fit","prop_lwr","prop_upr","final_peak_scalar","eul_gam_pred","eul_lwr_95","eul_upr_95","data_source","eulachon_final","time_index"
2008,26,NA,NA,NA,0.0764244507088253,0.0178244850603545,0.273944107656992,76698.5490081244,5861.64447810982,1367.11214094618,21011.1155666167,"Predicted",5861.64447810982,2008.94117647059
2009,10,NA,NA,NA,0.468022082926107,0.0226444499343504,0.970936069505633,77550.6753020463,36295.4285871899,1756.09238425225,75296.7478652764,"Predicted",36295.4285871899,2009
2009,11,NA,NA,NA,0.527084569115993,0.0730728632558717,0.940324683577254,77550.6753020463,40875.7642762333,5666.84989174694,72922.8142145991,"Predicted",40875.7642762333,2009.05882352941
2009,12,NA,NA,NA,0.585398587995765,0.207995646505254,0.883602932890299,77550.6753020463,45398.0558199359,16130.2028463682,68524.0041445114,"Predicted",45398.0558199359,2009.11764705882
2009,13,NA,NA,NA,0.641413928594598,0.441790846255423,0.801693049239376,77550.6753020463,49742.0833106496,34261.1784693706,62171.8373534702,"Predicted",49742.0833106496,2009.17647058824
2009,14,NA,NA,NA,0.655646596630379,0.510483905317522,0.776600626003578,77550.6753020463,50845.8363281743,39588.3715881997,60225.9029865694,"Predicted",50845.8363281743,2009.23529411765
2009,15,NA,NA,NA,0.459529853095419,0.31148181068238,0.615083073777106,77550.6753020463,35636.8504289999,24155.6247627227,47700.107738273,"Predicted",35636.8504289999,2009.29411764706
2009,16,NA,NA,NA,0.138790824431691,0.06231784674859,0.280986042152157,77550.6753020463,10763.3221604054,4832.79109872258,21790.657319349,"Predicted",10763.3221604054,2009.35294117647
2009,17,NA,NA,NA,0.0290615247142325,0.00711718079524783,0.111095955633163,77550.6753020463,2253.74086689584,551.942176918224,8615.56638267798,"Predicted",2253.74086689584,2009.41176470588
2009,18,NA,NA,NA,0.00964275200507214,0.000933060521955534,0.0921541913358903,77550.6753020463,747.801929763506,72.3594735753314,7146.61977001228,"Predicted",747.801929763506,2009.47058823529
