sst_col,forcing,ssl_col,forage_label,shark_col,k0,kT,kF,Q10,n,aic,r2,b_cpue,b_ssl,b_shark,p_cpue,p_ssl,p_shark,model_group,sig_cpue,sig_ssl,sig_shark,sig_all3
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,1,2.5,24,34.19435578626135,0.792941515963706,0.9036875356204512,0.9036875356204512,0.9036875356204512,2.2517870854797462e-5,2.2517870854797462e-5,2.2517870854797462e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,1.5,1.5,24,35.00678605606174,0.7858123400995486,0.8292880086916964,0.8292880086916964,0.8292880086916964,4.135691552045372e-5,4.135691552045372e-5,4.135691552045372e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,1.5,2,24,34.9925074326173,0.7859397315730712,0.829788868862057,0.829788868862057,0.829788868862057,4.100304120211311e-5,4.100304120211311e-5,4.100304120211311e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,1.5,2.5,24,34.982595490279465,0.7860281196963348,0.8302012142653726,0.8302012142653726,0.8302012142653726,4.073432586374206e-5,4.073432586374206e-5,4.073432586374206e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,2,1.5,24,36.8441394358431,0.7687709131631185,0.7818320861688288,0.7818320861688288,0.7818320861688288,9.462325638464667e-5,9.462325638464667e-5,9.462325638464667e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,2,2,24,36.817642349918366,0.7690260596648192,0.7825536372960936,0.7825536372960936,0.7825536372960936,9.33458943407246e-5,9.33458943407246e-5,9.33458943407246e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1,2,2.5,24,36.79799897349258,0.7692150284901729,0.7831420073718126,0.7831420073718126,0.7831420073718126,9.236407603715133e-5,9.236407603715133e-5,9.236407603715133e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,0.5,1.5,24,34.110171827235405,0.7936665354466228,0.9445572561992065,0.9445572561992065,0.9445572561992065,1.8640172796034166e-5,1.8640172796034166e-5,1.8640172796034166e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,0.5,2,24,34.129196427610935,0.7935029117824975,0.94447311278948,0.94447311278948,0.94447311278948,1.8751902883777692e-5,1.8751902883777692e-5,1.8751902883777692e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,0.5,2.5,24,34.14499865810263,0.7933669039041695,0.9444213044074397,0.9444213044074397,0.9444213044074397,1.8841603508879113e-5,1.8841603508879113e-5,1.8841603508879113e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1,1.5,24,31.267377606089997,0.816714717314426,0.8800555327566507,0.8800555327566507,0.8800555327566507,9.244859394862104e-6,9.244859394862104e-6,9.244859394862104e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1,2,24,31.286994779712767,0.8165648419361622,0.8801274010167892,0.8801274010167892,0.8801274010167892,9.289005007927819e-6,9.289005007927819e-6,9.289005007927819e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1,2.5,24,31.303694646359403,0.8164371582401341,0.8801991776324857,0.8801991776324857,0.8801991776324857,9.325696530787842e-6,9.325696530787842e-6,9.325696530787842e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1.5,1.5,24,30.344730036774706,0.8236271514322538,0.8382590572573729,0.8382590572573729,0.8382590572573729,8.374512483997904e-6,8.374512483997904e-6,8.374512483997904e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1.5,2,24,30.35473770382025,0.8235535910654794,0.8385219113822748,0.8385219113822748,0.8385219113822748,8.37470511418651e-6,8.37470511418651e-6,8.37470511418651e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,1.5,2.5,24,30.364176754143685,0.8234841821451045,0.8387452133564381,0.8387452133564381,0.8387452133564381,8.377163574219358e-6,8.377163574219358e-6,8.377163574219358e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,2,1.5,24,31.205292851148258,0.8171882388264659,0.8109419695233991,0.8109419695233991,0.8109419695233991,1.3010518428493681e-5,1.3010518428493681e-5,1.3010518428493681e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,2,2,24,31.20215353683888,0.8172121499116639,0.8113789422504996,0.8113789422504996,0.8113789422504996,1.2938875414718667e-5,1.2938875414718667e-5,1.2938875414718667e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,1.5,2,2.5,24,31.20131136874211,0.8172185638864549,0.8117407885207184,0.8117407885207184,0.8117407885207184,1.2886356280301798e-5,1.2886356280301798e-5,1.2886356280301798e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,0.5,1.5,24,34.23785733518052,0.7925658687586321,0.8755118844494306,0.8755118844494306,0.8755118844494306,2.5852201585353417e-5,2.5852201585353417e-5,2.5852201585353417e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,0.5,2,24,34.25836032138986,0.792388583912474,0.8754755054637605,0.8754755054637605,0.8754755054637605,2.6001225183056698e-5,2.6001225183056698e-5,2.6001225183056698e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,0.5,2.5,24,34.275150207289656,0.7922432925975702,0.8754614210095363,0.8754614210095363,0.8754614210095363,2.611895141056271e-5,2.611895141056271e-5,2.611895141056271e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1,1.5,24,31.221039904760623,0.8170682516921834,0.8430384708149811,0.8430384708149811,0.8430384708149811,1.0967494432829001e-5,1.0967494432829001e-5,1.0967494432829001e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1,2,24,31.246185758709053,0.8168764856227986,0.8430833148700343,0.8430833148700343,0.8430833148700343,1.1038123596579425e-5,1.1038123596579425e-5,1.1038123596579425e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1,2.5,24,31.267014822756252,0.8167174878287313,0.8431339160991297,0.8431339160991297,0.8431339160991297,1.1095205864833413e-5,1.1095205864833413e-5,1.1095205864833413e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1.5,1.5,24,28.844120356278374,0.8343172510808216,0.8231868503584773,0.8231868503584773,0.8231868503584773,5.494904139653932e-6,5.494904139653932e-6,5.494904139653932e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1.5,2,24,28.8658187265553,0.8341673897782144,0.8233684788772504,0.8233684788772504,0.8233684788772504,5.517655571210301e-6,5.517655571210301e-6,5.517655571210301e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,1.5,2.5,24,28.884353948922197,0.8340392676307329,0.8235276417797212,0.8235276417797212,0.8235276417797212,5.536926599309369e-6,5.536926599309369e-6,5.536926599309369e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,2,1.5,24,28.314300770020502,0.8379347563729236,0.8082881458348772,0.8082881458348772,0.8082881458348772,5.028178258909492e-6,5.028178258909492e-6,5.028178258909492e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,2,2,24,28.326232066880372,0.8378541676539023,0.8086103929710368,0.8086103929710368,0.8086103929710368,5.0269940774549845e-6,5.0269940774549845e-6,5.0269940774549845e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0,2,2,2.5,24,28.337347342638587,0.8377790546098003,0.8088812517312415,0.8088812517312415,0.8088812517312415,5.027637790817894e-6,5.027637790817894e-6,5.027637790817894e-6,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,0.5,1.5,24,43.86220042708699,0.690230601465401,1.1294204310664653,1.1294204310664653,1.1294204310664653,3.5933120114835996e-4,3.5933120114835996e-4,3.5933120114835996e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,0.5,2,24,43.81274194087017,0.6908683077203353,1.1305366294515413,1.1305366294515413,1.1305366294515413,3.528965703249122e-4,3.528965703249122e-4,3.528965703249122e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,0.5,2.5,24,43.77404949782819,0.6913662837142307,1.1314440093280125,1.1314440093280125,1.1314440093280125,3.478751929591095e-4,3.478751929591095e-4,3.478751929591095e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1,1.5,24,43.51142508452696,0.6947251538649353,0.8911950269449483,0.8911950269449483,0.8911950269449483,5.301081746193272e-4,5.301081746193272e-4,5.301081746193272e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1,2,24,43.46346018313713,0.6953346478592343,0.8923253900652471,0.8923253900652471,0.8923253900652471,5.202048790859061e-4,5.202048790859061e-4,5.202048790859061e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1,2.5,24,43.4261041648935,0.6958084908472828,0.8932425493062434,0.8932425493062434,0.8932425493062434,5.124878264030084e-4,5.124878264030084e-4,5.124878264030084e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1.5,1.5,24,44.16738459903606,0.6862664207150139,0.7679929278152959,0.7679929278152959,0.7679929278152959,9.742748042886524e-4,9.742748042886524e-4,9.742748042886524e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1.5,2,24,44.118002860352846,0.6869112866261902,0.7692278203273121,0.7692278203273121,0.7692278203273121,9.54823274640933e-4,9.54823274640933e-4,9.54823274640933e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,1.5,2.5,24,44.07954783225328,0.6874125447407402,0.7702282147668823,0.7702282147668823,0.7702282147668823,9.396613211794829e-4,9.396613211794829e-4,9.396613211794829e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,2,1.5,24,45.16530256915905,0.6729464013997806,0.7013971082297602,0.7013971082297602,0.7013971082297602,0.00170411319020956,0.00170411319020956,0.00170411319020956,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,2,2,24,45.11372185092107,0.6736485490827269,0.7027445642393199,0.7027445642393199,0.7027445642393199,0.001668290780183806,0.001668290780183806,0.001668290780183806,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,0.5,2,2.5,24,45.07348402202176,0.6741952437438318,0.7038351703756632,0.7038351703756632,0.7038351703756632,0.0016403436135658128,0.0016403436135658128,0.0016403436135658128,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,0.5,1.5,24,39.46143939758181,0.7421280607816793,1.08251101290343,1.08251101290343,1.08251101290343,8.111129851538073e-5,8.111129851538073e-5,8.111129851538073e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,0.5,2,24,39.44084331089203,0.742349263887097,1.0828199520211568,1.0828199520211568,1.0828199520211568,8.05070454836367e-5,8.05070454836367e-5,8.05070454836367e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,0.5,2.5,24,39.42514864799723,0.7425176980348155,1.0830850297351287,1.0830850297351287,1.0830850297351287,8.003296528387317e-5,8.003296528387317e-5,8.003296528387317e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1,1.5,24,38.51278241933725,0.7521222383740411,0.9176942116880119,0.9176942116880119,0.9176942116880119,9.23379000532013e-5,9.23379000532013e-5,9.23379000532013e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1,2,24,38.48927855438429,0.7523648731049456,0.9182121749134863,0.9182121749134863,0.9182121749134863,9.140001401014387e-5,9.140001401014387e-5,9.140001401014387e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1,2.5,24,38.47151376145529,0.7525481047305503,0.9186417473697475,0.9186417473697475,0.9186417473697475,9.06697786145023e-5,9.06697786145023e-5,9.06697786145023e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1.5,1.5,24,38.797735846114925,0.7491616300141744,0.8232899510904659,0.8232899510904659,0.8232899510904659,1.453567894913847e-4,1.453567894913847e-4,1.453567894913847e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1.5,2,24,38.766987454272254,0.7494827940889974,0.8240229281673526,0.8240229281673526,0.8240229281673526,1.4333235957435e-4,1.4333235957435e-4,1.4333235957435e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,1.5,2.5,24,38.743587108218144,0.7497269329381584,0.8246229010427613,0.8246229010427613,0.8246229010427613,1.4175913440126245e-4,1.4175913440126245e-4,1.4175913440126245e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,2,1.5,24,39.85546115742778,0.7378594853633614,0.7684498448661111,0.7684498448661111,0.7684498448661111,2.5887149773789374e-4,2.5887149773789374e-4,2.5887149773789374e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,2,2,24,39.81775164385861,0.7382710449219554,0.7693584383688779,0.7693584383688779,0.7693584383688779,2.544854283665446e-4,2.544854283665446e-4,2.544854283665446e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1,2,2.5,24,39.78882051700201,0.7385863595669977,0.7700983448987342,0.7700983448987342,0.7700983448987342,2.510758944795644e-4,2.510758944795644e-4,2.510758944795644e-4,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,0.5,1.5,24,37.620786704584944,0.7611658829894048,1.0086215797535316,1.0086215797535316,1.0086215797535316,5.1106340903476294e-5,5.1106340903476294e-5,5.1106340903476294e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,0.5,2,24,37.615471223621874,0.7612187737238741,1.0087307391794806,1.0087307391794806,1.0087307391794806,5.098951615529039e-5,5.098951615529039e-5,5.098951615529039e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,0.5,2.5,24,37.6117953514169,0.7612553429763357,1.008837360515795,1.008837360515795,1.008837360515795,5.089568467781535e-5,5.089568467781535e-5,5.089568467781535e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1,1.5,24,36.0267212326217,0.776513760214699,0.9055879929875622,0.9055879929875622,0.9055879929875622,4.1704282000738664e-5,4.1704282000738664e-5,4.1704282000738664e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1,2,24,36.02039953783527,0.7765726196206624,0.9058579269718615,0.9058579269718615,0.9058579269718615,4.153327965420038e-5,4.153327965420038e-5,4.153327965420038e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1,2.5,24,36.016212615215075,0.776611594268937,0.90609094440662,0.90609094440662,0.90609094440662,4.140027954595569e-5,4.140027954595569e-5,4.140027954595569e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1.5,1.5,24,35.320154799673325,0.7829973474577756,0.8420738142419144,0.8420738142419144,0.8420738142419144,4.314664280653995e-5,4.314664280653995e-5,4.314664280653995e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1.5,2,24,35.30582951578917,0.7831268348343298,0.842546606110539,0.842546606110539,0.842546606110539,4.279036572549007e-5,4.279036572549007e-5,4.279036572549007e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,1.5,2.5,24,35.295532967831285,0.7832198584176951,0.842939923219458,0.842939923219458,0.842939923219458,4.251477329195011e-5,4.251477329195011e-5,4.251477329195011e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,2,1.5,24,35.815521395377715,0.7784718095628357,0.8012219867713293,0.8012219867713293,0.8012219867713293,6.177924430479985e-5,6.177924430479985e-5,6.177924430479985e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,2,2,24,35.79197597440219,0.7786890352606852,0.801869612070636,0.801869612070636,0.801869612070636,6.1018531556559176e-5,6.1018531556559176e-5,6.1018531556559176e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,1.5,2,2.5,24,35.77446567002199,0.7788504439700854,0.8024016345903623,0.8024016345903623,0.8024016345903623,6.0429936890310585e-5,6.0429936890310585e-5,6.0429936890310585e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,0.5,1.5,24,37.05768018720212,0.7667043651696047,0.9407642252727472,0.9407642252727472,0.9407642252727472,5.2067765996229074e-5,5.2067765996229074e-5,5.2067765996229074e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,0.5,2,24,37.05896854826475,0.7666918411246184,0.9408427201019903,0.9408427201019903,0.9408427201019903,5.204625092327541e-5,5.204625092327541e-5,5.204625092327541e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,0.5,2.5,24,37.060423522800875,0.7666776966362825,0.9409246960292394,0.9409246960292394,0.9409246960292394,5.202527026768482e-5,5.202527026768482e-5,5.202527026768482e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1,1.5,24,35.454271458524175,0.7817812999207816,0.8760408685362912,0.8760408685362912,0.8760408685362912,3.8790079256286483e-5,3.8790079256286483e-5,3.8790079256286483e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1,2,24,35.45684298418188,0.7817579172103513,0.876219402549201,0.876219402549201,0.876219402549201,3.874882429965249e-5,3.874882429965249e-5,3.874882429965249e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1,2.5,24,35.45958074888631,0.7817330201456937,0.8763800908043214,0.8763800908043214,0.8763800908043214,3.8716129170279893e-5,3.8716129170279893e-5,3.8716129170279893e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1.5,1.5,24,33.91062720240296,0.795374953976066,0.8384623434199927,0.8384623434199927,0.8384623434199927,2.7558139764971026e-5,2.7558139764971026e-5,2.7558139764971026e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1.5,2,24,33.907668114683865,0.7954001817316646,0.8388008404616737,0.8388008404616737,0.8388008404616737,2.744260957585778e-5,2.744260957585778e-5,2.744260957585778e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,1.5,2.5,24,33.90631269678806,0.7954117363326825,0.8390878638151185,0.8390878638151185,0.8390878638151185,2.7353709514469797e-5,2.7353709514469797e-5,2.7353709514469797e-5,long,TRUE,TRUE,TRUE,TRUE
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_goa,0.5,2,2,1.5,24,33.398694605022605,0.7996934915369296,0.8109247231891352,0.8109247231891352,0.8109247231891352,2.681065635364352e-5,2.681065635364352e-5,2.681065635364352e-5,long,TRUE,TRUE,TRUE,TRUE
