model_group,overlap_form,T,w_mean,w_q10,w_q90
short,linear,-0.6909547738693467,0.6939757769858416,0.5590644827693767,0.8230005046776662
short,linear,-0.6658291457286432,0.7034664220275133,0.5734609930552834,0.8277993414396351
short,linear,-0.6407035175879396,0.7129570670691849,0.5878575033411901,0.832598178201604
short,linear,-0.6155778894472361,0.7224477121108565,0.6022540136270969,0.8373970149635728
short,linear,-0.5904522613065326,0.7319383571525281,0.6166505239130036,0.8421958517255417
short,linear,-0.5653266331658291,0.7414290021941997,0.6310470341989102,0.8469946884875106
short,linear,-0.5402010050251256,0.7509196472358713,0.6454435444848169,0.8517935252494795
short,linear,-0.5150753768844221,0.7604102922775429,0.6598400547707236,0.8565923620114484
short,linear,-0.4899497487437183,0.7699009373192146,0.6742365650566303,0.8613911987734174
short,linear,-0.4648241206030148,0.7793915823608862,0.6886330753425371,0.8661900355353863
short,linear,-0.4396984924623113,0.7888822274025578,0.7030295856284439,0.8709888722973551
short,linear,-0.4145728643216078,0.7983728724442295,0.7174260959143506,0.875787709059324
short,linear,-0.38944723618090427,0.807863517485901,0.7318226062002572,0.8805865458212929
short,linear,-0.36432160804020075,0.8173541625275726,0.7462191164861638,0.8853853825832618
short,linear,-0.33919597989949724,0.8268448075692442,0.7606156267720706,0.8901842193452307
short,linear,-0.3140703517587937,0.8363354526109158,0.7750121370579772,0.8949830561071996
short,linear,-0.2889447236180902,0.8458260976525875,0.789408647343884,0.8997818928691685
short,linear,-0.2638190954773867,0.8553167426942591,0.8038051576297907,0.9045807296311374
short,linear,-0.23869346733668317,0.8648073877359307,0.8182016679156973,0.9093795663931064
short,linear,-0.21356783919597966,0.8742980327776023,0.8325981782016041,0.9141784031550753
short,linear,-0.18844221105527614,0.8837886778192738,0.8469946884875107,0.918977239917044
short,linear,-0.16331658291457263,0.8932793228609455,0.8613911987734175,0.923776076679013
short,linear,-0.1381909547738691,0.9027699679026171,0.8757877090593241,0.9285749134409819
short,linear,-0.1130653266331656,0.9122606129442886,0.8901842193452307,0.9333737502029509
short,linear,-0.08793969849246208,0.9217512579859602,0.9045807296311376,0.9381725869649198
short,linear,-0.06281407035175857,0.9312419030276319,0.9189772399170442,0.9429714237268886
short,linear,-0.03768844221105505,0.9407325480693034,0.933373750202951,0.9477702604888575
short,linear,-0.012562814070351536,0.950223193110975,0.9477702604888576,0.9525690972508264
short,linear,0.01256281407035198,0.9597138381526467,0.9573679340127952,0.9621667707747642
short,linear,0.037688442211055495,0.9692044831943182,0.9621667707747642,0.9765632810606709
short,linear,0.06281407035175901,0.9786951282359898,0.9669656075367331,0.9909597913465777
short,linear,0.08793969849246253,0.98818577327766155,0.9717644442987021,1.0053563016324845
short,linear,0.11306532663316604,0.9976764183193332,0.9765632810606709,1.0197528119183912
short,linear,0.13819095477386956,1.0071670633610046,0.9813621178226397,1.0341493222042977
short,linear,0.16331658291457307,1.0166577084026762,0.9861609545846087,1.0485458324902044
short,linear,0.1884422110552766,1.026148353444348,0.9909597913465775,1.0629423427761113
short,linear,0.2135678391959801,1.0356389984860195,0.9957586281085465,1.0773388530620178
short,linear,0.23869346733668362,1.045129643527691,1.0005574648705153,1.0917353633479245
short,linear,0.26381909547738713,1.0546202885693627,1.0053563016324842,1.1061318736338313
short,linear,0.28894472361809065,1.0641109336110344,1.0101551383944531,1.1205283839197377
short,linear,0.31407035175879416,1.073601578652706,1.014953975156422,1.1349248942056447
short,linear,0.3391959798994977,1.0830922236943776,1.0197528119183912,1.1493214044915514
short,linear,0.3643216080402012,1.092582868736049,1.0245516486803599,1.1637179147774581
short,linear,0.3894472361809047,1.1020735137777207,1.0293504854423288,1.1781144250633646
short,linear,0.4145728643216082,1.1115641588193925,1.0341493222042977,1.1925109353492713
short,linear,0.43969849246231174,1.1210548038610642,1.0389481589662666,1.2069074456351783
short,linear,0.46482412060301526,1.1305454489027358,1.0437469957282355,1.2213039559210848
short,linear,0.48994974874371877,1.1400360939444072,1.0485458324902044,1.2357004662069915
short,linear,0.5150753768844223,1.1495267389860788,1.0533446692521733,1.2500969764928982
short,linear,0.5402010050251258,1.1590173840277505,1.0581435060141422,1.2644934867788047
short,linear,0.5653266331658293,1.168508029069422,1.062942342776111,1.2788899970647116
short,linear,0.5904522613065328,1.1779986741110937,1.06774117953808,1.2932865073506183
short,linear,0.6155778894472363,1.1874893191527653,1.072540016300049,1.307683017636525
short,linear,0.6407035175879399,1.1969799641944368,1.0773388530620176,1.3220795279224316
short,linear,0.6658291457286434,1.2064706092361084,1.0821376898239867,1.3364760382083383
short,linear,0.6909547738693469,1.21596125427778,1.0869365265859554,1.3508725484942452
short,linear,0.7160804020100504,1.2254518993194516,1.0917353633479245,1.3652690587801517
short,linear,0.7412060301507539,1.2349425443611233,1.0965342001098934,1.3796655690660584
short,linear,0.7663316582914574,1.244433189402795,1.1013330368718621,1.3940620793519651
short,linear,0.791457286432161,1.2539238344444665,1.1061318736338313,1.4084585896378716
short,linear,0.8165829145728645,1.263414479486138,1.1109307103958,1.4228550999237786
short,linear,0.841708542713568,1.2729051245278096,1.115729547157769,1.437251610209685
short,linear,0.8668341708542715,1.2823957695694812,1.1205283839197377,1.451648120495592
short,linear,0.891959798994975,1.2918864146111528,1.1253272206817067,1.4660446307814985
short,linear,0.9170854271356785,1.3013770596528245,1.1301260574436758,1.4804411410674052
short,linear,0.942211055276382,1.310867704694496,1.1349248942056445,1.4948376513533121
short,linear,0.9673366834170856,1.3203583497361677,1.1397237309676136,1.5092341616392184
short,linear,0.9924623115577891,1.3298489947778394,1.1445225677295823,1.5236306719251254
short,linear,1.0175879396984926,1.339339639819511,1.1493214044915512,1.538027182211032
short,linear,1.042713567839196,1.3488302848611826,1.15412024125352,1.5524236924969386
short,linear,1.0678391959798996,1.358320929902854,1.158919078015489,1.5668202027828455
short,linear,1.0929648241206031,1.3678115749445257,1.1637179147774581,1.581216713068752
short,linear,1.1180904522613067,1.3773022199861973,1.1685167515394268,1.595613223354659
short,linear,1.1432160804020102,1.386792865027869,1.1733155883013957,1.6100097336405654
short,linear,1.1683417085427137,1.3962835100695408,1.1781144250633646,1.6244062439264721
short,linear,1.1934673366834172,1.4057741551112124,1.1829132618253335,1.638802754212379
short,linear,1.2185929648241207,1.4152648001528836,1.1877120985873024,1.6531992644982854
short,linear,1.2437185929648242,1.4247554451945554,1.1925109353492713,1.6675957747841923
short,linear,1.2688442211055277,1.434246090236227,1.1973097721112402,1.681992285070099
short,linear,1.2939698492462313,1.4437367352778987,1.2021086088732091,1.6963887953560057
short,linear,1.3190954773869348,1.4532273803195703,1.206907445635178,1.7107853056419124
short,linear,1.3442211055276383,1.4627180253612417,1.211706282397147,1.725181815927819
short,linear,1.3693467336683418,1.4722086704029134,1.2165051191591159,1.7395783262137259
short,linear,1.3944723618090453,1.4816993154445848,1.2213039559210845,1.7539748364996324
short,linear,1.4195979899497488,1.4911899604862566,1.2261027926830537,1.768371346785539
short,linear,1.4447236180904524,1.5006806055279283,1.2309016294450223,1.782767857071446
short,linear,1.4698492462311559,1.5101712505695999,1.2357004662069915,1.7971643673573523
short,linear,1.4949748743718594,1.5196618956112713,1.2404993029689604,1.8115608776432592
short,linear,1.5201005025125633,1.5291525406529434,1.2452981397309293,1.8259573879291662
short,linear,1.5452261306532664,1.5386431856946148,1.2500969764928982,1.8403538982150727
short,linear,1.5703517587939704,1.5481338307362866,1.254895813254867,1.8547504085009794
short,linear,1.5954773869346734,1.5576244757779578,1.259694650016836,1.8691469187868859
short,linear,1.6206030150753774,1.5671151208196297,1.2644934867788047,1.883543429072793
short,linear,1.6457286432160805,1.5766057658613009,1.2692923235407736,1.8979399393586993
short,linear,1.6708542713567844,1.5860964109029725,1.2740911603027427,1.912336449644606
short,linear,1.6959798994974875,1.5955870559446441,1.2788899970647114,1.9267329599305125
short,linear,1.7211055276381915,1.6050777009863162,1.2836888338266805,1.9411294702164197
short,linear,1.7462311557788945,1.6145683460279876,1.2884876705886492,1.9555259805023262
short,linear,1.7713567839195985,1.6240589910696592,1.2932865073506183,1.9699224907882331
short,linear,1.7964824120603016,1.6335496361113306,1.298085344112587,1.9843190010741396
short,linear,1.8216080402010055,1.6430402811530025,1.3028841808745562,1.9987155113600463
short,linear,1.8467336683417086,1.652530926194674,1.307683017636525,2.0131120216459526
short,linear,1.8718592964824126,1.6620215712363458,1.3124818543984937,2.02750853193186
short,linear,1.8969849246231156,1.6715122162780172,1.3172806911604626,2.0419050422177665
short,linear,1.9221105527638196,1.6810028613196886,1.3220795279224316,2.056301552503673
short,linear,1.9472361809045227,1.6904935063613602,1.3268783646844005,2.0706980627895795
short,linear,1.9723618090452266,1.699984151403032,1.3316772014463694,2.085094573075487
short,linear,1.9974874371859297,1.7094747964447037,1.3364760382083383,2.0994910833613933
short,linear,2.0226130653266337,1.7189654414863753,1.3412748749703074,2.1138875936473
short,linear,2.0477386934673367,1.728456086528047,1.346073711732276,2.1282841039332063
short,linear,2.0728643216080407,1.7379467315697184,1.3508725484942452,2.1426806142191133
short,linear,2.0979899497487438,1.74743737661139,1.355671385256214,2.1570771245050198
short,linear,2.1231155778894477,1.7569280216530618,1.3604702220181828,2.171473634790927
short,linear,2.148241206030151,1.7664186666947332,1.3652690587801515,2.1858701450768336
short,linear,2.1733668341708547,1.775909311736405,1.3700678955421206,2.20026665536274
short,linear,2.198492462311558,1.7853999567780763,1.3748667323040895,2.214663165648646
short,linear,2.2236180904522618,1.794890601819748,1.3796655690660584,2.2290596759345536
short,linear,2.248743718592965,1.8043812468614195,1.3844644058280273,2.24345618622046
short,linear,2.273869346733669,1.8138718919030912,1.3892632425899962,2.257852696506367
short,linear,2.298994974874372,1.823362536944763,1.3940620793519651,2.2722492067922735
short,linear,2.324120603015076,1.8328531819864349,1.398860916113934,2.2866457170781804
short,linear,2.349246231155779,1.842343827028106,1.403659752875903,2.301042227364087
short,linear,2.374371859296483,1.8518344720697775,1.4084585896378716,2.315438737649994
short,linear,2.399497487437186,1.861325117111449,1.4132574263998405,2.3298352479359004
short,linear,2.42462311557789,1.8708157621531207,1.4180562631618097,2.344231758221807
short,linear,2.449748743718593,1.8803064071947924,1.4228550999237783,2.3586282685077133
