model_group,shark_col,shark_temp_col,overlap_form,overlap_slope,shark_transform,aic_weight,delta_aic,n,curve_id,T,O_T,O_T_norm
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.7663316582914572,0.5402010050251257,0.5158749519116567
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.7412060301507537,0.5552763819095479,0.5302714621975634
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.7160804020100502,0.5703517587939699,0.5446679724834701
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.6909547738693467,0.585427135678392,0.5590644827693767
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.6658291457286432,0.6005025125628141,0.5734609930552834
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.6407035175879396,0.6155778894472362,0.5878575033411901
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.6155778894472361,0.6306532663316584,0.6022540136270969
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.5904522613065326,0.6457286432160805,0.6166505239130036
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.5653266331658291,0.6608040201005025,0.6310470341989102
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.5402010050251256,0.6758793969849246,0.6454435444848169
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.5150753768844221,0.6909547738693468,0.6598400547707236
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.4899497487437183,0.706030150753769,0.6742365650566303
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.4648241206030148,0.7211055276381911,0.6886330753425371
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.4396984924623113,0.7361809045226133,0.7030295856284439
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.4145728643216078,0.7512562814070354,0.7174260959143506
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.38944723618090427,0.7663316582914574,0.7318226062002572
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.36432160804020075,0.7814070351758795,0.7462191164861638
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.33919597989949724,0.7964824120603017,0.7606156267720706
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.3140703517587937,0.8115577889447237,0.7750121370579772
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.2889447236180902,0.8266331658291459,0.789408647343884
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.2638190954773867,0.841708542713568,0.8038051576297907
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.23869346733668317,0.85678391959799,0.8182016679156973
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.21356783919597966,0.8718592964824122,0.8325981782016041
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.18844221105527614,0.8869346733668343,0.8469946884875107
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.16331658291457263,0.9020100502512565,0.8613911987734175
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.1381909547738691,0.9170854271356785,0.8757877090593241
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.1130653266331656,0.9321608040201006,0.8901842193452307
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.08793969849246208,0.9472361809045228,0.9045807296311376
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.06281407035175857,0.9623115577889448,0.9189772399170442
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.03768844221105505,0.977386934673367,0.933373750202951
