model_group,overlap_form,T,w_mean,w_q10,w_q90
short,logistic,0.8668341708542715,1.2530949126534419,1.1716505570886608,1.3334756173503666
short,logistic,0.891959798994975,1.2600314716349994,1.1765233787044382,1.3423780840162696
short,logistic,0.9170854271356785,1.2669356584708324,1.1813875631607045,1.3512194963028472
short,logistic,0.942211055276382,1.273806809877087,1.1862428884042064,1.3599987126101392
short,logistic,0.9673366834170856,1.2806442805143456,1.191089134082975,1.3687146322904469
short,logistic,0.9924623115577891,1.2874474431407028,1.1959260815837283,1.3773661958942112
short,logistic,1.0175879396984926,1.2942156887444243,1.2007535140685848,1.3859523853643478
short,logistic,1.042713567839196,1.3009484266564175,1.2055712165110688,1.3944722241797896
short,logistic,1.0678391959798996,1.3076450846427659,1.2103789757314007,1.4029247774490543
short,logistic,1.0929648241206031,1.3143051089776279,1.2151765804310606,1.411309151954765
short,logistic,1.1180904522613067,1.3209279644968148,1.2199638212266113,1.419624496150113
short,logistic,1.1432160804020102,1.327513134632406,1.224740490682778,1.4278700001083438
short,logistic,1.1683417085427137,1.3340601214287775,1.2295063833447675,1.4360448954264051
short,logistic,1.1934673366834172,1.3405684455404514,1.2342612957698238,1.4441484550839767
short,logistic,1.2185929648241207,1.3470376462121976,1.2390050265580081,1.4521799932591495
short,logistic,1.2437185929648242,1.3534672812418338,1.243737376382198,1.4601388651020857
short,logistic,1.2688442211055277,1.3598569269262057,1.2484581480172967,1.4680244664680382
short,logistic,1.2939698492462313,1.366206177990828,1.253167146368645,1.475836233611154
short,logistic,1.3190954773869348,1.372514647503702,1.257864178499631,1.4835736428405282
short,logistic,1.3442211055276383,1.378781966773831,1.2625490536584936,1.4912362101400063
short,logistic,1.3693467336683418,1.3850077852349632,1.267221583304306,1.4988234907532647
short,logistic,1.3944723618090453,1.39119177031512,1.2718815811321464,1.5063350787357253
short,logistic,1.4195979899497488,1.3973336072924574,1.276528863097441,1.513770606474876
short,logistic,1.4447236180904524,1.4034329991380332,1.281163247439481,1.5211297441805907
short,logistic,1.4698492462311559,1.4094896663460426,1.2857845547041102,1.5284121993470423
short,logistic,1.4949748743718594,1.4155033467521076,1.290392607765575,1.5356177161878222
short,logistic,1.5201005025125633,1.4214737953401952,1.2949872318475422,1.542746075045869
short,logistic,1.5452261306532664,1.427400784038741,1.2995682545432754,1.5497970917798118
short,logistic,1.5703517587939704,1.4332841015065716,1.3041355058349744,1.556770617128332
short,logistic,1.5954773869346734,1.4391235529091908,1.3086888181122704,1.5636665360541226
short,logistic,1.6206030150753774,1.44491895968602,1.3132280261898837,1.5704847670690314
short,logistic,1.6457286432160805,1.4506701593091582,1.3177529673244355,1.5772252615419353
short,logistic,1.6708542713567844,1.4563770050342364,1.3222634812304246,1.5838880029908882
short,logistic,1.6959798994974875,1.4620393656439232,1.3267594100953564,1.5904730063610546
short,logistic,1.7211055276381915,1.4676571251846464,1.3312405985940399,1.5969803172899153
short,logistic,1.7462311557788945,1.4732301826970648,1.3357068939020431,1.6034100113612024
short,logistic,1.7713567839195985,1.4787584519408445,1.3401581457083154,1.6097621933489943
short,logistic,1.7964824120603016,1.4842418611142552,1.3445942062269753,1.6160369964533572
short,logistic,1.8216080402010055,1.4896803525691114,1.3490149302082728,1.6222345815288977
short,logistic,1.8467336683417086,1.4950738825215666,1.3534201749487205,1.628355136307542
short,logistic,1.8718592964824126,1.500422420759247,1.3578098003004069,1.6343988746168243
short,logistic,1.8969849246231156,1.505725950345215,1.362183668679489,1.640366035594928
short,logistic,1.9221105527638196,1.510984467319228,1.3665416450738743,1.6462568829036726
short,logistic,1.9472361809045227,1.5161979803967474,1.3708835970500912,1.6520717039406108
short,logistic,1.9723618090452266,1.521366510666138,1.3752093947593604,1.6578108090513446
short,logistic,1.9974874371859297,1.5264900912844879,1.3795189109428652,1.66347453074313
short,logistic,2.0226130653266337,1.5315687671724587,1.3838120209362352,1.6690632229007953
short,logistic,2.0477386934673367,1.5366025947085606,1.3880886026732413,1.6745772600059519
short,logistic,2.0728643216080407,1.5415916414232425,1.3923485366887174,1.6800170363604339
short,logistic,2.0979899497487438,1.5465359856931544,1.3965917061207078,1.6853829653148489
short,logistic,2.1231155778894477,1.5514357164359422,1.4008179967118557,1.6906754785030929
short,logistic,2.148241206030151,1.556290932805903,1.405027296810031,1.6958950250836156
short,logistic,2.1733668341708547,1.561101743890832,1.4092194973682186,1.701042070988201
short,logistic,2.198492462311558,1.5658682684103573,1.413394491943661,1.7061170981789626
short,logistic,2.2236180904522618,1.5705906344160596,1.4175521766962758,1.7111206039142235
short,logistic,2.248743718592965,1.575268978993648,1.4216924503863493,1.7160531000238972
short,logistic,2.273869346733669,1.5799034479674572,1.4258152143715213,1.7209151121949566
short,logistic,2.298994974874372,1.5844941956075083,1.4299203726030636,1.7257071792675167
short,logistic,2.324120603015076,1.5890413843393667,1.4340078316214715,1.730429852542034
short,logistic,2.349246231155779,1.5935451844570125,1.4380775005513668,1.7350836950980753
short,logistic,2.374371859296483,1.5980057738389306,1.4421292910957328,1.7396692811250731
short,logistic,2.399497487437186,1.6024233376676043,1.4461631175294856,1.7441871952654417
short,logistic,2.42462311557789,1.606798068152594,1.450178896692394,1.7486380319704022
short,logistic,2.449748743718593,1.6111301642573606,1.4541765479813595,1.753022394868812
short,logistic,2.474874371859297,1.6154198314299846,1.4581559933420658,1.7573408961492747
short,logistic,2.5,1.6196672813379203,1.4621171572600098,1.7615941559557646
