"","term1_col","term2_col","n_years","aic","bic","cfi","rmsea","b_hake_cpue","p_hake_cpue","b_cpue_sar","p_cpue_sar","b_term1_sar","p_term1_sar","b_term2_sar","p_term2_sar","model_type","delta_aic_vs_base","contains_new_shark"
"97","x10_harbour_s_2yr_lead_ws","x10_northern_f_s_2yr_lead_ws",24,119.400849655975,126.469172638063,0.834379884747586,0.250571537781349,-0.613080028554731,0.000143674086900969,0.46884806821871,0.00202213473633828,-0.369686055862703,0.0287791783553579,0.0963373702888249,0.577708614728806,"2 Predators",-2.86698086015315,FALSE
"98","x15_shark_catch_go_a_pred_ak","x13_mid_il_capelin",24,119.404189622589,126.472512604676,0.877273578395119,0.210342374780427,-0.613080028554731,0.000143674086900969,0.412854969661195,0.0104179692908475,0.253189448829176,0.10614459325199,0.437467178791692,0.00708580161174699,"1 Predator + 1 Prey",-2.86364089353947,FALSE
"99","x15_salmon_shark_go_a_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",24,119.467604875344,126.535927857432,0.865681246099275,0.221212164800564,-0.613080028554731,0.000143674086900969,0.587487276274752,7.40092817179683e-05,-0.217499388438536,0.146262024396109,-0.388010818468555,0.00952075802464791,"2 Predators",-2.80022564078411,FALSE
"100","x15_salmon_shark_go_a_pred_ak","x21_pdo_djf",24,119.473212010729,126.541534992817,1,0,-0.613080028554731,0.000143674086900969,0.372455381681852,0.0190818249763809,0.0506705269782718,0.764529769331561,-0.472343958771173,0.00848181718414964,"1 Predator + 1 Prey",-2.79461850539857,FALSE
"101","x10_harbour_s_2yr_lead_ws","x21_enso_dj",24,119.49533164111,126.563654623198,0.805708226711404,0.275608548853624,-0.613080028554731,0.000143674086900969,0.453737773155739,0.00281296230408179,-0.419530045781791,0.0047380758601574,-0.0752340577956169,0.619705049534471,"1 Predator + 1 Prey",-2.77249887501785,FALSE
"102","x10_harbour_s_2yr_lead_ws","x13_dfa_wgoa_dfa_mid_trophic",24,119.502578236282,126.57090121837,0.75589317908769,0.318892810769241,-0.613080028554731,0.000143674086900969,0.442381102931947,0.00771942973412831,-0.445194946397949,0.00508943963943653,-0.0828509240762513,0.633354203727216,"1 Predator + 1 Prey",-2.7652522798461,FALSE
"103","x10_harbour_s_2yr_lead_ws","x15_sablefish_recruitment_pred_ak",24,119.514506763424,126.582829745512,0.803510595029346,0.277424283924041,-0.613080028554731,0.000143674086900969,0.455933104754382,0.00422240584883715,-0.438350720421188,0.00501263227730941,-0.0743435107480635,0.65273464392775,"2 Predators",-2.75332375270415,FALSE
"104","x10_harbour_s_2yr_lead_ws","x14_pink_salmon_asia",24,119.521826977994,126.590149960081,0.762360354081987,0.313169780607622,-0.613080028554731,0.000143674086900969,0.512490311562915,0.000754938117904835,-0.354245998936108,0.0614241145653223,0.090670600802198,0.634506533448306,"1 Predator + 1 Prey",-2.7460035381344,FALSE
"105","x15_sablefish_biomass_pred_ak","x15_shark_enso_roll2",24,119.538340053701,126.606663035788,0.639214293997696,0.421253602329274,-0.613080028554731,0.000143674086900969,0.650288987296457,2.80932787191102e-05,0.198541214752972,0.200244357718337,-0.372586782852594,0.0121716395017779,"2 Predators",-2.72949046242724,TRUE
"106","x15_dfa_sleeper_shark_bsai_pred_ak","x13_wgoa_cap_pcod",24,119.549848362759,126.618171344846,0.933468572568774,0.149656420172419,-0.613080028554731,0.000143674086900969,0.471572628035008,0.00440100631443863,-0.241341962134593,0.14320490255954,0.262658860992675,0.143887606501081,"1 Predator + 1 Prey",-2.71798215336923,FALSE
"107","x15_shark_enso_roll2","x13_hexagram_eai",24,119.552327862177,126.620650844264,0.871747863809729,0.215003159473112,-0.613080028554731,0.000143674086900969,0.547139738218245,0.000321519673861959,-0.296227183961627,0.0608208371437529,-0.207905360298617,0.194770442165023,"1 Predator + 1 Prey",-2.71550265395121,TRUE
"108","x15_pacific_cod_biomass_pred_ak","x21_pdo_djf",24,119.561437477215,126.629760459303,0.998832862443293,0.0191573369599484,-0.613080028554731,0.000143674086900969,0.381769990061502,0.0200870731057206,-0.0031367498598099,0.984129218108491,-0.445848918438635,0.00483797746494452,"1 Predator + 1 Prey",-2.70639303891312,FALSE
"109","x15_pacific_cod_biomass_pred_ak","x13_wgoa_cap_pcod",24,119.587177728024,126.655500710111,0.986304925639724,0.0660008933812495,-0.613080028554731,0.000143674086900969,0.406177031765932,0.012636857888386,-0.267025767106425,0.162408074987025,0.549517968118254,0.00529236192240545,"1 Predator + 1 Prey",-2.68065278810431,FALSE
"110","x10_harbour_s_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak",24,119.643352335571,126.711675317659,0.779116369297715,0.297860641065003,-0.613080028554731,0.000143674086900969,0.461684656957045,0.00409835433790073,-0.444061541149171,0.0131131551913084,0.0523347461061721,0.779348742649874,"2 Predators",-2.62447818055665,FALSE
"111","x10_californian_s_l_2yr_lead_ws","x10_harbour_s_2yr_lead_ws",24,119.6509232773,126.719246259388,0.822110532045057,0.260177391031283,-0.613080028554731,0.000143674086900969,0.487328708735,0.00108294147597054,0.0436401950857702,0.795797417279017,-0.392652922799453,0.0201208311447059,"2 Predators",-2.61690723882805,FALSE
"112","x10_harbour_s_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead",24,119.656398154017,126.724721136105,0.811364295906948,0.269656415582719,-0.613080028554731,0.000143674086900969,0.46796061976568,0.00255235938097842,-0.435034395385707,0.00948545855813832,-0.0433163294309674,0.800845129450164,"2 Predators",-2.61143236211115,FALSE
"113","x10_harbour_s_2yr_lead_ws","x13_hexagram_wai",24,119.663487906876,126.731810888964,0.783831218747395,0.293645660329065,-0.613080028554731,0.000143674086900969,0.46696722184923,0.00213464286668352,-0.401007534239268,0.0127222895436061,0.0404302818081091,0.805532849193079,"1 Predator + 1 Prey",-2.60434260925155,FALSE
"114","x10_harbour_s_2yr_lead_ws","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,119.669491302923,126.73781428501,0.816199063131752,0.265311623112057,-0.613080028554731,0.000143674086900969,0.47090711531325,0.00218212078103974,-0.426723335705089,0.00679011996555356,0.0358115884687527,0.824013991640061,"2 Predators",-2.59833921320524,FALSE
"115","x15_sablefish_recruitment_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,119.692598128013,126.760921110101,0.84321917575391,0.240953719852075,-0.613080028554731,0.000143674086900969,0.525979494639874,0.000985664021050603,0.257536056459772,0.129727780167254,-0.448105659914191,0.00722295903850112,"1 Predator + 1 Prey",-2.57523238811518,FALSE
"116","x10_harbour_s_2yr_lead_ws","x14_pink_salmon",24,119.715339689796,126.783662671884,0.779507257675186,0.297046684654982,-0.613080028554731,0.000143674086900969,0.479319066472456,0.00195089826770301,-0.418781987367489,0.0255552611325152,-0.00739959531166138,0.968977185985267,"1 Predator + 1 Prey",-2.55249082633173,FALSE
"117","x15_dfa_sleeper_shark_bsai_pred_ak","x14_pink_salmon_north_america",24,119.797236067973,126.86555905006,0.873142626779983,0.212500357025307,-0.613080028554731,0.000143674086900969,0.59683827574141,6.44639327143093e-05,-0.299159452230057,0.0548156339326276,-0.20641802233912,0.1853916148843,"1 Predator + 1 Prey",-2.47059444815534,FALSE
"118","x15_dfa_sleeper_shark_bsai_pred_ak","x13_hexagram_eai",24,119.798814809652,126.86713779174,0.897016686369174,0.188891429041634,-0.613080028554731,0.000143674086900969,0.540394322241399,0.000384858213293704,-0.283783719396873,0.0721400693763532,-0.214799681981778,0.180519886953745,"1 Predator + 1 Prey",-2.46901570647603,FALSE
"119","x15_salmon_shark_go_a_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,119.801845640707,126.870168622795,1,0,-0.613080028554731,0.000143674086900969,0.456176816248095,0.00337661214672647,-0.223911925899279,0.138923681322897,-0.38616472995154,0.0140679388443739,"1 Predator + 1 Prey",-2.46598487542079,FALSE
"120","x15_spiny_dogfish_go_a_pred_ak","x13_wgoa_cap_pcod",24,119.833677176765,126.902000158852,0.935869867120459,0.14581890808582,-0.613080028554731,0.000143674086900969,0.442780629122326,0.00793198950941632,0.203207555327319,0.190854518389423,0.403894422088076,0.0133648261983661,"1 Predator + 1 Prey",-2.43415333936321,FALSE
"121","x15_dfa_sleeper_shark_bsai_pred_ak","x13_hexagram_wai",24,119.93359542106,127.001918403148,0.814180749251064,0.265522980890244,-0.613080028554731,0.000143674086900969,0.503014589391264,0.00100242633127134,-0.365230710685613,0.0149751780613878,0.209579758730871,0.171910750241688,"1 Predator + 1 Prey",-2.33423509506784,FALSE
"122","x15_arrowtooth_flounder_biomass_pred_ak","x13_mid_il_capelin",24,119.96030741013,127.028630392218,0.822088211034197,0.258404089366862,-0.613080028554731,0.000143674086900969,0.438621275879757,0.00835940674011826,-0.222947184078013,0.154528078439807,0.385324584776337,0.0165104415708561,"1 Predator + 1 Prey",-2.30752310599755,FALSE
"123","x15_dfa_sleeper_shark_bsai_pred_ak","x13_mid_il_capelin",24,120.005968436607,127.074291418695,0.866921624033191,0.21740687275727,-0.613080028554731,0.000143674086900969,0.467059401064046,0.00438992174112207,-0.246672896301242,0.138524767525457,0.242421051284134,0.174779534797951,"1 Predator + 1 Prey",-2.26186207952108,FALSE
"124","x15_shark_enso_roll2","x12_copepod_com_w_go_a",24,120.020037930856,127.088360912944,0.841450530303398,0.240790689077655,-0.613080028554731,0.000143674086900969,0.505961087319794,0.00285976431054324,-0.440704551595777,0.00800958497897941,-0.202325353385308,0.275821937074985,"1 Predator + 1 Prey",-2.24779258527218,TRUE
"125","x15_pacific_cod_biomass_pred_ak","x14_pink_salmon_north_america",24,120.070091325376,127.138414307464,0.971647955470517,0.0946494663823358,-0.613080028554731,0.000143674086900969,0.47385286993993,0.00464248366703557,0.365119092206659,0.0835205013730818,-0.506975893815773,0.0110921136527862,"1 Predator + 1 Prey",-2.19773919075169,FALSE
"126","x15_sablefish_biomass_pred_ak","x13_stka_herr_matbiom",24,120.216764752117,127.285087734205,0.77347556661696,0.298860862777311,-0.613080028554731,0.000143674086900969,0.569682972757842,0.00033286321817716,-0.350787267980574,0.22040140169701,0.639396348195429,0.0214418181855991,"1 Predator + 1 Prey",-2.05106576401113,FALSE
"127","x10_californian_s_l_2yr_lead_ws","x13_stka_herr_matbiom",24,120.233401076773,127.301724058861,0.728034000825479,0.337405156346992,-0.613080028554731,0.000143674086900969,0.615621796274858,5.56661689965487e-05,0.18805397023631,0.216060056414377,0.32752206646737,0.0337335611151541,"1 Predator + 1 Prey",-2.03442943935491,FALSE
"128","x15_shark_enso_roll2","x14_pink_salmon",24,120.268487710869,127.336810692956,0.77509530002294,0.297128589686229,-0.613080028554731,0.000143674086900969,0.629615193456924,3.90999789576796e-05,-0.315140774646718,0.0522453248391239,0.157480098586245,0.339034962845263,"1 Predator + 1 Prey",-1.9993428052594,TRUE
"129","x15_spiny_dogfish_go_a_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,120.29545323024,127.363776212328,0.840808808435637,0.239864602097645,-0.613080028554731,0.000143674086900969,0.517607028220834,0.001179377595528,0.262095948404158,0.103264436020403,-0.37877258855753,0.018339411573129,"1 Predator + 1 Prey",-1.9723772858878,FALSE
"130","x10_northern_f_s_2yr_lead_ws","x15_shark_enso_roll2",24,120.314736889148,127.383059871235,0.862469193672426,0.22003511982881,-0.613080028554731,0.000143674086900969,0.557700480207218,0.000357461599000519,0.15259375537884,0.355440615262635,-0.314340734584406,0.0513665396653216,"2 Predators",-1.95309362698043,TRUE
"131","x15_sablefish_recruitment_pred_ak","x13_mid_il_capelin",24,120.319484551139,127.387807533227,0.854185308966248,0.227636150246436,-0.613080028554731,0.000143674086900969,0.404312502268224,0.0146938576708182,0.213169234561901,0.206791197505478,0.455371522010625,0.00773892411946653,"1 Predator + 1 Prey",-1.94834596498862,FALSE
"132","x15_shark_catch_go_a_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,120.352240941036,127.420563923124,0.842012395623278,0.238475193704308,-0.613080028554731,0.000143674086900969,0.510427363201367,0.00137494159608464,0.257004478292402,0.10875389934509,-0.376274308878252,0.0189567441036556,"1 Predator + 1 Prey",-1.91558957509204,FALSE
"133","x15_shark_catch_go_a_pred_ak","x13_hexagram_eai",24,120.353817094968,127.422140077056,0.795005897715298,0.279550819637324,-0.613080028554731,0.000143674086900969,0.541115855811771,0.000585193077661916,0.253208362832,0.113355115181921,-0.368042717868594,0.0191340719539088,"1 Predator + 1 Prey",-1.91401342115975,FALSE
"134","x15_sablefish_recruitment_pred_ak","x14_pink_salmon_asia",24,120.364339101883,127.43266208397,0.835270643926713,0.244423198190409,-0.613080028554731,0.000143674086900969,0.580155684116897,0.000349985998609137,-0.329955670638693,0.161918091525475,0.562059226325302,0.0123370631833319,"1 Predator + 1 Prey",-1.90349141424528,FALSE
"135","x15_salmon_shark_go_a_pred_ak","x13_wgoa_cap_pcod",24,120.399105551904,127.467428533992,1,0,-0.613080028554731,0.000143674086900969,0.388886168716038,0.0182547990072868,-0.158765380723761,0.293482225604059,0.385699567618359,0.0191914284024013,"1 Predator + 1 Prey",-1.86872496422399,FALSE
"136","x15_dfa_sleeper_shark_bsai_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,120.400808867527,127.469131849615,0.904472359634388,0.178720352789015,-0.613080028554731,0.000143674086900969,0.531128913402143,0.000975290460281109,-0.236793087740951,0.20375009641715,-0.204755486222811,0.290504990183986,"1 Predator + 1 Prey",-1.86702164860083,FALSE
"137","x15_arrowtooth_flounder_biomass_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,120.424150486366,127.492473468454,0.82326744244094,0.25466076969867,-0.613080028554731,0.000143674086900969,0.531846989917875,0.00126004254480838,-0.19568397381975,0.217190616197573,-0.336383501734305,0.032959062271019,"1 Predator + 1 Prey",-1.84368002976188,FALSE
"138","x15_dfa_sleeper_shark_bsai_pred_ak","x15_shark_enso_roll2",24,120.4529710779,127.521294059988,0.835993461914195,0.24328507233205,-0.613080028554731,0.000143674086900969,0.601021984728357,7.30524756491491e-05,-0.188089902772786,0.401348363245244,-0.231391420598809,0.302623312183074,"2 Predators",-1.81485943822818,TRUE
"139","x15_shark_enso_roll2","x13_ammod_wai",24,120.463173194423,127.531496176511,0.700606315831925,0.358978637803216,-0.613080028554731,0.000143674086900969,0.570130492217094,0.00016995547437193,-0.228883222049307,0.300492048390639,-0.188188401902565,0.394988464978213,"1 Predator + 1 Prey",-1.80465732170487,TRUE
"140","x15_shark_enso_roll2","x12_copepod_com_e_go_a",24,120.489179226032,127.557502208119,0.795278093614833,0.278449673281012,-0.613080028554731,0.000143674086900969,0.61592842456844,5.53178740225757e-05,-0.35328392679151,0.0210674392300494,0.126400310333398,0.412397724905378,"1 Predator + 1 Prey",-1.77865129009638,TRUE
"141","x15_spiny_dogfish_go_a_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",24,120.497488960073,127.565811942161,0.873190499880358,0.209103949200655,-0.613080028554731,0.000143674086900969,0.544426222628369,0.000869795866989875,-0.242071576470862,0.329844167725399,-0.534466978578503,0.0256286533434724,"2 Predators",-1.77034155605469,FALSE
"142","x15_sablefish_biomass_pred_ak","x13_ammod_wai",24,120.517680737257,127.586003719345,0.566423163374521,0.479845048898831,-0.613080028554731,0.000143674086900969,0.574445550034201,0.000286810606050514,0.154328048337412,0.330671956939094,-0.34061719929772,0.0252487401748949,"1 Predator + 1 Prey",-1.75014977887099,FALSE
"143","x15_dfa_sleeper_shark_bsai_pred_ak","x12_copepod_com_w_go_a",24,120.540891991894,127.609214973982,0.860942289099685,0.220300839447375,-0.613080028554731,0.000143674086900969,0.505664596061135,0.00336832578810564,-0.420516164903588,0.0120303488582849,-0.186296078786858,0.320043535450261,"1 Predator + 1 Prey",-1.72693852423419,FALSE
"144","x15_sablefish_recruitment_pred_ak","x13_egoa_herring",24,120.571326424229,127.639649406317,0.71216869232865,0.348239091204331,-0.613080028554731,0.000143674086900969,0.573822924280587,0.000353505076022609,-0.217110757062711,0.277833104119734,0.479508626012447,0.0128997879248385,"1 Predator + 1 Prey",-1.69650409189853,FALSE
"145","x15_sablefish_biomass_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",24,120.58876081317,127.657083795258,0.707069247722682,0.352432657181389,-0.613080028554731,0.000143674086900969,0.62914407500133,7.17728337955581e-05,0.151980151913464,0.342321342604623,-0.340484364587152,0.026258382148989,"2 Predators",-1.67906970295812,FALSE
"146","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x13_ammod_wai",24,120.632718480518,127.701041462606,0.730525100548124,0.332218324963654,-0.613080028554731,0.000143674086900969,0.481110626084516,0.00200325639222587,0.184683793943039,0.340999974297274,-0.469764741761538,0.0134207453229878,"1 Predator + 1 Prey",-1.63511203560958,FALSE
"147","x15_dfa_sleeper_shark_bsai_pred_ak","x12_copepod_com_e_go_a",24,120.663341996546,127.731664978633,0.820192243510318,0.255928985851955,-0.613080028554731,0.000143674086900969,0.612867578604031,6.31677576099499e-05,-0.34518019393471,0.0238111239991485,0.142000545830726,0.356530620331076,"1 Predator + 1 Prey",-1.60448851958233,FALSE
"148","x10_dfa_ssl_est_wholerange_2yr_lead","x13_ammod_wai",24,120.676213363109,127.744536345197,0.728474835487485,0.333611408000776,-0.613080028554731,0.000143674086900969,0.475856485809539,0.00243273083616447,-0.204926879734436,0.349717350474398,-0.502759933384023,0.0189027640454502,"1 Predator + 1 Prey",-1.59161715301914,FALSE
"149","x15_shark_catch_go_a_pred_ak","x13_stka_herr_matbiom",24,120.750170016864,127.818492998952,0.584989095765401,0.459463187830164,-0.613080028554731,0.000143674086900969,0.649882400987421,4.51960286311781e-05,0.156298086052196,0.321521564838591,0.345624761606594,0.0253556836911408,"1 Predator + 1 Prey",-1.51766049926357,FALSE
