"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight"
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.839889808578,138.442374281709,0.716298803352587,0.282438469671507,0.437635516029933,"x13_gadid_wai","x14_pink_salmon_asia","x10_dfa_ssl_est_wholerange_2yr_lead",0.118550887756435,0.455180145184368,0.324337392824788,0.104567121382855,-0.010252355633192,0.959040515374969,3,FALSE,FALSE,FALSE,FALSE,0,"M4110",1.57205929244972,0.136650352067042,29.6246674812498,1.00526259355824e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_arrowtooth_flounder_biomass_pred_ak",24,127.834279686388,138.436764159519,0.59715692994108,0.368660904875517,0.436556873702301,"x13_gadid_wai","x14_pink_salmon_asia","x15_arrowtooth_flounder_biomass_pred_ak",0.12327573202,0.448246408379316,0.303683618838421,0.181094556855302,-0.0210108466953154,0.92763241439475,3,FALSE,FALSE,FALSE,FALSE,0,"M4111",1.56644917025989,0.13557170973941,29.61905735906,1.00808637513798e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_sablefish_biomass_pred_ak",24,127.795787351502,138.398271824633,0.71546734409873,0.283338938017496,0.439913654589854,"x13_gadid_wai","x14_pink_salmon_asia","x15_sablefish_biomass_pred_ak",0.13749209538148,0.43917883736115,0.339445625390385,0.0712896709368851,-0.045810129746203,0.828754314792556,3,FALSE,FALSE,FALSE,FALSE,0,"M4112",1.52795683537383,0.138928490626964,29.5805650241739,1.02767608302028e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_sablefish_recruitment_pred_ak",24,125.785412069588,136.387896542719,0.78527617940617,0.246829410879601,0.501521236300023,"x13_gadid_wai","x14_pink_salmon_asia","x15_sablefish_recruitment_pred_ak",0.115488699450524,0.443983316975988,0.547527852166129,0.0126479422002503,-0.326787069227832,0.142769706838994,3,FALSE,FALSE,FALSE,FALSE,0,"M4113",-0.482418446540208,0.200536072337133,27.5701897422599,2.8080426196856e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_pacific_cod_biomass_pred_ak",24,121.493706293072,132.096190766204,0.906622799266848,0.165990009302413,0.584480784484716,"x13_gadid_wai","x14_pink_salmon_asia","x15_pacific_cod_biomass_pred_ak",0.290073205477223,0.0559324079676613,0.610039957069713,0.000595806382420516,0.527541463579505,0.00702026882893758,3,FALSE,FALSE,FALSE,FALSE,0,"M4114",-4.77412422305579,0.283495620521826,23.2784839657443,2.40068823124223e-06
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_spiny_dogfish_go_a_pred_ak",24,127.254517940112,137.857002413243,0.736932829588239,0.272167504324637,0.459133090686824,"x13_gadid_wai","x14_pink_salmon_asia","x15_spiny_dogfish_go_a_pred_ak",0.105166908976307,0.502003991758801,0.472238941546354,0.0641398839569181,-0.198221127462773,0.44038777489812,3,FALSE,FALSE,FALSE,FALSE,0,"M4115",0.986687423983682,0.158147926723933,29.0392956127838,1.34707385979802e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,126.827064595603,137.429549068734,0.786963012551736,0.239539666644276,0.46408865703288,"x13_gadid_wai","x14_pink_salmon_asia","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.126247770813611,0.413220020580369,0.47323619837901,0.0306871023052946,0.224172653383033,0.308461566188959,3,FALSE,FALSE,FALSE,FALSE,0,"M4116",0.559234079474521,0.163103493069989,28.6118422682746,1.66806021097474e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_salmon_shark_go_a_pred_ak",24,127.774134403459,138.376618876591,0.754625467526417,0.25634603888362,0.438223118860898,"x13_gadid_wai","x14_pink_salmon_asia","x15_salmon_shark_go_a_pred_ak",0.111574369162493,0.486088976235787,0.304450928388121,0.0716643023688173,-0.0438415225567581,0.793547551304068,3,FALSE,FALSE,FALSE,FALSE,0,"M4117",1.5063038873312,0.137237954898007,29.5589120761313,1.03886263764009e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_shark_catch_go_a_pred_ak",24,127.823947630038,138.426432103169,0.699154188721782,0.294513256273212,0.438900566326045,"x13_gadid_wai","x14_pink_salmon_asia","x15_shark_catch_go_a_pred_ak",0.118311938217326,0.453024236072382,0.33443196038789,0.0942437749012655,-0.027247248640744,0.89155760089133,3,FALSE,FALSE,FALSE,FALSE,0,"M4118",1.55611711390983,0.137915402363154,29.6087253027099,1.01330765277645e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_dfa_sleeper_shark_bsai_pred_ak",24,125.196076994408,135.79856146754,0.766900386693943,0.263797839175019,0.497925625051538,"x13_gadid_wai","x14_pink_salmon_asia","x15_dfa_sleeper_shark_bsai_pred_ak",0.224784182198755,0.164569489381482,0.0354190969339509,0.876275203071068,-0.378594510405927,0.0943893322616616,3,FALSE,FALSE,FALSE,FALSE,0,"M4119",-1.07175352171961,0.196940461088647,26.9808546670805,3.77030236661063e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_ishark_z",24,125.196338843679,135.79882331681,0.740722458452853,0.283088379557415,0.512220905432214,"x13_gadid_wai","x14_pink_salmon_asia","x15_ishark_z",0.204601815174431,0.19373594679029,0.21403804684685,0.193086794421497,-0.280373931860265,0.0944065480055774,3,TRUE,FALSE,FALSE,TRUE,1,"M4120",-1.07149167244941,0.211235741469324,26.9811165163507,3.76980877346152e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_issl_z",24,123.36799923443,133.970483707562,0.82353690457241,0.230517716175693,0.534109776001969,"x13_gadid_wai","x14_pink_salmon_asia","x15_issl_z",0.066008677593886,0.649969031769997,0.453520472988159,0.00426631301632252,-0.350390919069163,0.0265656980352718,3,FALSE,TRUE,FALSE,TRUE,1,"M4121",-2.89983128169789,0.233124612039078,25.1527769071022,9.40455439060539e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_ishark_df_asleeper_z",24,125.731562562108,136.334047035239,0.732711244747117,0.285455167307724,0.479633822014355,"x13_gadid_wai","x14_pink_salmon_asia","x15_ishark_df_asleeper_z",0.218673142649447,0.184483449828275,0.101426636804179,0.632522747221953,-0.315794506837995,0.137422633893155,3,TRUE,FALSE,FALSE,TRUE,1,"M4122",-0.536267954020531,0.178648658051465,27.5163402347796,2.88467550704316e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_icsl_risk_eulachon75_shad25",24,127.447835325451,138.050319798583,0.728294895056504,0.276881922061865,0.437272145484974,"x13_gadid_wai","x14_pink_salmon_asia","x15_icsl_risk_eulachon75_shad25",0.119921666669185,0.442524701377423,0.315900806015245,0.0477073070673517,0.0990950392396588,0.528147136548682,3,FALSE,FALSE,TRUE,TRUE,1,"M4123",1.18000480932332,0.136286981522084,29.2326129981234,1.22296230694095e-07
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x15_icsl_cslchin_ratio",24,123.306076986881,133.908561460013,0.89419209129141,0.171524677273271,0.536796502093561,"x13_gadid_wai","x14_pink_salmon_asia","x15_icsl_cslchin_ratio",0.0112533110861869,0.940683583985781,0.555473426702544,0.00212097361811514,-0.423039657688344,0.0254423024917538,3,FALSE,FALSE,TRUE,TRUE,1,"M4124",-2.96175352924698,0.23581133813067,25.0908546595531,9.70028440664783e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x13_egoa_herring",24,120.056660726822,130.659145199953,0.897548843966145,0.179567285443435,0.575653305207119,"x13_gadid_wai","x13_wgoa_cap_pcod","x13_egoa_herring",0.0920855039385284,0.547192148505717,0.447245684487725,0.00262273868139551,0.350153250836209,0.0205035994444722,3,FALSE,FALSE,FALSE,FALSE,0,"M4125",-6.21116978930615,0.274668141244228,21.8414383994939,4.92477329645543e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x21_sst_wgoa_coastwatch_junjulaug",24,119.386324439961,129.988808913092,1,0,0.584359742696144,"x13_gadid_wai","x13_wgoa_cap_pcod","x21_sst_wgoa_coastwatch_junjulaug",0.183738867331548,0.181968582284783,0.238165888575151,0.160877458963369,-0.448411683762189,0.0127725391146583,3,FALSE,FALSE,FALSE,FALSE,0,"M4126",-6.8815060761674,0.283374578733253,21.1711021126327,6.88569716659254e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x21_pdo_djf",24,121.897308838789,132.49979331192,1,0,0.539692856555206,"x13_gadid_wai","x13_wgoa_cap_pcod","x21_pdo_djf",0.199905706847075,0.168130027151058,0.308891744883971,0.0757097154752178,-0.299663422810968,0.0736235316505687,3,FALSE,FALSE,FALSE,FALSE,0,"M4127",-4.37052167733944,0.238707692592316,23.6820865114607,1.96198003726461e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x21_enso_dj",24,124.496817589973,135.099302063104,0.993867961104919,0.038177623142226,0.495951778819322,"x13_gadid_wai","x13_wgoa_cap_pcod","x21_enso_dj",0.268259880130649,0.0794854533685996,0.481205777009257,0.00449152694074062,0.104178832712028,0.522921780508234,3,FALSE,FALSE,FALSE,FALSE,0,"M4128",-1.77101292615512,0.194966614856432,26.281595262645,5.34833289430387e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x13_mid_il_capelin",24,124.829438589162,135.431923062294,0.913371834076044,0.148582643512647,0.47847075621235,"x13_gadid_wai","x13_wgoa_cap_pcod","x13_mid_il_capelin",0.251078288822927,0.09714148545685,0.348820248352704,0.403343299408092,0.115218564841486,0.788184648863467,3,FALSE,FALSE,FALSE,FALSE,0,"M4129",-1.43839192696578,0.17748559224946,26.6142162618343,4.52887880394124e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x13_stka_herr_matbiom",24,121.403020322337,132.005504795469,0.930364288902464,0.141752186885043,0.55450869032278,"x13_gadid_wai","x13_wgoa_cap_pcod","x13_stka_herr_matbiom",0.101223891834802,0.527873080611776,0.413941729894321,0.00723017200998188,0.305590137605143,0.0522940559612719,3,FALSE,FALSE,FALSE,FALSE,0,"M4130",-4.86481019379067,0.253523526359889,23.1877979950094,2.51204822087594e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x10_californian_s_l_2yr_lead_ws",24,123.830448136844,134.432932609975,0.973562368873195,0.081262231699546,0.50533161257652,"x13_gadid_wai","x13_wgoa_cap_pcod","x10_californian_s_l_2yr_lead_ws",0.274971460307664,0.0669610246859926,0.393639113849672,0.020704963599534,0.163076649688074,0.295294563313264,3,FALSE,FALSE,FALSE,FALSE,0,"M4131",-2.43738237928414,0.204346448613629,25.6152258095159,7.46309069258244e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x10_harbour_s_2yr_lead_ws",24,119.096365313253,129.698849786384,0.951776614045044,0.12173502534417,0.582859997791623,"x13_gadid_wai","x13_wgoa_cap_pcod","x10_harbour_s_2yr_lead_ws",0.218185507098284,0.105609010875509,0.380768269365957,0.0102471648997615,-0.343252818139993,0.0103861956283817,3,FALSE,FALSE,FALSE,FALSE,0,"M4132",-7.1714652028752,0.281874833828733,20.8811429859249,7.9599757165944e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x10_northern_f_s_2yr_lead_ws",24,124.688871417522,135.291355890653,1,0,0.486274594980298,"x13_gadid_wai","x13_wgoa_cap_pcod","x10_northern_f_s_2yr_lead_ws",0.235682915682346,0.125805956172234,0.409883167972157,0.0286197993742046,0.0789875536289177,0.643970746345335,3,FALSE,FALSE,FALSE,FALSE,0,"M4133",-1.57895909860625,0.185289431017407,26.4736490901938,4.8586372144059e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x10_dfa_ssl_est_wholerange_2yr_lead",24,124.718798999994,135.321283473126,0.922288600376607,0.140392455647731,0.485372021232394,"x13_gadid_wai","x13_wgoa_cap_pcod","x10_dfa_ssl_est_wholerange_2yr_lead",0.248066487464109,0.100428698076038,0.430688629590335,0.0118480540350197,0.0673617509833821,0.668457782195847,3,FALSE,FALSE,FALSE,FALSE,0,"M4134",-1.54903151613399,0.184386857269504,26.5035766726661,4.78647483931058e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_arrowtooth_flounder_biomass_pred_ak",24,120.368927037905,130.971411511036,0.789748300737037,0.272651765243235,0.569154767082427,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_arrowtooth_flounder_biomass_pred_ak",0.295084831599641,0.034200348763666,0.507492932859344,0.000818849912052055,-0.317490110829216,0.0255110250175614,3,FALSE,FALSE,FALSE,FALSE,0,"M4135",-5.89890347822353,0.268169603119537,22.1537047105766,4.21287404940207e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_sablefish_biomass_pred_ak",24,120.334354892016,130.936839365148,0.93150428035166,0.143384455160403,0.569319282496276,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_sablefish_biomass_pred_ak",0.115004274264355,0.444243399581417,0.582894765393873,0.000281338514990015,0.372683666148042,0.0249025835195045,3,FALSE,FALSE,FALSE,FALSE,0,"M4136",-5.93347562411176,0.268334118533385,22.1191325646883,4.28633116089428e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_sablefish_recruitment_pred_ak",24,119.942161465037,130.544645938168,0.873649153325606,0.202550482655606,0.57240235347319,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_sablefish_recruitment_pred_ak",0.271364447960743,0.0475387694047877,0.653841556596798,0.000136654992098917,0.375898708848863,0.0189194413789717,3,FALSE,FALSE,FALSE,FALSE,0,"M4137",-6.32566905109152,0.2714171895103,21.7269391377086,5.21494151320584e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_pacific_cod_biomass_pred_ak",24,124.009320218663,134.611804691794,1,0,0.498058795137076,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_pacific_cod_biomass_pred_ak",0.200939823903329,0.201581309192484,0.551659704009584,0.00412572753002705,-0.185796828594565,0.340384183406419,3,FALSE,FALSE,FALSE,FALSE,0,"M4138",-2.25851029746525,0.197073631174186,25.7940978913348,6.82459903204466e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_spiny_dogfish_go_a_pred_ak",24,123.011716587773,133.614201060905,0.898713960885311,0.168425770707555,0.520601021909329,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_spiny_dogfish_go_a_pred_ak",0.252092635894105,0.0835443855982034,0.468334613035962,0.00312915696809868,0.205931362860619,0.160852727856417,3,FALSE,FALSE,FALSE,FALSE,0,"M4139",-3.25611392835492,0.219615857946439,24.7964942604452,1.12383878549812e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.885283449671,135.487767922802,1,0,0.481099884981817,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.253358577328307,0.0996585724262902,0.458486996076176,0.00776687929647002,0.0202940840701597,0.89861014893005,3,FALSE,FALSE,FALSE,FALSE,0,"M4140",-1.38254706645719,0.180114721018927,26.6700611223429,4.40417068075522e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_salmon_shark_go_a_pred_ak",24,124.356977109169,134.9594615823,1,0,0.493364000184862,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_salmon_shark_go_a_pred_ak",0.224399434057512,0.14429694724979,0.443655235034177,0.00647420801838883,-0.110264582421154,0.458007125700965,3,FALSE,FALSE,FALSE,FALSE,0,"M4141",-1.91085340695912,0.192378836221972,26.141754781841,5.73567329197141e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_shark_catch_go_a_pred_ak",24,119.874143590917,130.476628064048,0.906894355226202,0.170869310166446,0.577502948812571,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_shark_catch_go_a_pred_ak",0.270966602453331,0.0475259165803181,0.570774384327378,0.000261925258277396,0.340215008872696,0.018035520639073,3,FALSE,FALSE,FALSE,FALSE,0,"M4142",-6.39368692521137,0.276517784849681,21.6589212635887,5.39534643286911e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_dfa_sleeper_shark_bsai_pred_ak",24,122.132193651676,132.734678124807,0.883096546023171,0.185830724664879,0.547614451751031,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_dfa_sleeper_shark_bsai_pred_ak",0.275610754333251,0.0553015711961251,0.316286237669137,0.0694661641369998,-0.27323083829296,0.0866561331811488,3,FALSE,FALSE,FALSE,FALSE,0,"M4143",-4.13563686445221,0.246629287788141,23.9169713243479,1.74457640783614e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_ishark_z",24,121.663610450894,132.266094924025,0.943197092205105,0.126507863513212,0.560611342900988,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_ishark_z",0.307794400350237,0.0337870819349024,0.380468821236148,0.0163159291092394,-0.276580602094497,0.0626243486963163,3,TRUE,FALSE,FALSE,TRUE,1,"M4144",-4.60422006523444,0.259626178938097,23.4483881235656,2.20516730290133e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_issl_z",24,121.454853959681,132.057338432813,1,0,0.548989940394719,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_issl_z",0.232281098242587,0.100241187387615,0.515221610169965,0.000995470149180555,-0.275981931800749,0.0542031053990892,3,FALSE,TRUE,FALSE,TRUE,1,"M4145",-4.81297655644656,0.248004776431829,23.2396316323535,2.44778032953895e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_ishark_df_asleeper_z",24,120.663535258517,131.266019731649,0.916435458375414,0.158687700612689,0.570319563954502,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_ishark_df_asleeper_z",0.308276224133535,0.0291758126180788,0.376257602799932,0.0149251082516009,-0.306857539333859,0.0313227489496737,3,TRUE,FALSE,FALSE,TRUE,1,"M4146",-5.60429525761097,0.269334399991611,22.4483129311891,3.63584292901156e-06
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_icsl_risk_eulachon75_shad25",24,124.828779860042,135.431264333174,1,0,0.484779657566742,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_icsl_risk_eulachon75_shad25",0.25346536705046,0.095111881610779,0.468568151339319,0.00754002043162405,-0.0428709673803109,0.787240645285496,3,FALSE,FALSE,TRUE,TRUE,1,"M4147",-1.43905065608581,0.183794493603851,26.6135575327143,4.53037070179152e-07
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x15_icsl_cslchin_ratio",24,124.410967162946,135.013451636077,1,0,0.490648716218206,"x13_gadid_wai","x13_wgoa_cap_pcod","x15_icsl_cslchin_ratio",0.229550160164693,0.132868408245814,0.459500586794464,0.00484308501733688,-0.110623719074615,0.481442714135579,3,FALSE,FALSE,TRUE,TRUE,1,"M4148",-1.85686335318243,0.189663552255316,26.1957448356177,5.58290984081624e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x21_sst_wgoa_coastwatch_junjulaug",24,112.313780856404,122.916265329536,1,0,0.687942248628224,"x13_gadid_wai","x13_egoa_herring","x21_sst_wgoa_coastwatch_junjulaug",-0.0669087193203355,0.600436955788318,0.426813801184438,0.000980130295129111,-0.628100663420054,3.29345185545726e-06,3,FALSE,FALSE,FALSE,FALSE,0,"M4149",-13.9540496597236,0.386957084665334,14.0985585290765,0.000236445604082312
"3var_global","x13_gadid_wai + x13_egoa_herring + x21_pdo_djf",24,122.352060473144,132.954544946276,0.850875933840698,0.212879487417983,0.528793766530813,"x13_gadid_wai","x13_egoa_herring","x21_pdo_djf",0.00943200680927092,0.952039402220622,0.264814513759952,0.103876570600042,-0.379061170502644,0.0139998560328181,3,FALSE,FALSE,FALSE,FALSE,0,"M4150",-3.91577004298395,0.227808602567923,24.1368381458161,1.5629551703449e-06
"3var_global","x13_gadid_wai + x13_egoa_herring + x21_enso_dj",24,127.73799864365,138.340483116781,0.64174169112454,0.336201525738625,0.417059125213863,"x13_gadid_wai","x13_egoa_herring","x21_enso_dj",-0.00751941647492602,0.965897725271906,0.356291919585497,0.0449152477181654,-0.000691297053619893,0.996722031299732,3,FALSE,FALSE,FALSE,FALSE,0,"M4151",1.4701681275217,0.116073961250973,29.5227763163218,1.05780327634847e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x13_mid_il_capelin",24,122.108330771695,132.710815244827,0.82097542997079,0.23861953632295,0.522878474806933,"x13_gadid_wai","x13_egoa_herring","x13_mid_il_capelin",0.0983105883908172,0.542528959790141,0.304426090652181,0.0556152799122589,0.404850734608846,0.0117728178069021,3,FALSE,FALSE,FALSE,FALSE,0,"M4152",-4.15949974443296,0.221893310844042,23.8931084443671,1.7655163902103e-06
"3var_global","x13_gadid_wai + x13_egoa_herring + x13_stka_herr_matbiom",24,127.61495870433,138.217443177461,0.673778216866795,0.314086956642407,0.423803179456577,"x13_gadid_wai","x13_egoa_herring","x13_stka_herr_matbiom",-0.0147695368759276,0.933143409919849,0.1719919979285,0.756145245904851,0.195508667275472,0.72540478112048,3,FALSE,FALSE,FALSE,FALSE,0,"M4153",1.34712818820154,0.122818015493686,29.3997363770016,1.12492272749723e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x10_californian_s_l_2yr_lead_ws",24,126.62202345922,137.224507932351,0.686724344804655,0.312518952292334,0.446626424590723,"x13_gadid_wai","x13_egoa_herring","x10_californian_s_l_2yr_lead_ws",0.0706858659200237,0.704223527284212,0.275698702962544,0.144582498355616,0.181917748425254,0.285157239143104,3,FALSE,FALSE,FALSE,FALSE,0,"M4154",0.35419294309159,0.145641260627833,28.4068011318917,1.8481441421621e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x10_harbour_s_2yr_lead_ws",24,122.469435561684,133.071920034816,0.673969248081797,0.352836174890012,0.514162340875321,"x13_gadid_wai","x13_egoa_herring","x10_harbour_s_2yr_lead_ws",0.0177228688615502,0.910346051033539,0.262669979541778,0.108192968571666,-0.352571615325951,0.0152131452173243,3,FALSE,FALSE,FALSE,FALSE,0,"M4155",-3.79839495444392,0.21317717691243,24.2542132343562,1.47386886580722e-06
"3var_global","x13_gadid_wai + x13_egoa_herring + x10_northern_f_s_2yr_lead_ws",24,124.42577260459,135.028257077722,0.769481202271506,0.266442894971195,0.494816602001688,"x13_gadid_wai","x13_egoa_herring","x10_northern_f_s_2yr_lead_ws",-0.0338736245781812,0.836544885066988,0.374702039710627,0.02382004830889,0.280482768381353,0.0594847616680449,3,FALSE,FALSE,FALSE,FALSE,0,"M4156",-1.84205791153789,0.193831438038797,26.2105502772622,5.5417337136143e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x10_dfa_ssl_est_wholerange_2yr_lead",24,127.727984751238,138.330469224369,0.653951667633063,0.327407836104181,0.417612790907558,"x13_gadid_wai","x13_egoa_herring","x10_dfa_ssl_est_wholerange_2yr_lead",-0.00181164084489949,0.992147808969855,0.345446805344598,0.0967119231760298,0.0188321314154725,0.92021396596698,3,FALSE,FALSE,FALSE,FALSE,0,"M4157",1.4601542351098,0.116627626944667,29.5127624239099,1.06311292191197e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_arrowtooth_flounder_biomass_pred_ak",24,127.706959910265,138.309444383397,0.586437285972212,0.378170851535785,0.417760837703543,"x13_gadid_wai","x13_egoa_herring","x15_arrowtooth_flounder_biomass_pred_ak",0.00896131460013211,0.963971084009591,0.328643683547221,0.165219715349972,-0.0384876354704764,0.860071578790916,3,FALSE,FALSE,FALSE,FALSE,0,"M4158",1.43912939413715,0.116775673740652,29.4917375829372,1.07434776118458e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_sablefish_biomass_pred_ak",24,123.847868593238,134.45035306637,0.787542020438564,0.256033574726394,0.507445324111056,"x13_gadid_wai","x13_egoa_herring","x15_sablefish_biomass_pred_ak",0.029939535793461,0.853954413821151,0.967631616510281,0.00436370426474864,-0.710371772830888,0.0398755880772537,3,FALSE,FALSE,FALSE,FALSE,0,"M4159",-2.41996192288977,0.206460160148166,25.6326462659103,7.39836775457344e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_sablefish_recruitment_pred_ak",24,126.424037347826,137.026521820957,0.720704280358437,0.289427360826852,0.453353859829472,"x13_gadid_wai","x13_egoa_herring","x15_sablefish_recruitment_pred_ak",-0.0685983146672988,0.700702627100608,0.524630321961814,0.019859216137369,-0.240564242372925,0.245170936793916,3,FALSE,FALSE,FALSE,FALSE,0,"M4160",0.156206831697745,0.152368695866581,28.2088150204978,2.04045949446999e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_pacific_cod_biomass_pred_ak",24,123.817189949463,134.419674422595,0.790749940770677,0.253744048728984,0.509232787386437,"x13_gadid_wai","x13_egoa_herring","x15_pacific_cod_biomass_pred_ak",0.0538615175218453,0.742944757363141,0.546645099744388,0.00357758870540725,0.385967574550181,0.0390366820421675,3,FALSE,FALSE,FALSE,FALSE,0,"M4161",-2.45064056666504,0.208247623423547,25.601967622135,7.51272856528084e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_spiny_dogfish_go_a_pred_ak",24,127.696112118696,138.298596591827,0.624334605649586,0.349414564508199,0.418350242305281,"x13_gadid_wai","x13_egoa_herring","x15_spiny_dogfish_go_a_pred_ak",0.000354058581697762,0.998423796387093,0.338343552779103,0.0871130264265831,0.0369114378214423,0.837734174923574,3,FALSE,FALSE,FALSE,FALSE,0,"M4162",1.42828160256792,0.117365078342391,29.480889791368,1.08019074301557e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,127.574590288891,138.177074762023,0.685987675060781,0.305713616288466,0.418969833727922,"x13_gadid_wai","x13_egoa_herring","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.0185096857382501,0.91661692098874,0.397876049119002,0.0515241746418826,0.075267927870351,0.68551570884207,3,FALSE,FALSE,FALSE,FALSE,0,"M4163",1.3067597727634,0.117984669765032,29.3593679615635,1.14785909905202e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_salmon_shark_go_a_pred_ak",24,127.655005907083,138.257490380214,0.682479573516507,0.307572763303374,0.419628685839937,"x13_gadid_wai","x13_egoa_herring","x15_salmon_shark_go_a_pred_ak",-0.0107128725159938,0.951279166366131,0.340591619649839,0.0659899671988005,-0.0479123966818699,0.773068734505565,3,FALSE,FALSE,FALSE,FALSE,0,"M4164",1.38717539095467,0.118643521877046,29.4397835797548,1.10262174136738e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_shark_catch_go_a_pred_ak",24,127.425266462037,138.027750935168,0.5864477441683,0.380888757691283,0.424128741037014,"x13_gadid_wai","x13_egoa_herring","x15_shark_catch_go_a_pred_ak",0.0033926930133787,0.984550543514299,0.329270242137311,0.0714553898819494,0.0927474557447132,0.574752160324072,3,FALSE,FALSE,FALSE,FALSE,0,"M4165",1.1574359459085,0.123143577074124,29.2100441347086,1.23684090032112e-07
"3var_global","x13_gadid_wai + x13_egoa_herring + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.496269166765,135.098753639897,0.702103163549934,0.316598252436872,0.50789433839343,"x13_gadid_wai","x13_egoa_herring","x15_dfa_sleeper_shark_bsai_pred_ak",0.14317787417626,0.433209370144644,0.16675404280698,0.391245399433001,-0.326237042048826,0.0624580121691931,3,FALSE,FALSE,FALSE,FALSE,0,"M4166",-1.77156134936277,0.206909174430539,26.2810468394373,5.34979967033891e-07
