"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight","exp_sign_1","exp_sign_2","exp_sign_3","pass_sign_1","pass_sign_2","pass_sign_3","n_valid_terms","n_passed_terms","prop_model_signs_met","all_signs_met"
"3var_global","x13_dfa_wgoa_dfa_seabirds + x14_pink_salmon_asia + x15_spiny_dogfish_go_a_pred_ak",24,124.713228917235,135.315713390366,0.935322287483296,0.127199488247665,0.516757989150357,"x13_dfa_wgoa_dfa_seabirds","x14_pink_salmon_asia","x15_spiny_dogfish_go_a_pred_ak",-0.277218819593339,0.0744649552206704,0.415270191340061,0.0881235083570944,-0.207706724858839,0.390743700906712,3,FALSE,FALSE,FALSE,FALSE,0,"M4625",-1.55460159889319,0.215772825187467,26.4980065899067,6.57643151517411e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_egoa_herring + x10_californian_s_l_2yr_lead_ws + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.716380099677,135.318864572809,0.717451530556267,0.303534744631184,0.50746874460219,"x13_egoa_herring","x10_californian_s_l_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak",0.242482694101454,0.131308959902952,-0.16692900571175,0.532566611907092,-0.410222990097415,0.143561124754618,3,FALSE,FALSE,FALSE,FALSE,0,"M6090",-1.55145041645099,0.2064835806393,26.5011577723488,6.56607790608234e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_gadid_wai + x13_hexagram_eai + x21_enso_dj",24,124.716856979133,135.319341452264,0.823562585475273,0.22387244465893,0.483532596893962,"x13_gadid_wai","x13_hexagram_eai","x21_enso_dj",0.341614742905664,0.0361822538950929,-0.459996435872961,0.00528025291755063,0.0562711353236895,0.725293718839968,3,FALSE,FALSE,FALSE,FALSE,0,"M3092",-1.55097353699531,0.182547432931072,26.5016346518045,6.56451247889088e-07,"Positive","Positive","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_gadid_wai + x13_wgoa_cap_pcod + x10_dfa_ssl_est_wholerange_2yr_lead",24,124.718798999994,135.321283473126,0.922288600376606,0.140392455647732,0.485372021232394,"x13_gadid_wai","x13_wgoa_cap_pcod","x10_dfa_ssl_est_wholerange_2yr_lead",0.248066487464109,0.100428698074649,0.430688629590335,0.0118480540368717,0.0673617509833821,0.668457782193069,3,FALSE,FALSE,FALSE,FALSE,0,"M3286",-1.54903151613379,0.184386857269504,26.503576672666,6.55814136251184e-07,"Positive","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon + x13_egoa_herring + x15_sablefish_recruitment_pred_ak",24,124.723864035621,135.326348508753,0.744000936497598,0.283673188130544,0.503924398890044,"x14_pink_salmon","x13_egoa_herring","x15_sablefish_recruitment_pred_ak",0.270432400300819,0.165809353663813,0.425739785917777,0.0247205553879313,-0.352294019580974,0.100340677855474,3,FALSE,FALSE,FALSE,FALSE,0,"M5190",-1.54396648050661,0.202939234927154,26.5086417082932,6.54155376574496e-07,"Negative","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_w_go_a + x13_egoa_herring + x15_sablefish_recruitment_pred_ak",24,124.724538152204,135.327022625336,0.766988941287887,0.266546532916026,0.474994000904011,"x12_copepod_com_w_go_a","x13_egoa_herring","x15_sablefish_recruitment_pred_ak",-0.410655366899007,0.165889609178131,0.543145033244359,0.00449400234024044,0.0468451722238804,0.862111529377847,3,FALSE,FALSE,FALSE,FALSE,0,"M2002",-1.5432923639236,0.17400883694112,26.5093158248762,6.53934925235451e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_e_go_a + x13_ammod_wai + x10_northern_f_s_2yr_lead_ws",24,124.724543117625,135.327027590757,0.712333619263501,0.307313832071298,0.47666266123746,"x12_copepod_com_e_go_a","x13_ammod_wai","x10_northern_f_s_2yr_lead_ws",0.225828973981166,0.137343689548423,-0.28218943483343,0.0825926095969292,0.194400232845094,0.253360450217091,3,FALSE,FALSE,FALSE,FALSE,0,"M1238",-1.54328739850266,0.175677497274569,26.5093207902972,6.5393330170638e-07,"Positive","Positive","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_ammod_wai + x14_pink_salmon + x15_salmon_shark_go_a_pred_ak",24,124.725344334101,135.327828807233,0.700082024208927,0.316517924706464,0.458024775645989,"x13_ammod_wai","x14_pink_salmon","x15_salmon_shark_go_a_pred_ak",-0.457760031526367,0.0249134110403646,-0.0757977775733614,0.7194479339972,-0.273511059802915,0.0984485881129988,3,FALSE,FALSE,FALSE,FALSE,0,"M2824",-1.54248618202661,0.157039611683099,26.5101220067732,6.53671383105475e-07,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_hexagram_wai + x10_harbour_s_2yr_lead_ws + x15_spiny_dogfish_go_a_pred_ak",24,124.730718785178,135.333203258309,0.829195208619413,0.219452820322472,0.464559172513402,"x13_hexagram_wai","x10_harbour_s_2yr_lead_ws","x15_spiny_dogfish_go_a_pred_ak",0.00854869609572081,0.961025923407977,-0.545601589564425,0.0117490255710837,-0.204311215972017,0.329431206298041,3,FALSE,FALSE,FALSE,FALSE,0,"M4144",-1.5371117309503,0.163574008550512,26.5154964578495,6.51917178698294e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x10_harbour_s_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak + x15_spiny_dogfish_go_a_pred_ak",24,124.733088878592,135.335573351724,0.847867465111946,0.204806468004778,0.465021125276474,"x10_harbour_s_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak","x15_spiny_dogfish_go_a_pred_ak",-0.549274148797139,0.0110168481811244,0.000821694124056348,0.996643814576191,-0.205547274529354,0.431425177016585,3,FALSE,FALSE,FALSE,FALSE,0,"M6899",-1.53474163753589,0.164035961313584,26.5178665512639,6.51145083966823e-07,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_dfa_wgoa_dfa_mid_trophic + x13_wgoa_cap_pcod + x10_northern_f_s_2yr_lead_ws",24,124.734142810852,135.336627283984,0.875383954845354,0.182420690628474,0.490505860031923,"x13_dfa_wgoa_dfa_mid_trophic","x13_wgoa_cap_pcod","x10_northern_f_s_2yr_lead_ws",0.25947632911341,0.129886299008719,0.424878628940369,0.0259800173097964,0.0984108922530034,0.560403300246786,3,FALSE,FALSE,FALSE,FALSE,0,"M4915",-1.53368770527572,0.189520696069033,26.5189204835241,6.50802042955239e-07,"Positive","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_pacific_cod_biomass_pred_ak + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.735173259117,135.337657732248,1,0,0.496509405722341,"x12_dfa_biomass_euph_shelf_sum","x15_pacific_cod_biomass_pred_ak","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.473326801042335,0.00538332643718697,0.348860135705488,0.0662889918415959,-0.323948565500407,0.067121609604688,3,FALSE,FALSE,FALSE,FALSE,0,"M2626",-1.53265725701141,0.195524241759451,26.5199509317884,6.5046682040224e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_hexagram_eai + x13_mid_il_capelin + x15_icsl_cslchin_ratio",24,124.735900244633,135.338384717764,1,0,0.476463677185783,"x13_hexagram_eai","x13_mid_il_capelin","x15_icsl_cslchin_ratio",-0.215831608436447,0.186963477105879,0.335473842365318,0.0674713286437374,-0.208117202611712,0.180080777805333,3,FALSE,FALSE,TRUE,TRUE,1,"M3759",-1.53193027149544,0.175478513222892,26.5206779173044,6.50230423390619e-07,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_gadid_wai + x21_pdo_djf + x15_pacific_cod_biomass_pred_ak",24,124.738530931271,135.341015404403,1,0,0.480513614125528,"x13_gadid_wai","x21_pdo_djf","x15_pacific_cod_biomass_pred_ak",0.147142502012602,0.360205401534512,-0.429089152515084,0.00703832124257531,0.0587387630153223,0.72582216810634,3,FALSE,FALSE,FALSE,FALSE,0,"M3344",-1.52929958485691,0.179528450162638,26.5233086039429,6.49375709391635e-07,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x10_harbour_s_2yr_lead_ws + x10_northern_f_s_2yr_lead_ws + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.739756849567,135.342241322698,0.812135267483639,0.232509401629696,0.481997033472507,"x10_harbour_s_2yr_lead_ws","x10_northern_f_s_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak",-0.291874154420719,0.128666718184653,0.0604419727426808,0.728519346160168,-0.155677382685026,0.412953284062314,3,FALSE,FALSE,FALSE,FALSE,0,"M6862",-1.52807366656148,0.181011869509617,26.5245345222384,6.48977790576707e-07,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_hexagram_wai + x13_pollock_biomass_go_aage3plus_pred_ak + x14_pink_salmon_asia",24,124.740541965322,135.343026438453,0.807460138750166,0.236061007644,0.473774160459308,"x13_hexagram_wai","x13_pollock_biomass_go_aage3plus_pred_ak","x14_pink_salmon_asia",0.311011556460279,0.0633580314508468,-0.174811095653993,0.28518912223675,0.452367316473373,0.00654441351763535,3,FALSE,FALSE,FALSE,FALSE,0,"M3869",-1.52728855080611,0.172788996496418,26.5253196379937,6.48723079230315e-07,"Positive","Positive","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x13_mid_il_capelin + x15_sablefish_recruitment_pred_ak",24,124.741090240696,135.343574713828,0.8448374837831,0.207169581246982,0.481767966809759,"x13_dfa_wgoa_dfa_seabirds","x13_mid_il_capelin","x15_sablefish_recruitment_pred_ak",-0.290899493117711,0.201502090447731,0.238620999117544,0.324525237005323,0.265235097802548,0.1104304421959,3,FALSE,FALSE,FALSE,FALSE,0,"M4728",-1.52674027543193,0.180782802846868,26.5258679133679,6.48545264159835e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_mid_il_capelin + x10_californian_s_l_2yr_lead_ws + x15_arrowtooth_flounder_biomass_pred_ak",24,124.741385467719,135.34386994085,0.736016100197104,0.289508536414319,0.461113695597144,"x13_mid_il_capelin","x10_californian_s_l_2yr_lead_ws","x15_arrowtooth_flounder_biomass_pred_ak",0.555430448901186,0.0130105908133848,-0.32858320441186,0.263474900351443,-0.477014366729466,0.081414805599497,3,FALSE,FALSE,FALSE,FALSE,0,"M6597",-1.52644504840933,0.160128531634253,26.5261631403905,6.48449537181625e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x21_pdo_djf + x15_pacific_cod_biomass_pred_ak + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.742023621904,135.344508095036,1,0,0.485032084453104,"x21_pdo_djf","x15_pacific_cod_biomass_pred_ak","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.440279777115014,0.00541040352099298,0.0666179692985315,0.697247596302524,-0.153779845001061,0.361244346075575,3,FALSE,FALSE,FALSE,FALSE,0,"M6440",-1.52580689422379,0.184046920490214,26.526801294576,6.48242664794369e-07,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_ammod_wai + x13_hexagram_wai + x15_sablefish_biomass_pred_ak",24,124.742524392691,135.345008865822,0.536235189069961,0.449548473948668,0.438321898893899,"x13_ammod_wai","x13_hexagram_wai","x15_sablefish_biomass_pred_ak",-0.32134041115836,0.0294752891438252,0.226814427769792,0.174663491056007,0.210175726280233,0.182706410816055,3,FALSE,FALSE,FALSE,FALSE,0,"M2721",-1.52530612343705,0.137336734931008,26.5273020653628,6.48080374618137e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_gadid_wai + x13_hexagram_eai + x13_dfa_wgoa_dfa_mid_trophic",24,124.744741919311,135.347226392443,0.67391481220067,0.336238047228578,0.47889674890349,"x13_gadid_wai","x13_hexagram_eai","x13_dfa_wgoa_dfa_mid_trophic",0.325456181643558,0.0438216456255547,-0.44381478603021,0.00670827211662206,0.0500928798063179,0.757341543993565,3,FALSE,FALSE,FALSE,FALSE,0,"M3084",-1.52308859681688,0.1779115849406,26.529519591983,6.47362205090359e-07,"Positive","Positive","Positive",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_gadid_wai + x13_hexagram_eai + x13_pollock_biomass_go_aage3plus_pred_ak",24,124.746014891276,135.348499364407,0.81343631963269,0.231485219652356,0.479418222657689,"x13_gadid_wai","x13_hexagram_eai","x13_pollock_biomass_go_aage3plus_pred_ak",0.34779082708103,0.0400150234402021,-0.445418880590611,0.00633914275299086,0.0498174437847372,0.758920571938624,3,FALSE,FALSE,FALSE,FALSE,0,"M3082",-1.52181562485217,0.178433058694798,26.5307925639477,6.46950299221374e-07,"Positive","Positive","Positive",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_ammod_wai + x13_hexagram_wai + x14_pink_salmon_asia",24,124.746090765447,135.348575238579,0.70608966287623,0.311851807207796,0.4629749121638,"x13_ammod_wai","x13_hexagram_wai","x14_pink_salmon_asia",-0.196891868384678,0.286418092943152,0.234972594276502,0.163982490420135,0.257104089631182,0.183179077248983,3,FALSE,FALSE,FALSE,FALSE,0,"M2708",-1.52173975068098,0.16198974820091,26.5308684381189,6.46925756278045e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_spiny_dogfish_go_a_pred_ak + x15_icsl_cslchin_ratio",24,124.746743295705,135.349227768837,0.842357062520354,0.209099788042029,0.48186531857334,"x12_dfa_biomass_euph_shelf_sum","x15_spiny_dogfish_go_a_pred_ak","x15_icsl_cslchin_ratio",-0.227401849900048,0.24719339574009,0.514203578518717,0.0422136366235213,-0.373616602911907,0.205935649004656,3,FALSE,FALSE,TRUE,TRUE,1,"M2635",-1.52108722042288,0.18088015461045,26.531520968377,6.46714721391223e-07,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_ammod_wai + x21_enso_dj + x15_salmon_shark_go_a_pred_ak",24,124.74704144531,135.349525918441,0.705206817296962,0.312508636655181,0.458455493407216,"x13_ammod_wai","x21_enso_dj","x15_salmon_shark_go_a_pred_ak",-0.415465902339863,0.00596817280777695,-0.0548053704964188,0.743333464938786,-0.23292354984457,0.13498730706002,3,FALSE,FALSE,FALSE,FALSE,0,"M2957",-1.52078907081838,0.157470329444325,26.5318191179815,6.46618319707728e-07,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x14_pink_salmon_asia + x13_egoa_herring",24,124.747541970232,135.350026443364,0.737895498337658,0.28806899719471,0.497473666895783,"x12_dfa_biomass_euph_shelf_sum","x14_pink_salmon_asia","x13_egoa_herring",-0.223784326660536,0.170106038555495,0.210222258521464,0.230768590925153,0.164994382029773,0.370916306291056,3,FALSE,FALSE,FALSE,FALSE,0,"M2416",-1.52028854589562,0.196488502932893,26.5323196429042,6.46456515663049e-07,"Positive","Negative","Positive",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_hexagram_wai + x13_wgoa_cap_pcod + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.749630351769,135.352114824901,0.936774236649711,0.125564265912708,0.469510854908609,"x13_hexagram_wai","x13_wgoa_cap_pcod","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.300690162153507,0.0906719753037852,0.379490565913175,0.0216198483022747,-0.145566393189771,0.396243838181366,3,FALSE,FALSE,FALSE,FALSE,0,"M4021",-1.51820016435889,0.168525690945718,26.5344080244409,6.45781844041483e-07,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x12_copepod_com_w_go_a + x13_dfa_wgoa_dfa_mid_trophic + x13_egoa_herring",24,124.750114749404,135.352599222535,0.768422556419196,0.265326039977495,0.475589781516913,"x12_copepod_com_w_go_a","x13_dfa_wgoa_dfa_mid_trophic","x13_egoa_herring",-0.391752732407547,0.239094869265188,0.0241712430396399,0.946090658351971,0.544741422780228,0.00904257485923399,3,FALSE,FALSE,FALSE,FALSE,0,"M1885",-1.51771576672434,0.174604617554023,26.5348924220755,6.45625455381977e-07,"Positive","Positive","Positive",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_e_go_a + x15_spiny_dogfish_go_a_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.750842292834,135.353326765965,0.901901814996973,0.159395336328914,0.520556698703449,"x12_copepod_com_e_go_a","x15_spiny_dogfish_go_a_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",0.210340618965341,0.178295474347251,-0.343700215529724,0.158260818749062,-0.590285981596451,0.00959514505554293,3,FALSE,FALSE,FALSE,FALSE,0,"M1672",-1.51698822329431,0.219571534740559,26.5356199655055,6.45390637815399e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_hexagram_wai + x13_mid_il_capelin + x15_spiny_dogfish_go_a_pred_ak",24,124.751240669699,135.35372514283,0.852571639555589,0.200976821735401,0.460611151043693,"x13_hexagram_wai","x13_mid_il_capelin","x15_spiny_dogfish_go_a_pred_ak",0.253762474691037,0.123819576070925,0.420707896254201,0.0119221155942559,0.123640042448065,0.420040263051109,3,FALSE,FALSE,FALSE,FALSE,0,"M4105",-1.51658984642904,0.159625987080802,26.5360183423708,6.45262096268237e-07,"Positive","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_hexagram_eai + x13_hexagram_wai + x14_pink_salmon",24,124.751519831309,135.354004304441,0.814897649148145,0.230341732207774,0.477149781734052,"x13_hexagram_eai","x13_hexagram_wai","x14_pink_salmon",-0.276359834895183,0.0675967573347838,0.189680517937499,0.251814616719282,0.290767200873374,0.0570922965095211,3,FALSE,FALSE,FALSE,FALSE,0,"M3490",-1.51631068481876,0.176164617771161,26.5362975039811,6.45172036350777e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x14_pink_salmon_asia + x13_stka_herr_matbiom",24,124.752918490554,135.355402963685,0.759860232899704,0.271687609942871,0.500926967612226,"x12_dfa_biomass_euph_shelf_sum","x14_pink_salmon_asia","x13_stka_herr_matbiom",-0.206429148400859,0.226734776329461,0.227361716145483,0.172770159933078,0.163279394220942,0.372581329702189,3,FALSE,FALSE,FALSE,FALSE,0,"M2421",-1.51491202557401,0.199941803649336,26.5376961632258,6.44721006161995e-07,"Positive","Negative","Positive",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_w_go_a + x13_egoa_herring + x15_salmon_shark_go_a_pred_ak",24,124.753168479088,135.35565295222,0.779396744238928,0.257115875696745,0.475691384249031,"x12_copepod_com_w_go_a","x13_egoa_herring","x15_salmon_shark_go_a_pred_ak",-0.375887438732427,0.0788343608280024,0.554269899824238,0.00598058982861316,0.00619539739540973,0.968921902593723,3,FALSE,FALSE,FALSE,FALSE,0,"M2006",-1.51466203703987,0.174706220286141,26.53794615176,6.44640424768577e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x10_harbour_s_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead + x15_sablefish_biomass_pred_ak",24,124.754098612484,135.356583085616,0.690419912892931,0.32361085027308,0.463261352197396,"x10_harbour_s_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead","x15_sablefish_biomass_pred_ak",-0.429541657236939,0.0115619119745578,-0.0727775277493479,0.678822260675925,0.148836632037554,0.337612738125132,3,FALSE,FALSE,FALSE,FALSE,0,"M6866",-1.51373190364367,0.162276188234506,26.5388762851562,6.44340693677646e-07,"Negative","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_w_go_a + x13_egoa_herring + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.754120660001,135.356605133132,0.78060560653732,0.25620637736425,0.475688786997662,"x12_copepod_com_w_go_a","x13_egoa_herring","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.373161879480689,0.0829969394773742,0.552643763774724,0.00465695414045042,0.00422305195630323,0.981024608129526,3,FALSE,FALSE,FALSE,FALSE,0,"M2005",-1.51370985612743,0.174703623034771,26.5388983326724,6.44333590660844e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_gadid_wai + x13_hexagram_eai + x15_pacific_cod_biomass_pred_ak",24,124.758463353865,135.360947826996,0.794857255349341,0.245490365769287,0.477625782376054,"x13_gadid_wai","x13_hexagram_eai","x15_pacific_cod_biomass_pred_ak",0.318841412433761,0.0549231027429868,-0.467515653242041,0.00714078800396911,-0.0507570895660286,0.775016539778222,3,FALSE,FALSE,FALSE,FALSE,0,"M3102",-1.50936716226326,0.176640618413164,26.5432410265366,6.42936036731832e-07,"Positive","Positive","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon + x13_stka_herr_matbiom + x15_sablefish_biomass_pred_ak",24,124.761550800089,135.36403527322,0.772269163366597,0.262390198330119,0.506942123515506,"x14_pink_salmon","x13_stka_herr_matbiom","x15_sablefish_biomass_pred_ak",0.20738312644706,0.220634904006367,0.617971033099216,0.0213878076897338,-0.426366657787931,0.128390073247614,3,FALSE,FALSE,FALSE,FALSE,0,"M5269",-1.50627971603942,0.205956959552616,26.5463284727604,6.41944287202728e-07,"Negative","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon_asia + x13_egoa_herring + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,124.762609631687,135.365094104818,0.722500792924495,0.29944873636498,0.501311126962457,"x14_pink_salmon_asia","x13_egoa_herring","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",0.37774152543758,0.0834876165210385,0.301921478828656,0.0893799509190925,0.294486556492895,0.171960974446534,3,FALSE,FALSE,FALSE,FALSE,0,"M5634",-1.50522088444129,0.200325962999567,26.5473873043586,6.41604521701512e-07,"Negative","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon + x13_egoa_herring + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.763097146849,135.365581619981,0.727147253528916,0.295977728544647,0.499484228400753,"x14_pink_salmon","x13_egoa_herring","x15_dfa_sleeper_shark_bsai_pred_ak",-0.13884754127107,0.558640921066425,0.291203464799677,0.0891683199422393,-0.351305283666384,0.103126857306134,3,FALSE,FALSE,FALSE,FALSE,0,"M5195",-1.50473336927865,0.198499064437862,26.5478748195212,6.41448144794943e-07,"Negative","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"2var_global","x13_egoa_herring + x10_californian_s_l_2yr_lead_ws",24,124.765707910734,134.190138553517,0.687669396317589,0.367497795327645,0.444259378999777,"x13_egoa_herring","x10_californian_s_l_2yr_lead_ws",NA,0.31435254137072,0.0489832988945813,0.156545511999582,0.318728245814668,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M411",-1.50212260539422,0.143274215036887,26.5504855834056,6.4061135625301e-07,"Positive","Negative",NA,TRUE,FALSE,NA,2,1,0.5,FALSE
"3var_global","x13_hexagram_eai + x13_stka_herr_matbiom + x15_spiny_dogfish_go_a_pred_ak",24,124.766075991596,135.368560464728,0.711573520090468,0.307598961176422,0.488759617410231,"x13_hexagram_eai","x13_stka_herr_matbiom","x15_spiny_dogfish_go_a_pred_ak",-0.261275123955583,0.0958001951768144,0.250730064445653,0.117563925065373,0.140968692383185,0.374798298885656,3,FALSE,FALSE,FALSE,FALSE,0,"M3768",-1.50175452453183,0.187774453447341,26.550853664268,6.40493468711148e-07,"Positive","Positive","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_mid_il_capelin + x15_salmon_shark_go_a_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak",24,124.766198741068,135.368683214199,0.854933238817073,0.199018686484235,0.495416254691997,"x13_mid_il_capelin","x15_salmon_shark_go_a_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",0.169854654174854,0.398861444410003,-0.175545476786294,0.259326339544131,-0.304412561894384,0.0880573889160263,3,FALSE,FALSE,FALSE,FALSE,0,"M6679",-1.5016317750601,0.194431090729107,26.5509764137397,6.40454159799982e-07,"Positive","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_hexagram_eai + x13_dfa_wgoa_dfa_seabirds + x13_wgoa_cap_pcod",24,124.770351823843,135.372836296974,1,0,0.495954570457955,"x13_hexagram_eai","x13_dfa_wgoa_dfa_seabirds","x13_wgoa_cap_pcod",-0.30419901353569,0.11278712378856,-0.381481726659004,0.199855506257313,-0.096576150247496,0.785465919983479,3,FALSE,FALSE,FALSE,FALSE,0,"M3544",-1.49747869228509,0.194969406495065,26.5551294965148,6.39125610101966e-07,"Positive","Positive","Positive",FALSE,FALSE,FALSE,3,0,0,FALSE
"3var_global","x13_hexagram_eai + x13_dfa_wgoa_dfa_seabirds + x10_dfa_ssl_est_wholerange_2yr_lead",24,124.771146242237,135.373630715369,1,0,0.493887677866958,"x13_hexagram_eai","x13_dfa_wgoa_dfa_seabirds","x10_dfa_ssl_est_wholerange_2yr_lead",-0.28082364532435,0.0681490306797383,-0.331275692532815,0.0480234853080415,-0.046731682516363,0.786594591503613,3,FALSE,FALSE,FALSE,FALSE,0,"M3554",-1.49668427389071,0.192902513904067,26.5559239149091,6.38871793943868e-07,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_com_w_go_a + x14_pink_salmon_asia + x13_mid_il_capelin",24,124.773937726316,135.376422199447,0.882413251031196,0.176337295327918,0.490345650997438,"x12_copepod_com_w_go_a","x14_pink_salmon_asia","x13_mid_il_capelin",-0.137176921344278,0.591349746298094,0.352069357699595,0.107355383712759,0.254102093683604,0.222769274835535,3,FALSE,FALSE,FALSE,FALSE,0,"M1955",-1.49389278981229,0.189360487034547,26.5587153989875,6.3798071572572e-07,"Positive","Negative","Positive",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
